id,conc_pc,length_micron
1646,0.0,2272.2
20,2.5,2083.6
2893,2.0,1818.5
13,1.5,3054.2
3463,0.0,2193.5
2773,1.5,2284.9
1474,1.5,2774.2
1627,1.5,1966.9
3113,2.0,2353.6
375,0.0,2388.4
67,2.5,1819.3
2782,1.5,2005.7
3899,2.0,2313.8
712,1.5,2325.0
2020,1.5,2153.3
2879,0.0,2248.6
478,1.5,2374.7
162,2.0,2384.3
1253,2.5,1664.1
3822,0.0,2200.3
2582,0.0,2085.4
51,2.5,1683.6
2431,1.5,2741.1
68,1.5,1898.3
2737,0.0,2409.9
1802,2.0,2120.9
1838,0.0,2274.2
529,1.5,2277.7
493,1.5,2502.3
3663,0.0,2124.6
2212,1.5,2488.9
3000,0.0,2562.8
2707,2.5,2018.4
1275,1.5,1987.3
1740,2.0,2357.2
526,1.5,1860.0
3804,1.5,2517.9
3264,0.0,2370.8
3491,1.5,1562.5
2739,1.5,2478.0
2696,2.0,2857.3
2884,0.0,2104.0
1116,2.5,2368.1
3050,2.5,2328.7
1801,2.0,2343.8
114,1.5,2239.2
425,2.5,2320.4
1409,2.5,2342.9
1187,2.0,1879.2
3904,2.5,1933.2
489,2.0,2448.6
3652,0.0,2303.6
434,0.0,2380.1
1569,2.5,2252.5
1524,1.5,2583.7
3764,0.0,2635.2
2101,2.5,2224.2
850,0.0,2000.1
392,0.0,2414.7
3455,0.0,2264.1
1394,2.0,2143.5
303,1.5,2515.9
3093,1.5,2448.1
515,2.0,2080.6
3770,1.5,2690.5
1251,1.5,2837.7
2735,2.0,2358.4
2951,1.5,2775.6
2937,2.0,2507.7
277,2.5,1744.3
3487,0.0,2315.9
2394,1.5,2730.2
2175,0.0,2680.6
713,2.5,2464.6
3538,1.5,2426.1
3640,2.5,1487.6
2062,0.0,1803.3
1909,0.0,2350.7
2920,2.0,1982.6
2580,1.5,2173.0
3791,2.0,2178.3
1919,0.0,2538.0
2598,0.0,2333.9
314,0.0,2171.0
1016,1.5,2418.9
3697,2.5,1515.6
2585,2.5,2166.9
497,0.0,2629.6
3508,1.5,2971.0
1619,1.5,2459.5
3350,2.0,2077.4
394,1.5,2302.9
1151,2.0,1520.3
3988,2.5,1744.1
2949,1.5,2638.2
3204,2.5,2547.3
2486,2.0,2356.9
3181,1.5,2720.4
133,2.0,2633.5
2241,2.5,2709.9
24,2.0,2035.0
665,2.0,2365.1
1260,1.5,2551.7
2887,0.0,1673.2
2537,0.0,2980.7
458,2.5,2128.2
145,2.0,2198.9
2304,0.0,2057.2
48,2.0,1920.8
999,0.0,2494.5
1898,2.0,2525.8
3415,0.0,2324.0
2720,1.5,2452.6
1207,1.5,2322.4
3373,2.0,2501.4
1915,2.5,1909.1
2066,0.0,2441.9
1410,1.5,2520.7
1084,1.5,2785.9
2221,0.0,2468.2
3275,1.5,2298.4
1400,1.5,2807.9
247,1.5,2267.4
2103,2.5,2066.8
693,2.0,2276.4
1963,0.0,2822.1
3637,2.0,1937.4
2774,2.0,2145.6
1760,1.5,2743.0
2409,0.0,2444.6
3720,0.0,2426.0
2122,0.0,2398.6
3987,1.5,2434.1
2360,2.5,2065.7
3149,2.0,2507.6
3943,2.0,2911.9
3449,1.5,2213.5
846,0.0,2517.0
2052,0.0,1859.5
2482,2.5,2196.6
1576,2.5,2083.9
892,2.0,2104.7
599,2.0,2170.7
3524,2.0,2642.2
510,0.0,2480.5
2246,2.0,2232.3
1962,0.0,2900.2
2540,2.0,1950.3
1448,2.5,1883.4
2599,2.5,2037.0
2788,0.0,2509.9
2543,1.5,2039.2
2706,2.0,2341.6
2034,0.0,2567.3
2564,1.5,2427.6
3745,1.5,2417.0
1510,1.5,2312.1
496,2.0,2690.7
3037,1.5,2081.8
2133,2.0,2049.7
