id,conc_pc,length_micron
914,2.5,2185.2
1093,2.0,2279.0
2821,1.5,2867.0
1927,2.5,2128.9
830,1.5,2276.3
1991,1.5,2215.0
1946,2.5,2128.8
1544,2.0,2552.5
2808,2.5,2197.4
126,2.5,2206.4
2802,1.5,1998.5
2784,2.5,2137.8
3797,0.0,2345.6
985,1.5,2097.7
1006,2.0,2342.2
2787,2.0,2410.5
1580,0.0,2417.7
3028,1.5,2963.5
1575,2.5,2108.5
947,1.5,2743.3
1108,0.0,2302.4
415,0.0,2162.7
2461,1.5,2573.5
630,1.5,1906.6
2676,1.5,2397.7
3722,0.0,2548.0
1293,2.5,1752.3
2792,2.5,2381.5
2919,1.5,2332.6
3521,1.5,2225.6
2657,2.0,2271.6
838,1.5,1844.9
3280,2.5,2199.1
2358,2.0,1972.0
1078,1.5,2469.0
3552,0.0,2220.8
416,0.0,2617.1
223,2.0,2601.2
434,0.0,2380.1
3268,0.0,2694.1
227,0.0,2292.2
2242,2.5,1540.9
2675,2.0,2503.2
1423,2.0,2169.3
1698,2.5,2513.5
890,2.5,2194.3
602,0.0,2401.7
382,1.5,2711.3
2961,0.0,2721.6
2240,2.0,1300.2
377,2.5,2389.1
1932,2.0,2492.9
2813,0.0,1926.8
1788,1.5,2541.4
2626,2.5,2294.5
3161,2.0,2586.3
2395,2.0,2295.1
2468,2.0,2617.2
1719,1.5,2436.6
3605,0.0,1746.0
3244,2.5,1836.7
3501,0.0,2317.7
1344,1.5,2131.0
954,1.5,2424.5
615,1.5,2509.8
635,2.0,2292.9
1528,1.5,2310.9
1105,0.0,2158.8
1813,2.5,2545.5
597,2.0,2415.1
3698,0.0,2366.9
561,1.5,1777.6
3040,1.5,2628.8
844,2.5,2093.5
1723,2.0,2259.2
3450,2.5,2349.7
96,1.5,2457.9
1953,1.5,2283.7
1489,2.5,2190.3
1851,2.5,2137.6
887,1.5,2266.9
2713,0.0,2665.9
2982,1.5,2033.6
915,1.5,1974.6
768,2.0,2123.9
2680,1.5,2625.8
3312,2.0,2192.1
1704,2.0,2167.2
2477,1.5,2458.1
1317,2.5,2426.9
1655,0.0,2734.2
734,2.0,2240.0
2663,2.0,1827.6
820,1.5,2664.4
1736,1.5,2092.7
1869,1.5,1942.4
742,0.0,2899.4
2647,2.0,2195.5
2334,2.5,2069.2
2747,2.0,2253.7
2024,2.5,2056.3
3019,2.5,2237.2
535,2.0,2502.8
2673,2.5,1588.4
3715,1.5,1889.9
209,0.0,2333.5
3051,0.0,2552.4
1654,0.0,2988.9
2156,2.5,2515.2
3347,1.5,2373.9
489,2.0,2448.6
1673,0.0,2355.9
3058,1.5,2515.3
1379,0.0,2143.1
1937,2.5,2009.8
3132,2.0,2056.3
2882,0.0,2393.9
2160,0.0,2432.4
3127,1.5,2347.3
631,1.5,2472.6
2941,2.0,1852.6
2236,2.5,2340.4
2388,1.5,2567.7
1196,0.0,3094.0
1802,2.0,2120.9
1542,2.0,2655.7
1023,2.0,2206.1
1020,2.5,1896.0
3327,0.0,2395.3
212,1.5,1837.3
1463,2.5,2270.3
74,2.0,2228.0
1145,2.0,1850.8
2533,1.5,1995.4
447,2.5,2577.9
975,1.5,2740.4
645,1.5,2761.8
1162,0.0,2231.0
2727,2.0,2402.1
1281,2.0,2196.4
939,2.5,2232.0
1,1.5,1974.2
2991,2.0,2229.6
2948,2.0,1949.6
3429,2.5,2545.6
1473,0.0,2425.7
2406,2.5,1830.9
3709,0.0,2527.4
3907,2.0,2457.2
1879,0.0,2393.3
432,2.5,1950.2
2837,0.0,2538.9
3424,2.5,2631.9
636,0.0,2552.0
3865,0.0,3145.4
2214,2.0,2272.9
2616,1.5,2173.5
1474,1.5,2774.2
18,2.5,1993.1
729,0.0,2283.3
