id,conc_pc,length_micron
2758,2.0,2206.0
1237,1.5,2397.9
1345,2.5,2240.5
2777,2.0,2168.1
2610,0.0,2410.0
1229,0.0,2687.8
155,0.0,2307.0
1620,1.5,2617.3
2327,2.5,2716.2
3317,2.0,2179.2
447,2.5,2577.9
1412,2.0,2246.9
3548,1.5,2208.5
619,1.5,2508.1
2463,2.5,1857.0
1729,2.5,2453.5
1711,2.0,2269.6
2631,1.5,2149.7
2505,1.5,2465.2
1192,2.5,2141.0
224,2.5,2858.3
3056,2.0,2182.0
2591,2.5,2362.3
265,2.0,2034.2
1792,2.5,1996.8
470,0.0,2153.4
3217,0.0,2272.6
3114,2.5,2875.6
2689,2.5,2450.7
1974,2.0,1890.2
350,2.0,2277.5
2280,2.0,1326.3
275,2.0,2232.3
3505,2.0,2118.7
3957,2.5,2251.1
1205,1.5,2263.3
641,0.0,2367.2
3371,1.5,2450.5
518,2.0,2131.1
3328,1.5,2339.6
2305,2.0,2108.0
574,2.0,2033.8
1514,0.0,2457.4
3348,0.0,2499.7
585,1.5,2386.3
3761,2.0,2715.2
2442,0.0,2831.6
3934,2.0,2367.0
3947,2.0,2317.6
3175,1.5,1916.3
1387,0.0,2657.7
2264,2.0,2106.3
621,2.5,1876.4
3035,2.0,2652.3
3463,0.0,2193.5
374,2.5,2575.0
3487,0.0,2315.9
336,0.0,2070.8
3236,2.5,2332.4
1439,2.5,2585.2
222,2.0,2565.0
2314,2.0,1916.6
3223,2.0,2474.9
2285,1.5,2332.3
691,0.0,1802.7
3777,2.0,1977.3
2950,2.0,2061.7
1826,1.5,2297.5
1607,2.5,1988.4
3043,0.0,3150.5
2351,2.0,2429.8
3924,1.5,2162.0
3606,2.5,1954.6
4,0.0,2222.6
3365,0.0,2493.2
753,2.5,2119.7
763,1.5,2473.2
3376,2.5,2355.2
616,2.5,2150.3
730,2.5,2237.3
419,1.5,2507.1
2385,0.0,2205.3
3856,1.5,2441.2
2577,2.5,2663.3
3953,2.5,1970.4
556,1.5,2242.1
2996,2.5,2096.8
2604,2.5,1975.2
3778,1.5,2399.8
1542,2.0,2655.7
2602,0.0,2131.5
514,2.5,1976.3
1418,2.0,2094.0
2085,2.5,2287.1
3516,0.0,2516.9
2516,2.5,1727.9
3790,2.0,2138.3
768,2.0,2123.9
3395,1.5,2358.9
1737,2.5,1747.7
2514,1.5,2067.4
3438,0.0,2287.7
2198,0.0,2705.2
1960,2.5,2366.7
356,1.5,2976.1
136,2.5,1844.9
2028,2.0,2479.8
2861,2.0,2258.1
1107,0.0,2738.1
977,0.0,2361.3
2468,2.0,2617.2
3210,0.0,2680.9
399,2.5,2158.6
2014,2.0,2337.8
2363,0.0,2507.8
530,0.0,2566.1
3304,1.5,2204.2
1301,0.0,2792.4
3334,2.0,2097.3
1240,2.0,2356.4
1017,0.0,2598.4
2192,2.5,1688.3
3921,2.0,2083.3
138,1.5,2487.0
3045,2.0,2630.2
2867,0.0,2629.0
788,0.0,1865.5
2283,2.0,1970.9
3835,2.5,2665.9
423,1.5,2379.4
3736,0.0,2784.3
643,1.5,2697.6
10,0.0,2189.6
491,2.0,2355.2
742,0.0,2899.4
3228,2.5,2169.5
2000,1.5,2630.5
2935,2.0,2145.6
2116,1.5,1900.9
3707,2.5,2099.8
2965,2.5,2274.6
2059,1.5,2536.4
3882,2.5,2409.2
2666,0.0,2299.9
3925,0.0,2307.9
36,2.0,2149.1
2086,2.0,2794.2
3309,1.5,2413.7
2049,1.5,2337.1
1656,0.0,2792.8
866,0.0,3060.5
3307,2.5,2007.6
2180,2.0,2294.3
1505,2.5,1334.3
1991,1.5,2215.0
1306,2.0,2048.8
2003,2.5,2017.6
3627,0.0,2589.6
227,0.0,2292.2
757,1.5,1931.5
