id,conc_pc,length_micron
1470,1.5,2028.9
2984,2.5,2075.9
3191,2.5,2338.6
1554,2.5,2687.3
2812,2.5,2322.4
240,1.5,2449.7
3051,0.0,2552.4
3777,2.0,1977.3
2709,2.5,2816.3
3405,1.5,2302.4
1103,0.0,2435.5
364,2.5,2164.9
784,2.0,2010.7
857,1.5,2352.6
955,1.5,2491.9
3061,2.5,1743.5
3959,0.0,2873.2
1241,0.0,2301.2
3957,2.5,2251.1
2445,2.5,1998.2
2216,2.5,2432.3
1095,2.5,2068.1
2876,2.0,2747.0
2612,2.5,1901.8
3344,2.5,2036.1
1919,0.0,2538.0
2935,2.0,2145.6
3585,1.5,2700.3
3355,1.5,2445.0
3937,0.0,2996.3
2552,2.0,2295.1
830,1.5,2276.3
1726,0.0,3265.3
2601,0.0,2274.8
249,0.0,2129.1
1780,0.0,3032.9
3497,1.5,2258.0
2471,0.0,2247.7
2544,2.5,1690.7
2603,0.0,1992.2
1954,2.5,2141.7
327,0.0,2817.3
2640,1.5,2321.3
1711,2.0,2269.6
3056,2.0,2182.0
2840,1.5,2477.1
2174,0.0,2427.2
1995,1.5,2253.9
2456,1.5,2923.2
3552,0.0,2220.8
39,0.0,1922.4
111,1.5,2301.4
603,0.0,2271.9
3579,2.0,2367.3
2655,1.5,2555.9
1985,0.0,2613.0
1828,1.5,2588.3
2718,2.0,2243.4
1164,0.0,2309.1
2322,0.0,2762.5
142,2.0,2552.8
2962,1.5,2089.9
2299,2.0,2096.8
3443,2.5,2246.8
2136,2.0,2083.2
2931,2.0,1804.2
2897,2.5,2683.1
629,2.5,1987.4
2588,0.0,3013.8
3570,2.5,1777.5
3529,0.0,2731.4
3366,2.5,2412.7
1870,1.5,2947.2
1689,2.0,2345.8
2177,0.0,2042.1
3796,0.0,2824.7
2745,2.0,2275.5
3779,2.5,2399.2
3697,2.5,1515.6
812,2.0,2051.0
3455,0.0,2264.1
1302,2.0,1940.9
2372,2.5,2370.4
1990,0.0,2205.8
1952,2.5,2191.0
3731,2.5,1829.9
3795,2.0,2203.8
1545,1.5,2403.1
3606,2.5,1954.6
1076,0.0,2205.0
117,0.0,2462.5
710,1.5,2659.9
1858,2.0,2427.0
2012,2.0,2540.2
2290,0.0,2837.1
1532,2.5,2415.9
2728,0.0,2113.9
1344,1.5,2131.0
1680,1.5,1772.5
253,2.5,2459.7
3410,2.5,2426.1
207,1.5,2319.8
899,0.0,2005.9
1466,0.0,2704.0
3931,1.5,2473.6
3306,2.5,2206.5
883,2.0,2318.6
3810,2.5,2039.6
1246,2.0,2253.9
242,0.0,2522.4
1177,1.5,2420.8
2862,2.5,1895.2
540,2.5,1532.2
3001,2.0,2235.7
387,2.5,2300.0
122,2.0,2082.3
2373,2.5,1682.4
3199,2.5,2728.3
281,1.5,2589.4
2394,1.5,2730.2
1759,2.0,1897.9
2853,0.0,2688.6
3207,2.5,2301.7
400,2.0,2361.6
1404,2.5,1993.6
723,0.0,2824.5
3048,2.5,2156.4
1869,1.5,1942.4
1100,2.0,2439.3
836,0.0,2323.2
3186,1.5,1933.9
3681,2.5,1715.0
3255,2.0,2370.3
2118,1.5,2319.4
3237,1.5,2465.4
1212,0.0,2500.3
2592,1.5,2479.1
1777,0.0,2194.9
2275,2.0,1994.9
1371,2.5,2328.1
958,2.5,1855.0
2904,0.0,2254.8
2065,2.5,2359.8
1612,1.5,2344.1
2656,0.0,2738.0
1769,2.0,2377.8
3166,2.5,2631.7
2200,1.5,2120.8
95,1.5,2304.5
2659,0.0,3163.9
3480,2.0,2539.9
599,2.0,2170.7
2866,0.0,2341.0
3329,2.5,2297.6
3084,2.5,2210.1
2664,0.0,2586.9
3831,0.0,2302.5
63,0.0,2134.2
11,1.5,2294.3
1368,1.5,2366.8
