id,conc_pc,length_micron
1264,0.0,2425.5
3226,1.5,2907.4
340,0.0,2533.6
1905,0.0,2139.7
638,2.5,2209.4
3526,1.5,2589.9
3235,2.5,2233.8
1796,2.0,2163.6
3934,2.0,2367.0
1303,1.5,2368.6
196,2.0,1905.3
175,2.0,2373.5
1638,2.5,2020.8
2122,0.0,2398.6
251,0.0,2842.7
2927,0.0,2100.5
3543,2.0,2382.7
1076,0.0,2205.0
3175,1.5,1916.3
3824,1.5,2236.3
2334,2.5,2069.2
3089,2.5,2853.3
2096,2.0,2188.2
1387,0.0,2657.7
2,2.5,2216.1
3268,0.0,2694.1
197,2.0,2660.7
3904,2.5,1933.2
2381,0.0,2478.4
3026,2.0,2320.6
651,0.0,2644.1
2113,0.0,2467.4
3867,1.5,2581.8
2501,2.5,1925.5
141,2.5,2023.4
1358,0.0,2210.9
2206,0.0,2957.1
2027,2.0,2143.7
1603,2.5,2411.9
1623,0.0,2134.0
3553,2.0,2670.7
3052,2.0,2471.9
3260,2.5,2723.4
2904,0.0,2254.8
2542,2.5,1718.1
22,0.0,2174.7
125,0.0,2233.1
549,1.5,2235.2
1414,1.5,1924.7
3219,2.5,2031.0
3634,0.0,2517.7
730,2.5,2237.3
3000,0.0,2562.8
3285,1.5,2365.6
492,1.5,3123.1
3058,1.5,2515.3
1348,2.0,2610.2
682,0.0,2306.2
836,0.0,2323.2
928,2.5,2394.0
2946,1.5,2758.5
1880,1.5,2493.8
811,2.5,2256.8
885,2.5,2206.7
3212,2.5,2204.0
3046,2.0,2489.3
1864,1.5,2824.9
3864,0.0,2159.8
778,2.5,2180.6
3831,0.0,2302.5
3033,1.5,2551.4
688,2.0,2189.7
2998,1.5,2012.6
731,2.5,1833.7
2382,1.5,2200.7
3065,2.0,2349.3
2898,2.0,2337.2
2058,1.5,2535.9
1202,0.0,2172.4
2021,0.0,2595.1
1000,2.0,2227.6
3402,0.0,2624.6
1308,2.5,1500.0
3220,0.0,2816.9
2145,2.0,2019.6
1568,2.0,2305.5
1609,1.5,2010.2
2589,2.0,2380.8
3832,2.0,2038.7
342,0.0,2174.2
2672,2.0,2122.2
3705,2.0,2405.9
3337,0.0,2754.3
2913,2.5,2430.4
2878,0.0,2415.7
1534,2.5,2279.8
569,2.0,2541.5
1696,0.0,2557.6
960,2.5,2248.4
3063,1.5,2273.9
1748,2.5,2189.8
1925,2.0,2227.5
1077,0.0,2314.7
1187,2.0,1879.2
3143,2.5,2452.8
1489,2.5,2190.3
3920,2.5,2462.4
533,2.5,1891.6
715,0.0,2923.2
3957,2.5,2251.1
62,2.0,2465.4
1326,1.5,2437.7
755,1.5,2430.5
2449,2.5,2003.7
2026,2.5,2561.4
2512,1.5,2570.2
2903,1.5,2357.4
2962,1.5,2089.9
831,2.0,2391.4
768,2.0,2123.9
1494,1.5,2245.8
805,2.0,2576.3
289,1.5,2544.7
734,2.0,2240.0
662,2.5,2119.6
596,2.0,1995.7
1883,2.0,2463.9
814,0.0,2297.0
2414,1.5,2476.0
901,2.5,2614.8
137,1.5,1969.7
234,1.5,2468.1
1041,2.5,2375.6
2978,2.5,2291.1
1273,0.0,2228.4
1018,0.0,1964.7
1871,1.5,2090.4
210,1.5,1964.3
626,1.5,2143.9
2237,2.0,2252.0
2696,2.0,2857.3
2718,2.0,2243.4
299,2.5,1812.8
3071,2.0,2505.1
1993,0.0,2273.5
1957,0.0,2747.4
3738,2.5,2085.1
162,2.0,2384.3
686,1.5,2666.3
462,0.0,2199.1
2323,0.0,2208.0
3497,1.5,2258.0
3003,2.5,2400.3
2425,2.5,2491.2
2277,2.5,1677.5
1710,2.0,2253.7
680,0.0,2527.2
3045,2.0,2630.2
2521,0.0,2656.2
3311,2.0,2270.5
