id,conc_pc,length_micron
2769,0.0,1735.3
3819,2.0,2233.9
2439,2.5,2037.7
630,1.5,1906.6
2991,2.0,2229.6
82,1.5,2562.4
1633,2.5,2130.9
2273,0.0,2123.7
3530,1.5,1853.7
3454,2.0,2344.3
1493,2.0,2301.8
3386,1.5,2860.0
185,0.0,2504.4
932,0.0,2334.2
2010,2.0,2447.5
1956,2.5,2984.0
3425,2.5,1895.2
3076,1.5,2372.6
2927,0.0,2100.5
3034,0.0,2379.0
3770,1.5,2690.5
1776,0.0,2592.5
2858,1.5,2583.2
428,2.0,2180.4
2788,0.0,2509.9
3827,0.0,2650.4
2666,0.0,2299.9
2503,1.5,2306.2
2148,1.5,2719.9
1185,0.0,2451.9
2822,2.0,2666.3
1087,0.0,2403.6
1583,1.5,2958.5
469,1.5,2990.0
2818,0.0,2348.7
305,2.5,2406.2
1308,2.5,1500.0
1027,2.0,2246.3
2272,2.5,1916.8
1096,2.5,2025.7
3983,2.5,2417.6
1424,2.0,2331.3
1371,2.5,2328.1
1807,2.5,2344.8
1664,0.0,2639.4
1901,2.5,1921.9
345,1.5,2844.4
480,0.0,2420.2
1487,2.0,2361.4
3637,2.0,1937.4
2994,2.0,2763.5
885,2.5,2206.7
2505,1.5,2465.2
1315,0.0,2759.4
758,2.5,2254.7
626,1.5,2143.9
1259,0.0,2583.9
1898,2.0,2525.8
1737,2.5,1747.7
2469,2.5,2037.4
1214,1.5,2162.6
3161,2.0,2586.3
3547,0.0,3009.2
3666,2.0,1977.8
1496,2.0,2130.3
3685,2.0,2790.3
2409,0.0,2444.6
3163,2.5,2986.2
2103,2.5,2066.8
1858,2.0,2427.0
2087,2.5,2411.8
897,0.0,2380.4
3205,2.5,2639.2
3315,0.0,2429.6
657,2.0,2444.0
1556,2.5,2417.8
1425,0.0,3158.0
2143,2.5,2067.3
2846,1.5,2370.2
1687,2.5,2452.5
178,2.0,2038.2
2702,2.0,2399.9
728,1.5,2309.0
625,2.0,2357.8
382,1.5,2711.3
2710,2.0,1449.2
1228,2.0,2288.8
3430,2.5,2363.2
1137,2.0,2169.0
1973,1.5,2279.0
4,0.0,2222.6
2329,2.0,2325.2
521,2.5,2125.3
1154,1.5,2337.2
3285,1.5,2365.6
15,0.0,2653.3
952,1.5,2504.6
514,2.5,1976.3
140,2.0,2043.5
1393,2.5,2318.4
2760,2.5,1877.7
245,0.0,2287.1
3860,2.0,2432.4
718,1.5,2164.2
2900,2.5,2568.0
3441,2.5,2185.5
1035,1.5,2672.5
3166,2.5,2631.7
2771,2.5,1800.6
2851,2.0,2217.5
1955,2.0,2416.1
2865,2.5,2436.7
3279,1.5,2310.4
3643,2.5,1728.5
681,2.0,2120.2
2607,0.0,2278.7
33,0.0,2612.0
313,1.5,2264.1
3136,0.0,2627.0
220,2.0,2644.0
3336,2.5,1852.9
3545,0.0,2170.1
177,2.0,2115.8
1704,2.0,2167.2
876,0.0,2289.6
3155,2.5,2143.4
3732,1.5,2057.4
856,2.5,1833.4
1769,2.0,2377.8
3131,1.5,2375.1
2067,0.0,2638.8
1239,0.0,2207.0
2476,0.0,2763.9
1365,2.0,2125.1
3236,2.5,2332.4
1847,2.0,2369.2
3585,1.5,2700.3
2623,2.0,2548.9
3754,2.5,1971.6
1262,0.0,2560.3
3744,2.5,2541.0
1241,0.0,2301.2
3761,2.0,2715.2
391,2.0,2558.7
25,2.0,1929.0
1324,1.5,1903.0
136,2.5,1844.9
3852,2.5,1797.1
710,1.5,2659.9
3340,2.0,2226.0
993,1.5,2552.6
419,1.5,2507.1
3461,1.5,2185.6
3486,1.5,2713.9
2842,0.0,2696.3
3309,1.5,2413.7
883,2.0,2318.6
2863,2.0,2779.3
930,2.0,2266.4
1814,0.0,2518.2
