id,conc_pc,length_micron
2314,2.0,1916.6
135,2.5,1945.2
643,1.5,2697.6
2789,2.5,2471.7
3525,2.5,2055.1
1598,2.0,1798.1
2812,2.5,2322.4
3496,2.5,2147.5
1346,1.5,2454.2
324,0.0,2714.1
1654,0.0,2988.9
734,2.0,2240.0
2973,2.0,2394.5
399,2.5,2158.6
275,2.0,2232.3
3460,2.5,2161.0
215,2.5,2360.5
45,2.0,2496.0
1524,1.5,2583.7
90,0.0,2023.6
2207,2.0,2317.2
303,1.5,2515.9
1318,1.5,2008.5
507,2.0,1907.3
1173,2.0,2104.5
842,1.5,2371.9
2410,1.5,2590.2
3371,1.5,2450.5
903,2.5,2309.6
3694,2.0,2434.9
3036,2.5,1661.7
2647,2.0,2195.5
3555,2.0,2211.8
2679,2.5,2041.2
2092,1.5,2042.0
1756,2.5,2312.5
150,2.0,2567.7
1761,2.0,1893.7
3701,0.0,2179.8
2728,0.0,2113.9
3471,2.5,2500.7
2439,2.5,2037.7
2137,2.5,2262.0
3168,2.0,2027.5
3989,0.0,2701.6
48,2.0,1920.8
3208,0.0,2754.9
2059,1.5,2536.4
3508,1.5,2971.0
3818,0.0,2150.2
3551,1.5,2376.8
1810,1.5,2349.4
347,0.0,2394.6
3870,0.0,2471.7
3999,0.0,2501.1
2605,0.0,2668.2
889,2.5,1819.5
657,2.0,2444.0
1197,2.0,2118.5
3599,1.5,2398.5
2957,1.5,2343.4
742,0.0,2899.4
1409,2.5,2342.9
1332,2.0,2203.5
1712,2.0,2215.5
337,1.5,2346.2
3221,0.0,2403.6
1811,1.5,2190.8
1591,2.0,2428.9
2441,2.0,2984.0
1277,0.0,2395.4
1019,2.0,2142.8
2870,2.0,2208.8
1793,0.0,2467.1
1540,2.0,1781.7
3547,0.0,3009.2
2581,2.5,2017.8
2544,2.5,1690.7
2574,2.5,2568.3
3737,1.5,1702.9
2527,0.0,2256.5
1081,2.0,2462.7
3444,1.5,2221.5
481,2.5,2291.1
1737,2.5,1747.7
791,1.5,1993.3
2409,0.0,2444.6
493,1.5,2502.3
1007,2.0,2686.5
2886,1.5,2342.3
1230,0.0,2170.3
2856,1.5,2154.8
1797,0.0,2705.8
3936,1.5,2447.0
2380,2.5,2450.5
1179,1.5,2168.3
696,2.0,1847.6
1250,1.5,2322.8
2928,0.0,2047.7
1166,2.5,2151.7
1764,0.0,2346.0
766,1.5,2123.4
3542,1.5,2938.3
1045,2.0,2287.0
857,1.5,2352.6
1841,2.5,2389.8
3185,2.5,1643.3
2768,1.5,2682.7
433,0.0,2626.7
2195,2.0,2335.4
2113,0.0,2467.4
980,1.5,2246.4
3265,2.0,2143.8
3386,1.5,2860.0
342,0.0,2174.2
3947,2.0,2317.6
3871,2.0,2387.2
653,2.5,2148.1
364,2.5,2164.9
1192,2.5,2141.0
1427,2.5,2086.2
3109,2.0,2452.4
1175,2.0,2326.6
3747,2.0,2661.0
1840,1.5,2024.3
2423,2.5,2337.4
23,1.5,2580.3
35,2.5,2581.1
2803,0.0,2838.9
1464,2.5,2213.7
3887,1.5,2476.4
1125,2.5,2042.1
55,2.5,1410.4
2793,1.5,1787.7
3197,2.0,2385.3
2457,2.5,1854.4
2471,0.0,2247.7
1536,0.0,2262.4
1447,2.5,2156.5
3653,0.0,2002.5
1063,1.5,2653.0
3526,1.5,2589.9
2541,2.0,2114.5
3712,2.0,2020.7
1642,2.5,2310.3
811,2.5,2256.8
3442,2.5,2289.9
995,0.0,2631.9
2317,1.5,2080.7
3296,1.5,2133.6
3813,2.0,2294.2
3282,1.5,2566.4
1973,1.5,2279.0
1960,2.5,2366.7
2045,1.5,2426.5
3994,2.0,2373.5
1529,1.5,3326.9
2992,2.0,2947.1
1422,0.0,1815.6
2686,2.5,2388.2
