id,conc_pc,length_micron
1789,0.0,3035.8
2520,2.5,2739.6
1797,0.0,2705.8
3469,2.5,2203.3
2000,1.5,2630.5
2409,0.0,2444.6
887,1.5,2266.9
2390,1.5,2702.9
3304,1.5,2204.2
986,2.0,2054.1
1470,1.5,2028.9
1123,1.5,2039.7
3792,0.0,2259.7
1391,1.5,1922.5
1376,2.0,3044.2
629,2.5,1987.4
3092,2.5,2333.1
2544,2.5,1690.7
2905,2.0,2516.3
1894,2.5,2259.2
1103,0.0,2435.5
520,2.0,2349.5
3518,0.0,2475.0
2653,1.5,2147.9
2268,0.0,3032.2
3091,0.0,2308.9
512,1.5,2247.7
870,0.0,3649.4
2939,2.5,2241.3
346,2.5,2038.6
1324,1.5,1903.0
3589,2.0,2597.9
3132,2.0,2056.3
1340,2.5,1819.4
3072,1.5,2549.9
471,1.5,2222.2
736,0.0,2459.5
358,0.0,2793.6
3974,2.0,2419.3
2831,1.5,1802.3
1876,2.0,2256.8
1878,0.0,2142.2
3888,0.0,2395.9
1056,2.0,2314.8
269,1.5,2287.0
2197,2.5,2124.9
1134,1.5,2334.2
1983,1.5,2383.2
922,1.5,2525.5
2983,1.5,2654.7
1808,1.5,2237.0
2691,0.0,1916.1
1396,2.5,1795.9
120,2.5,2192.1
3484,1.5,2910.0
3566,2.5,1856.7
187,0.0,3129.0
1210,0.0,2189.5
1511,2.0,2700.7
222,2.0,2565.0
2203,1.5,2309.2
2674,0.0,2377.1
1899,2.0,2076.0
1392,0.0,2746.3
723,0.0,2824.5
809,1.5,2056.0
926,1.5,1999.7
1149,0.0,2143.2
1083,1.5,2396.6
1014,2.5,2170.1
3615,1.5,2834.9
1269,1.5,2263.2
1417,2.0,2053.3
3958,0.0,2767.5
3105,1.5,2608.1
277,2.5,1744.3
3940,2.5,2288.2
1442,2.5,2684.3
1822,0.0,2285.8
760,2.5,1707.0
1190,2.5,2267.5
2027,2.0,2143.7
212,1.5,1837.3
53,2.5,2577.1
2049,1.5,2337.1
1641,1.5,2625.3
2469,2.5,2037.4
3732,1.5,2057.4
1634,2.5,2285.7
571,0.0,2717.0
1931,2.5,1948.1
9,2.5,2633.4
1862,1.5,2362.1
3536,2.5,2324.6
3772,1.5,2235.5
3094,2.0,2581.2
2516,2.5,1727.9
2690,2.5,1846.4
1242,1.5,2417.2
3651,1.5,2555.7
297,2.5,1918.6
804,2.5,2351.8
1758,0.0,2312.7
1782,2.5,2153.7
2151,0.0,2177.2
2341,1.5,2440.0
988,1.5,2251.7
1875,0.0,2060.2
1209,2.0,1966.4
3223,2.0,2474.9
3514,2.5,1813.2
475,0.0,2510.0
1749,1.5,2076.5
562,0.0,2151.1
808,1.5,2330.5
1305,2.0,2143.4
2333,2.0,2084.3
812,2.0,2051.0
650,0.0,2126.7
300,0.0,2795.2
670,1.5,2272.7
2180,2.0,2294.3
1625,1.5,2183.8
112,0.0,2256.2
851,0.0,2256.0
371,2.5,1274.8
3644,2.0,2136.9
1427,2.5,2086.2
1900,2.0,2598.9
3415,0.0,2324.0
1800,2.0,2067.3
1145,2.0,1850.8
946,1.5,2362.3
3553,2.0,2670.7
1595,2.0,2308.4
674,2.5,2308.4
1500,2.5,2782.8
3005,0.0,2183.8
1201,2.5,2186.5
1460,2.0,2472.3
2078,1.5,2724.2
1600,2.0,2165.5
1703,2.0,2013.5
3653,0.0,2002.5
2157,2.0,2193.0
2124,2.0,2464.2
3895,2.5,2074.9
1667,1.5,1628.0
3507,1.5,2400.0
1352,2.0,2443.2
619,1.5,2508.1
2816,2.0,2240.3
3554,2.5,2506.5
2135,1.5,2148.0
925,1.5,2505.1
3801,2.0,2383.9
1067,2.0,2530.0
307,0.0,3071.0
2216,2.5,2432.3
2345,0.0,2807.2
