id,conc_pc,length_micron
3751,0.0,2406.2
362,1.5,2117.2
1224,2.0,2372.8
154,1.5,2645.3
3079,2.5,2026.3
286,0.0,2851.1
2063,2.0,2328.9
3806,2.0,1783.0
49,1.5,2395.9
1454,1.5,2166.4
2042,0.0,2486.4
915,1.5,1974.6
3080,0.0,2370.3
2679,2.5,2041.2
2509,2.0,2343.6
921,1.5,1714.6
296,0.0,2503.6
2044,2.5,2589.2
2257,2.0,1966.7
1388,1.5,2286.0
2648,2.0,2493.3
1665,0.0,2141.7
1748,2.5,2189.8
2697,1.5,2074.5
3821,1.5,2557.1
2320,0.0,2556.2
431,2.5,2692.5
3634,0.0,2517.7
2616,1.5,2173.5
3669,2.0,2562.5
3559,1.5,2455.9
275,2.0,2232.3
573,1.5,2459.0
3561,0.0,2491.6
1162,0.0,2231.0
996,2.5,2197.0
1090,2.0,2405.3
891,1.5,1647.0
3674,2.5,2266.2
19,2.0,1853.4
2161,2.5,2213.4
1744,1.5,2921.7
1023,2.0,2206.1
2836,2.5,2063.8
2047,1.5,2503.4
1786,0.0,2235.7
1724,2.5,2403.7
606,0.0,2127.7
3598,0.0,2193.6
3813,2.0,2294.2
337,1.5,2346.2
124,1.5,2142.0
1731,2.5,2487.5
1279,1.5,2320.5
2527,0.0,2256.5
1195,0.0,2727.6
1760,1.5,2743.0
2598,0.0,2333.9
1670,2.5,1998.5
1908,2.0,2150.9
3053,0.0,2783.0
3034,0.0,2379.0
1679,2.0,2008.5
2714,0.0,2221.3
3988,2.5,1744.1
3208,0.0,2754.9
3847,0.0,2296.4
2070,1.5,2412.9
1225,1.5,2454.5
676,0.0,2019.3
1893,2.5,1740.3
3834,2.5,1954.4
923,2.0,2604.1
813,1.5,2179.9
2963,2.0,2242.4
199,2.0,2260.2
3764,0.0,2635.2
485,2.5,1982.9
1594,2.5,2071.4
2948,2.0,1949.6
487,0.0,2341.6
2998,1.5,2012.6
95,1.5,2304.5
3873,2.0,2679.6
3002,0.0,2430.5
1109,1.5,2461.1
2387,0.0,2226.5
274,1.5,2666.1
2815,1.5,2081.8
3815,0.0,2214.3
3771,2.5,1942.8
3359,1.5,2020.2
936,2.5,1786.5
2720,1.5,2452.6
2162,1.5,2069.1
3072,1.5,2549.9
1459,1.5,2088.6
1673,0.0,2355.9
3856,1.5,2441.2
3733,0.0,2181.0
1880,1.5,2493.8
196,2.0,1905.3
3545,0.0,2170.1
481,2.5,2291.1
1563,2.0,2198.3
1370,1.5,2506.3
751,2.5,2042.8
3039,1.5,2063.1
3492,1.5,1809.8
3187,0.0,2357.6
3391,0.0,2439.1
1313,0.0,2884.3
611,2.5,2919.5
119,0.0,2314.4
1196,0.0,3094.0
753,2.5,2119.7
1345,2.5,2240.5
2953,2.0,2418.6
2707,2.5,2018.4
838,1.5,1844.9
3254,0.0,2090.7
744,0.0,2707.5
901,2.5,2614.8
2097,1.5,2170.3
1604,2.5,2185.3
3653,0.0,2002.5
2007,1.5,2486.6
683,2.0,2323.7
3421,0.0,2578.5
896,2.5,1950.5
3286,2.0,2173.2
3807,0.0,2789.7
3859,2.5,2062.9
370,0.0,2177.5
2339,2.0,2096.2
3065,2.0,2349.3
3838,2.0,2186.1
2646,2.5,1750.1
3158,0.0,2467.2
2980,2.0,2317.1
2614,2.0,2071.4
1869,1.5,1942.4
945,0.0,2733.7
133,2.0,2633.5
2227,1.5,2355.8
2192,2.5,1688.3
1704,2.0,2167.2
2250,2.0,2531.0
2705,1.5,1811.6
2945,1.5,2248.3
742,0.0,2899.4
83,2.0,2276.6
3000,0.0,2562.8
587,2.0,2536.9
2535,2.0,2641.9
1155,2.0,2856.8
116,1.5,2745.4
2605,0.0,2668.2
1389,1.5,2661.0
2924,2.5,2426.0
