id,conc_pc,length_micron
1853,0.0,2453.8
3822,0.0,2200.3
1925,2.0,2227.5
3515,0.0,2875.8
2016,1.5,2291.9
3742,0.0,2849.9
1707,2.0,2082.5
1842,2.0,2043.1
1412,2.0,2246.9
3645,0.0,2327.0
1809,2.5,1897.1
3019,2.5,2237.2
3089,2.5,2853.3
659,2.0,2014.0
159,1.5,2239.4
1724,2.5,2403.7
3312,2.0,2192.1
722,2.5,2242.2
3154,1.5,2306.6
2387,0.0,2226.5
2496,2.5,2218.5
2134,0.0,2065.9
1787,0.0,2952.2
774,2.5,2084.4
50,2.5,1795.8
992,0.0,2732.3
1987,0.0,2757.0
2560,2.5,1969.4
3179,0.0,2052.5
1114,2.0,2443.2
3036,2.5,1661.7
1073,0.0,2505.3
3481,0.0,2712.6
10,0.0,2189.6
1112,1.5,2284.9
1316,0.0,2163.5
817,0.0,1963.3
2840,1.5,2477.1
1881,1.5,2437.7
3160,2.0,2411.9
1157,2.0,2432.0
2041,2.5,2163.3
830,1.5,2276.3
2759,2.5,2282.1
85,2.5,2526.8
3875,0.0,2620.3
3140,2.5,2395.9
1971,2.5,2370.0
1557,2.5,2212.0
1635,1.5,1879.9
591,2.5,2102.1
2583,0.0,2886.5
1162,0.0,2231.0
258,1.5,2428.8
694,1.5,2832.2
3694,2.0,2434.9
931,2.0,2187.3
3170,2.0,2422.7
3233,0.0,2526.6
1465,1.5,2254.5
2389,0.0,2628.2
1400,1.5,2807.9
803,1.5,2372.2
1003,2.0,2313.4
2435,1.5,2815.1
2374,2.5,2129.3
1016,1.5,2418.9
563,1.5,2450.7
2539,0.0,2091.0
1128,0.0,2465.5
3103,2.0,2821.5
2012,2.0,2540.2
1624,2.5,1882.5
2873,2.5,2754.3
3952,2.5,2048.4
1210,0.0,2189.5
2545,0.0,1940.8
3706,1.5,2385.5
898,0.0,2463.9
2751,0.0,2578.1
411,2.0,2419.6
49,1.5,2395.9
2625,2.5,1948.4
1426,1.5,1968.9
1647,2.5,2126.6
807,2.0,1836.1
330,0.0,2688.3
1664,0.0,2639.4
3319,0.0,2618.5
2308,1.5,2920.0
2104,0.0,2624.7
3953,2.5,1970.4
2823,1.5,2770.2
2114,2.5,2004.4
3819,2.0,2233.9
3256,1.5,2158.4
767,0.0,2235.2
138,1.5,2487.0
1330,2.5,2208.2
1774,0.0,2424.3
3336,2.5,1852.9
2647,2.0,2195.5
1209,2.0,1966.4
627,1.5,2508.1
2695,2.0,2436.1
989,2.0,2306.8
1022,2.0,1898.0
3381,0.0,2805.1
3773,2.0,2605.6
55,2.5,1410.4
2064,2.0,2065.5
3211,1.5,2654.2
2589,2.0,2380.8
1492,0.0,2251.5
2351,2.0,2429.8
3537,2.0,2082.4
538,2.5,2692.1
2227,1.5,2355.8
623,0.0,2177.4
1088,1.5,2695.0
3856,1.5,2441.2
3649,1.5,2948.7
848,1.5,2301.7
3039,1.5,2063.1
641,0.0,2367.2
1619,1.5,2459.5
2631,1.5,2149.7
1156,0.0,2316.8
3722,0.0,2548.0
3155,2.5,2143.4
3466,2.0,2330.7
754,1.5,2406.6
771,0.0,2347.6
3013,0.0,2343.8
389,2.5,2548.4
2779,1.5,1957.6
697,1.5,2332.6
1784,2.5,2300.9
1910,1.5,2773.9
1798,0.0,2161.1
3190,2.0,2723.9
2395,2.0,2295.1
360,2.5,2208.1
3605,0.0,1746.0
188,1.5,2126.0
3885,2.5,1848.1
3423,0.0,2449.6
1125,2.5,2042.1
3422,0.0,2574.7
2379,2.5,2057.4
2752,2.5,1932.6
290,2.0,2017.0
103,2.0,2579.2
3584,2.0,2202.3
2383,1.5,2014.4
1797,0.0,2705.8
1106,1.5,2341.8
1346,1.5,2454.2
3893,2.0,2811.1
158,0.0,2373.3
