id,conc_pc,length_micron
3676,1.5,2208.5
3907,2.0,2457.2
2384,0.0,2320.5
527,1.5,2700.9
3262,2.5,1998.5
2170,1.5,2614.2
2257,2.0,1966.7
3568,2.0,2033.4
1506,2.5,1990.9
741,2.0,2518.0
983,2.5,1907.0
1079,0.0,2575.4
583,2.5,2358.7
1008,2.0,2434.9
3963,2.5,2178.5
810,2.0,2245.4
1508,2.5,2414.4
781,2.5,2214.0
1276,0.0,2668.5
488,2.5,2137.7
1581,1.5,2644.5
608,2.0,2331.0
2849,0.0,2315.0
706,2.0,2266.2
683,2.0,2323.7
177,2.0,2115.8
1015,1.5,2553.6
2360,2.5,2065.7
1723,2.0,2259.2
3314,0.0,1936.6
2373,2.5,1682.4
2222,2.0,1899.1
1869,1.5,1942.4
232,2.5,1927.1
2280,2.0,1326.3
2815,1.5,2081.8
2458,2.5,2035.2
1989,0.0,2786.4
3935,2.5,2422.1
151,0.0,2705.7
2033,0.0,2442.5
3301,2.5,2553.1
3322,1.5,2240.2
1080,0.0,2645.5
2753,0.0,2634.7
1485,1.5,2710.4
3270,2.0,2286.4
304,1.5,2683.9
687,2.5,1662.5
715,0.0,2923.2
2663,2.0,1827.6
3437,1.5,2240.0
365,1.5,2213.7
3194,2.0,2691.3
3797,0.0,2345.6
1140,1.5,2431.5
1377,0.0,2460.9
1421,2.0,2166.3
1067,2.0,2530.0
1351,0.0,2631.7
213,2.5,2639.4
199,2.0,2260.2
2515,1.5,2723.2
3335,1.5,2552.8
1184,1.5,2138.6
1403,0.0,2529.3
3577,0.0,2327.2
3957,2.5,2251.1
3454,2.0,2344.3
1669,2.5,1708.4
1937,2.5,2009.8
2262,1.5,2445.5
640,2.5,1826.7
1413,0.0,2379.2
1331,1.5,2204.1
773,2.0,2471.1
1457,1.5,2123.0
3663,0.0,2124.6
2593,1.5,2231.3
428,2.0,2180.4
2074,2.0,2562.9
1084,1.5,2785.9
1639,0.0,2845.4
251,0.0,2842.7
2859,0.0,2535.7
1895,1.5,2401.7
293,0.0,2084.7
2169,0.0,2283.6
1277,0.0,2395.4
2629,1.5,2460.1
225,1.5,2296.8
3707,2.5,2099.8
3395,1.5,2358.9
54,2.0,2283.9
3742,0.0,2849.9
2897,2.5,2683.1
71,0.0,2463.8
3771,2.5,1942.8
2601,0.0,2274.8
284,2.0,1951.1
2798,1.5,2662.8
3240,1.5,1964.9
1611,2.0,2000.4
154,1.5,2645.3
3376,2.5,2355.2
2401,1.5,2170.1
3266,0.0,2671.9
17,2.0,2783.6
833,2.0,1881.3
3134,2.5,2680.4
2801,2.0,2191.7
1717,2.5,2652.0
3589,2.0,2597.9
3978,1.5,2266.6
2425,2.5,2491.2
3932,1.5,2237.0
668,1.5,2107.1
3407,2.0,2266.8
1740,2.0,2357.2
2512,1.5,2570.2
2952,2.5,1679.3
2409,0.0,2444.6
2527,0.0,2256.5
336,0.0,2070.8
2674,0.0,2377.1
1070,2.5,2471.0
185,0.0,2504.4
1626,0.0,2550.5
2883,2.5,1991.7
3846,2.0,2345.4
2338,1.5,2227.5
1131,0.0,2234.1
555,2.0,2613.4
60,1.5,2581.1
383,2.5,2336.0
1943,1.5,1999.4
346,2.5,2038.6
3253,2.0,1906.8
3615,1.5,2834.9
1215,0.0,2792.4
2823,1.5,2770.2
353,2.5,2056.8
1644,2.5,2258.9
941,1.5,2388.3
2003,2.5,2017.6
2777,2.0,2168.1
469,1.5,2990.0
3515,0.0,2875.8
1501,2.5,2296.1
93,0.0,2454.7
2600,1.5,2530.7
3650,1.5,2541.5
1812,0.0,2275.7
2461,1.5,2573.5
632,2.0,2267.7
2591,2.5,2362.3
647,1.5,2348.1
3811,0.0,2886.1
2291,1.5,2903.0
466,2.5,1718.4
