id,conc_pc,length_micron
2500,1.5,2589.6
3757,2.5,2381.2
710,1.5,2659.9
2946,1.5,2758.5
88,2.5,1654.8
2350,0.0,2550.7
1391,1.5,1922.5
3695,2.5,1764.3
1501,2.5,2296.1
807,2.0,1836.1
2812,2.5,2322.4
50,2.5,1795.8
1779,2.0,1819.0
3498,1.5,1830.4
107,0.0,2495.2
2795,1.5,2562.1
3404,2.0,2650.6
1530,0.0,2416.1
950,1.5,1794.2
2663,2.0,1827.6
2797,2.5,1432.7
3365,0.0,2493.2
2586,2.5,2233.6
729,0.0,2283.3
2533,1.5,1995.4
836,0.0,2323.2
1968,2.0,2361.6
773,2.0,2471.1
519,0.0,2430.7
3999,0.0,2501.1
816,0.0,2369.8
2729,2.0,2156.2
2557,1.5,2638.0
844,2.5,2093.5
1828,1.5,2588.3
3271,0.0,2537.9
233,2.0,2417.4
370,0.0,2177.5
1730,0.0,2396.3
1292,0.0,2238.2
701,0.0,2113.2
13,1.5,3054.2
622,0.0,2370.7
2896,2.5,2014.0
3166,2.5,2631.7
180,2.0,2432.1
3527,2.0,2505.6
3335,1.5,2552.8
2301,0.0,2089.5
3319,0.0,2618.5
266,2.5,2058.9
1694,1.5,1743.7
2423,2.5,2337.4
447,2.5,2577.9
3904,2.5,1933.2
1608,1.5,2530.0
474,2.0,2415.1
1605,0.0,2141.5
2790,1.5,2551.8
3274,0.0,3042.0
2680,1.5,2625.8
3735,1.5,2455.8
1864,1.5,2824.9
3913,2.5,1335.9
191,0.0,2224.5
464,2.5,1233.3
3698,0.0,2366.9
899,0.0,2005.9
3586,2.0,2618.6
3759,2.5,2539.5
498,1.5,2402.1
3706,1.5,2385.5
2755,0.0,2394.2
1533,2.5,1769.9
3995,1.5,2125.4
3980,2.5,2336.7
1997,2.5,2097.2
676,0.0,2019.3
3197,2.0,2385.3
2665,2.5,2124.6
142,2.0,2552.8
401,0.0,3062.6
3292,2.5,2391.5
1718,2.0,2446.4
372,2.5,2214.0
1814,0.0,2518.2
2158,0.0,2283.5
53,2.5,2577.1
2345,0.0,2807.2
1219,2.0,2709.3
3213,2.0,2378.1
103,2.0,2579.2
3910,2.5,2423.3
3806,2.0,1783.0
3577,0.0,2327.2
3979,0.0,2898.6
463,1.5,2376.6
3532,0.0,2120.6
2179,1.5,2127.4
872,2.0,2325.6
2152,0.0,2589.1
3354,2.5,2269.3
514,2.5,1976.3
2046,0.0,1993.4
534,2.0,2215.2
556,1.5,2242.1
909,2.0,2300.6
1454,1.5,2166.4
946,1.5,2362.3
762,2.5,2226.7
3728,0.0,2464.9
3452,1.5,2302.7
3360,2.0,2180.7
2941,2.0,1852.6
2690,2.5,1846.4
3550,2.5,2212.2
2534,2.5,2314.9
3703,2.0,1602.4
3775,2.5,2561.7
1315,0.0,2759.4
2628,2.0,2233.5
2932,0.0,2361.4
3538,1.5,2426.1
2718,2.0,2243.4
441,0.0,1809.2
2667,0.0,2611.3
862,0.0,2583.3
2804,2.0,2907.2
1942,2.5,2203.5
2899,2.0,2384.6
641,0.0,2367.2
217,2.0,2459.7
3012,2.5,1684.6
2336,0.0,1957.9
3183,1.5,3107.7
3622,1.5,2017.8
2028,2.0,2479.8
3860,2.0,2432.4
660,0.0,2180.7
566,2.0,2550.6
449,2.5,2013.1
313,1.5,2264.1
2892,1.5,2622.6
2085,2.5,2287.1
2252,1.5,2397.2
3847,0.0,2296.4
2916,1.5,2494.3
2287,2.5,2278.6
2441,2.0,2984.0
602,0.0,2401.7
2880,2.5,2165.3
510,0.0,2480.5
1850,2.0,2435.9
439,1.5,2318.4
1937,2.5,2009.8
3553,2.0,2670.7
986,2.0,2054.1
985,1.5,2097.7
557,1.5,2341.6
1225,1.5,2454.5
