id,conc_pc,length_micron
2849,0.0,2315.0
301,2.0,2264.1
3483,2.0,2538.5
118,0.0,2841.1
3013,0.0,2343.8
812,2.0,2051.0
1606,1.5,2013.9
1038,0.0,2112.4
1221,0.0,2642.9
857,1.5,2352.6
2586,2.5,2233.6
2160,0.0,2432.4
1285,1.5,2364.1
145,2.0,2198.9
1020,2.5,1896.0
3044,2.5,2486.6
2083,0.0,2274.2
3074,2.5,1848.2
1759,2.0,1897.9
1088,1.5,2695.0
1372,1.5,2348.7
1406,2.5,2161.0
1064,2.0,2070.2
3368,1.5,2249.0
1659,0.0,2659.6
1999,0.0,2368.6
312,2.0,1808.7
2340,1.5,2359.0
1649,1.5,2326.9
3305,2.0,2594.7
3036,2.5,1661.7
362,1.5,2117.2
3062,2.5,2217.2
3642,2.5,2989.8
2694,1.5,2252.2
3079,2.5,2026.3
1556,2.5,2417.8
3058,1.5,2515.3
1676,2.0,1807.8
3588,1.5,2394.3
2601,0.0,2274.8
1956,2.5,2984.0
1507,0.0,1689.3
3267,2.5,2224.3
2378,2.5,2441.3
2164,0.0,2588.9
2986,2.5,2335.8
2889,0.0,2354.7
41,2.0,2680.4
1015,1.5,2553.6
221,2.0,2737.1
1225,1.5,2454.5
3071,2.0,2505.1
2142,1.5,2730.6
1441,2.5,2397.9
3189,0.0,2670.2
826,2.5,2430.6
1927,2.5,2128.9
2131,2.5,1848.7
2506,1.5,2305.2
919,2.5,1988.1
3379,0.0,2053.9
2981,0.0,2241.8
3064,2.0,2005.6
2919,1.5,2332.6
1451,1.5,2436.6
1610,1.5,2282.1
914,2.5,2185.2
524,2.5,2185.0
3858,2.0,2552.1
2355,1.5,2765.2
2982,1.5,2033.6
3054,1.5,2507.3
2205,1.5,2255.5
1493,2.0,2301.8
83,2.0,2276.6
3889,1.5,2311.0
3770,1.5,2690.5
1424,2.0,2331.3
2711,2.0,2182.3
380,2.0,2479.6
3533,2.5,1994.1
1535,0.0,2845.1
2200,1.5,2120.8
2862,2.5,1895.2
3662,2.5,2384.0
3923,2.0,2655.4
1408,0.0,3330.8
1945,0.0,2424.1
3096,1.5,1762.9
3283,2.5,2354.2
375,0.0,2388.4
3225,2.5,1990.0
1567,0.0,2822.6
1534,2.5,2279.8
2364,1.5,2845.8
2182,1.5,2161.7
2984,2.5,2075.9
3698,0.0,2366.9
3606,2.5,1954.6
2397,1.5,2938.6
2751,0.0,2578.1
2970,2.5,2466.8
702,2.0,2189.2
2987,2.0,2505.4
769,1.5,2127.0
930,2.0,2266.4
2808,2.5,2197.4
2402,1.5,2661.0
2437,0.0,2862.8
2332,2.0,2121.3
2025,1.5,1801.6
2143,2.5,2067.3
1155,2.0,2856.8
119,0.0,2314.4
716,2.0,2163.8
1792,2.5,1996.8
210,1.5,1964.3
1132,0.0,2426.2
2395,2.0,2295.1
3339,2.5,2606.4
1098,0.0,2504.4
232,2.5,1927.1
1092,2.0,2072.2
2059,1.5,2536.4
1419,1.5,2428.3
382,1.5,2711.3
289,1.5,2544.7
1857,0.0,2726.8
968,1.5,2095.3
2241,2.5,2709.9
739,1.5,2230.1
2958,1.5,2750.7
685,2.5,1620.7
2909,1.5,2499.3
3159,1.5,1961.3
3798,2.0,2046.8
115,1.5,2269.4
3851,2.0,2194.8
742,0.0,2899.4
2448,1.5,2748.8
944,1.5,3127.5
3393,1.5,2555.6
1076,0.0,2205.0
2917,1.5,2617.8
1633,2.5,2130.9
957,2.5,2315.6
595,2.5,2223.3
2496,2.5,2218.5
3445,2.5,2643.1
3981,2.5,2421.4
2191,1.5,2337.0
6,1.5,2612.4
2832,2.0,1921.2
1834,2.0,2015.6
1220,2.5,2474.4
3650,1.5,2541.5
1182,2.5,2221.5
2327,2.5,2716.2
1391,1.5,1922.5
