id,conc_pc,length_micron
2347,0.0,2151.2
139,2.0,2133.6
3370,2.0,1997.6
1991,1.5,2215.0
3246,2.0,2384.2
251,0.0,2842.7
2683,2.0,2194.7
2440,0.0,2433.2
3524,2.0,2642.2
3547,0.0,3009.2
282,1.5,2112.4
2406,2.5,1830.9
3539,2.5,2012.8
1217,0.0,2723.0
1930,0.0,2159.7
723,0.0,2824.5
590,0.0,2037.2
2809,0.0,2403.3
3519,2.0,2244.9
1905,0.0,2139.7
552,0.0,2280.2
1564,2.0,2562.4
181,1.5,2232.8
2844,2.0,1948.3
2354,2.0,2927.7
1605,0.0,2141.5
541,0.0,2422.0
2518,2.5,1567.4
2473,2.0,2247.2
2268,0.0,3032.2
2658,2.0,2434.5
3567,2.0,1822.2
330,0.0,2688.3
3940,2.5,2288.2
640,2.5,1826.7
3428,2.5,2062.3
3294,0.0,2521.5
145,2.0,2198.9
2225,2.5,2121.9
2051,2.0,2451.4
2989,2.5,2890.8
3431,1.5,2509.5
42,2.5,1911.3
633,2.5,2168.5
3923,2.0,2655.4
1474,1.5,2774.2
1779,2.0,1819.0
2407,1.5,2112.4
413,0.0,2646.7
170,2.5,2439.8
3500,1.5,2201.9
375,0.0,2388.4
644,0.0,2735.9
1059,1.5,2673.0
299,2.5,1812.8
3069,0.0,2555.4
2281,0.0,2039.2
758,2.5,2254.7
250,1.5,2495.9
2055,0.0,2776.7
623,0.0,2177.4
2851,2.0,2217.5
2103,2.5,2066.8
1213,2.5,1366.4
3042,2.0,2213.8
104,2.0,2199.1
3762,1.5,1950.5
445,2.5,1904.1
2208,1.5,2789.0
3454,2.0,2344.3
1343,0.0,2421.6
2405,1.5,2552.1
355,2.0,2163.2
186,1.5,2165.1
1657,2.5,2598.1
3157,2.5,2238.5
2219,1.5,2001.8
2791,1.5,2621.8
2007,1.5,2486.6
3734,1.5,2907.5
1395,2.5,1838.1
2025,1.5,1801.6
1854,2.5,2617.3
2671,2.5,2381.2
345,1.5,2844.4
1244,2.5,2621.9
2496,2.5,2218.5
1006,2.0,2342.2
1104,1.5,1879.3
663,2.0,2400.3
247,1.5,2267.4
1617,2.0,2361.3
1398,0.0,2134.8
84,0.0,3038.8
1149,0.0,2143.2
3183,1.5,3107.7
690,2.5,3004.9
3788,0.0,2412.4
320,2.0,2323.9
2594,1.5,2134.0
1673,0.0,2355.9
3161,2.0,2586.3
1503,1.5,1999.6
218,1.5,2622.4
3194,2.0,2691.3
1986,0.0,2093.8
1385,2.5,2420.0
3050,2.5,2328.7
2247,2.0,2230.1
3004,2.0,2337.9
2688,2.5,2506.8
2843,2.5,2685.1
358,0.0,2793.6
2445,2.5,1998.2
2783,2.0,2382.7
77,2.0,2267.2
1831,2.5,2980.4
119,0.0,2314.4
3316,2.0,2093.7
1575,2.5,2108.5
334,2.5,2165.0
1218,0.0,2108.6
2995,2.5,2153.8
3086,0.0,2371.3
1164,0.0,2309.1
3630,2.0,1859.9
875,0.0,2367.9
1111,1.5,2388.9
3995,1.5,2125.4
191,0.0,2224.5
583,2.5,2358.7
3838,2.0,2186.1
2161,2.5,2213.4
989,2.0,2306.8
1221,0.0,2642.9
2973,2.0,2394.5
2303,1.5,2692.2
1587,1.5,2567.7
561,1.5,1777.6
1434,0.0,2038.6
1302,2.0,1940.9
1948,0.0,2077.7
2462,0.0,2654.4
449,2.5,2013.1
2202,2.0,2660.6
639,0.0,2491.7
1560,1.5,2744.5
2153,2.0,2159.0
255,2.0,2169.2
190,2.0,2168.6
2327,2.5,2716.2
3881,1.5,2282.0
3256,1.5,2158.4
1630,0.0,2319.6
2287,2.5,2278.6
2619,2.5,2657.8
2293,2.0,2293.3
1428,2.0,1757.1
3643,2.5,1728.5
2012,2.0,2540.2
