id,conc_pc,length_micron
503,2.5,2317.5
1632,0.0,2491.0
516,2.5,2523.8
2130,1.5,2347.0
2446,1.5,2548.1
1901,2.5,1921.9
250,1.5,2495.9
229,2.5,2388.6
3510,0.0,3072.2
1415,2.0,1963.1
1369,1.5,2351.4
2366,0.0,2203.8
823,0.0,2737.1
3240,1.5,1964.9
753,2.5,2119.7
1192,2.5,2141.0
3568,2.0,2033.4
1503,1.5,1999.6
1029,2.0,2409.2
1132,0.0,2426.2
3706,1.5,2385.5
2227,1.5,2355.8
3517,0.0,2817.0
914,2.5,2185.2
2107,1.5,2246.2
3635,0.0,2749.8
3050,2.5,2328.7
3594,2.5,2374.4
309,1.5,2417.5
28,0.0,2212.4
839,2.0,2036.0
1035,1.5,2672.5
2004,1.5,1927.9
868,2.0,2120.0
274,1.5,2666.1
3043,0.0,3150.5
2085,2.5,2287.1
3805,2.5,2506.9
3773,2.0,2605.6
107,0.0,2495.2
2481,1.5,2425.9
729,0.0,2283.3
1978,2.5,2250.8
93,0.0,2454.7
3441,2.5,2185.5
242,0.0,2522.4
1509,1.5,2263.4
2189,2.0,2040.8
1792,2.5,1996.8
3824,1.5,2236.3
1483,0.0,2410.4
2968,1.5,2010.3
751,2.5,2042.8
1172,2.5,1949.3
2245,0.0,2582.8
3334,2.0,2097.3
1858,2.0,2427.0
3863,2.5,2252.8
3475,2.0,2176.8
3639,1.5,2345.0
2991,2.0,2229.6
1207,1.5,2322.4
2517,1.5,2833.8
2557,1.5,2638.0
3083,0.0,2310.9
1844,0.0,2754.9
3588,1.5,2394.3
2960,2.0,2404.4
2124,2.0,2464.2
2061,2.5,2538.2
1854,2.5,2617.3
3684,1.5,2855.8
1853,0.0,2453.8
821,1.5,2639.5
392,0.0,2414.7
793,0.0,2104.4
3268,0.0,2694.1
2195,2.0,2335.4
2715,2.5,2315.6
3557,0.0,2257.0
1631,0.0,3223.0
2367,0.0,2415.0
1514,0.0,2457.4
3918,1.5,2661.4
3390,2.5,2765.2
676,0.0,2019.3
1031,1.5,2366.4
3666,2.0,1977.8
3068,1.5,1886.0
371,2.5,1274.8
2239,2.0,2497.1
1075,2.5,1681.5
2284,2.0,2513.5
308,1.5,1878.1
2475,0.0,2677.6
2862,2.5,1895.2
2331,2.5,1730.0
3092,2.5,2333.1
447,2.5,2577.9
2759,2.5,2282.1
2185,2.0,2345.1
654,2.0,2151.7
1150,1.5,2172.4
829,0.0,2063.3
833,2.0,1881.3
438,1.5,2018.9
3089,2.5,2853.3
1810,1.5,2349.4
2013,2.5,2324.2
923,2.0,2604.1
282,1.5,2112.4
1303,1.5,2368.6
982,2.0,1940.9
1578,0.0,2128.0
3461,1.5,2185.6
2668,2.5,2105.9
907,1.5,2408.4
3417,2.0,2027.8
2595,2.0,2303.5
2394,1.5,2730.2
2526,0.0,2180.1
210,1.5,1964.3
2398,2.0,2077.8
319,2.5,2212.3
2112,2.0,2130.9
2525,2.0,2056.2
89,0.0,2755.2
3146,2.5,1446.1
385,0.0,2832.7
3360,2.0,2180.7
819,1.5,2559.9
3113,2.0,2353.6
3501,0.0,2317.7
2170,1.5,2614.2
526,1.5,1860.0
1984,0.0,2432.5
2125,2.0,2857.2
2267,1.5,1773.0
3943,2.0,2911.9
2207,2.0,2317.2
3117,2.0,1940.7
1290,2.5,2219.1
3929,1.5,2435.2
1476,1.5,2080.2
2401,1.5,2170.1
3721,2.5,2426.4
3138,1.5,2710.8
2466,1.5,2417.1
3556,1.5,1946.2
303,1.5,2515.9
3980,2.5,2336.7
2853,0.0,2688.6
1224,2.0,2372.8
3910,2.5,2423.3
675,2.0,1813.9
969,2.5,2387.8
1756,2.5,2312.5
412,2.0,2335.5
2749,2.0,2104.6
2830,2.5,2182.4
