id,conc_pc,length_micron
1993,0.0,2273.5
1138,2.5,2041.8
1255,2.5,1710.8
1053,0.0,3018.7
1288,1.5,2005.9
727,2.5,2346.7
1224,2.0,2372.8
1935,2.5,2138.0
1328,0.0,2629.2
2871,2.5,1915.3
2074,2.0,2562.9
650,0.0,2126.7
2991,2.0,2229.6
3767,2.0,2444.5
1355,1.5,2516.0
3405,1.5,2302.4
1234,1.5,2124.2
1765,2.5,2020.1
1695,2.0,1897.2
3787,2.0,2809.3
935,2.0,2172.5
2066,0.0,2441.9
2806,0.0,2983.5
1763,0.0,2900.7
473,2.5,2470.0
3744,2.5,2541.0
3148,2.0,2622.5
2743,2.0,2314.9
2953,2.0,2418.6
1780,0.0,3032.9
3473,1.5,2484.6
529,1.5,2277.7
134,0.0,2484.2
3840,2.5,2118.0
3871,2.0,2387.2
1496,2.0,2130.3
2948,2.0,1949.6
3159,1.5,1961.3
1902,1.5,2311.6
1934,0.0,2460.1
2068,0.0,2867.3
3115,0.0,2559.1
2804,2.0,2907.2
2572,1.5,2798.4
1341,0.0,2345.9
74,2.0,2228.0
968,1.5,2095.3
609,1.5,2329.2
1951,2.5,1779.0
1852,1.5,1990.0
2977,1.5,2610.9
2820,1.5,2583.1
2311,2.5,2091.3
206,1.5,2390.1
2004,1.5,1927.9
1430,0.0,2703.4
607,0.0,2627.2
1092,2.0,2072.2
634,0.0,2022.4
2679,2.5,2041.2
1357,2.0,2279.1
256,0.0,2678.2
2282,0.0,2885.1
2659,0.0,3163.9
3569,2.0,2281.1
3086,0.0,2371.3
3912,2.5,2236.2
3421,0.0,2578.5
682,0.0,2306.2
434,0.0,2380.1
1303,1.5,2368.6
2541,2.0,2114.5
1616,0.0,2575.2
2326,0.0,2116.1
1009,2.5,1959.0
2440,0.0,2433.2
895,2.0,2341.0
1099,0.0,2256.0
1230,0.0,2170.3
396,0.0,2367.5
394,1.5,2302.9
940,2.5,2351.6
3833,2.0,2088.9
1149,0.0,2143.2
3503,1.5,2367.1
2557,1.5,2638.0
202,2.0,2400.3
3764,0.0,2635.2
257,1.5,2435.4
3747,2.0,2661.0
1612,1.5,2344.1
255,2.0,2169.2
2923,2.5,1979.0
2631,1.5,2149.7
2320,0.0,2556.2
2181,2.5,2180.7
1705,0.0,2495.1
17,2.0,2783.6
3391,0.0,2439.1
2975,2.5,2016.3
1892,2.0,2053.8
464,2.5,1233.3
2107,1.5,2246.2
1252,2.5,2434.1
973,0.0,3126.2
3049,0.0,2121.1
1490,2.5,2241.8
1715,2.5,1966.6
3709,0.0,2527.4
320,2.0,2323.9
3915,1.5,2280.5
1740,2.0,2357.2
1851,2.5,2137.6
103,2.0,2579.2
2946,1.5,2758.5
1523,1.5,2275.2
3066,2.5,2123.6
13,1.5,3054.2
677,2.0,2694.4
1147,1.5,2801.8
2573,2.5,2173.7
3414,2.5,2096.5
547,2.0,2531.5
1597,2.0,2661.3
2098,0.0,2528.2
3951,2.5,2021.2
3324,1.5,2235.6
1504,2.5,2258.6
1676,2.0,1807.8
2843,2.5,2685.1
3745,1.5,2417.0
2451,0.0,2400.5
3359,1.5,2020.2
1039,0.0,2395.7
1445,1.5,2645.4
3575,0.0,2400.2
188,1.5,2126.0
3345,0.0,2571.4
891,1.5,1647.0
1582,0.0,2296.3
1285,1.5,2364.1
3526,1.5,2589.9
3770,1.5,2690.5
753,2.5,2119.7
1986,0.0,2093.8
1470,1.5,2028.9
2094,2.5,2124.6
549,1.5,2235.2
655,0.0,2220.3
2587,2.5,2249.3
2269,2.0,2396.4
1340,2.5,1819.4
1710,2.0,2253.7
180,2.0,2432.1
3805,2.5,2506.9
711,2.0,2744.5
907,1.5,2408.4
3326,2.0,2205.6
1577,2.0,1835.8
1574,0.0,2746.5
