id,conc_pc,length_micron
1313,0.0,2884.3
148,2.0,2691.5
2817,1.5,2364.0
3588,1.5,2394.3
2163,0.0,2186.2
275,2.0,2232.3
1391,1.5,1922.5
3276,0.0,1987.9
3679,2.0,2290.7
3623,2.0,2405.7
133,2.0,2633.5
779,2.0,2318.5
3378,0.0,2519.5
873,2.5,2363.5
1278,1.5,2686.4
2038,2.5,1911.1
836,0.0,2323.2
2627,0.0,2967.6
2267,1.5,1773.0
473,2.5,2470.0
1718,2.0,2446.4
2434,0.0,2382.0
736,0.0,2459.5
3530,1.5,1853.7
264,2.0,2466.6
194,2.0,2679.5
533,2.5,1891.6
3763,1.5,2167.6
3952,2.5,2048.4
3971,0.0,2623.2
2134,0.0,2065.9
383,2.5,2336.0
2647,2.0,2195.5
330,0.0,2688.3
2940,0.0,2740.0
1911,2.0,2969.7
1939,2.5,1808.4
3168,2.0,2027.5
2839,2.5,1683.2
2421,2.5,1960.5
2316,2.0,2270.9
2858,1.5,2583.2
1818,2.5,2569.1
1547,2.0,2515.8
244,0.0,2597.1
283,2.5,2354.3
205,1.5,2652.3
3440,2.0,2251.0
3533,2.5,1994.1
1,1.5,1974.2
53,2.5,2577.1
3419,2.0,2270.5
685,2.5,1620.7
3274,0.0,3042.0
2659,0.0,3163.9
3570,2.5,1777.5
314,0.0,2171.0
713,2.5,2464.6
2995,2.5,2153.8
2007,1.5,2486.6
3503,1.5,2367.1
86,2.5,2079.0
983,2.5,1907.0
1343,0.0,2421.6
1411,2.0,2358.5
2263,1.5,2788.4
2526,0.0,2180.1
351,2.0,2223.3
552,0.0,2280.2
1996,1.5,2629.6
1848,0.0,2155.6
1206,2.5,2288.9
3280,2.5,2199.1
1038,0.0,2112.4
3864,0.0,2159.8
331,0.0,2671.3
444,2.5,2156.3
3492,1.5,1809.8
3736,0.0,2784.3
1697,2.0,2341.6
2806,0.0,2983.5
3918,1.5,2661.4
420,1.5,1868.7
1455,1.5,2538.1
3465,0.0,2843.3
3681,2.5,1715.0
1546,2.0,2398.5
3358,2.5,2190.2
3050,2.5,2328.7
1065,0.0,2336.6
1647,2.5,2126.6
2552,2.0,2295.1
3302,0.0,1827.3
2254,0.0,2405.0
1105,0.0,2158.8
624,1.5,2228.9
2364,1.5,2845.8
3004,2.0,2337.9
3762,1.5,1950.5
1385,2.5,2420.0
3371,1.5,2450.5
1308,2.5,1500.0
234,1.5,2468.1
678,0.0,2404.9
3180,0.0,1934.3
1063,1.5,2653.0
1293,2.5,1752.3
437,0.0,2025.7
3141,2.0,2031.1
1520,2.5,2415.7
3906,1.5,2092.2
601,2.5,2048.9
3308,0.0,2522.9
2512,1.5,2570.2
1157,2.0,2432.0
3234,2.0,2499.4
3155,2.5,2143.4
1936,2.5,1997.8
3036,2.5,1661.7
3406,2.0,2661.6
1755,1.5,2484.8
2707,2.5,2018.4
2791,1.5,2621.8
2691,0.0,1916.1
1145,2.0,1850.8
1245,2.0,2295.4
2188,0.0,2554.8
1990,0.0,2205.8
2533,1.5,1995.4
2599,2.5,2037.0
2797,2.5,1432.7
1578,0.0,2128.0
3416,2.0,2358.2
2403,0.0,2080.1
2186,0.0,2510.5
1981,2.0,2663.5
1365,2.0,2125.1
830,1.5,2276.3
3998,2.0,2193.5
1559,2.0,2395.7
2019,2.5,2568.2
2762,2.0,2225.8
495,1.5,2507.3
1491,2.0,2235.8
2104,0.0,2624.7
2416,0.0,2667.9
2234,2.5,2152.2
2963,2.0,2242.4
3095,1.5,1946.0
1476,1.5,2080.2
753,2.5,2119.7
838,1.5,1844.9
943,0.0,2130.2
1185,0.0,2451.9
36,2.0,2149.1
2325,2.0,2421.4
1541,2.5,2159.1
1972,1.5,2158.2
202,2.0,2400.3
2672,2.0,2122.2
