id,conc_pc,length_micron
243,1.5,2102.5
1888,2.5,2065.8
1119,1.5,2901.5
1427,2.5,2086.2
901,2.5,2614.8
564,0.0,2520.7
2436,2.5,2364.5
3663,0.0,2124.6
3437,1.5,2240.0
3469,2.5,2203.3
2152,0.0,2589.1
2925,0.0,2869.4
3842,0.0,2378.8
3934,2.0,2367.0
263,0.0,2385.6
1620,1.5,2617.3
3552,0.0,2220.8
3904,2.5,1933.2
2865,2.5,2436.7
2674,0.0,2377.1
3203,2.5,1548.2
2731,0.0,2685.8
2166,0.0,2266.1
747,1.5,2476.2
3226,1.5,2907.4
1866,2.5,1918.5
390,1.5,2244.7
3232,2.5,2083.4
2080,2.5,2113.6
1908,2.0,2150.9
2781,2.5,2033.6
1990,0.0,2205.8
289,1.5,2544.7
1729,2.5,2453.5
1870,1.5,2947.2
147,0.0,2385.5
3452,1.5,2302.7
1587,1.5,2567.7
3221,0.0,2403.6
3254,0.0,2090.7
3163,2.5,2986.2
108,1.5,2080.9
3725,0.0,2331.3
3009,2.0,2052.3
962,0.0,2602.4
2333,2.0,2084.3
3446,2.0,1686.9
3949,1.5,2096.3
3813,2.0,2294.2
1346,1.5,2454.2
1062,2.5,2332.8
3830,1.5,2182.3
1815,0.0,2472.0
1342,2.5,1872.5
3279,1.5,2310.4
2715,2.5,2315.6
2639,2.5,2536.8
860,2.5,2396.1
3924,1.5,2162.0
150,2.0,2567.7
3614,0.0,3027.9
2892,1.5,2622.6
1355,1.5,2516.0
2270,0.0,2585.3
3624,2.0,2592.4
865,1.5,2460.1
358,0.0,2793.6
2912,2.0,2363.5
1288,1.5,2005.9
2441,2.0,2984.0
2378,2.5,2441.3
2850,0.0,2447.9
1477,2.5,2257.6
2995,2.5,2153.8
724,0.0,2546.2
2519,2.0,2315.1
2380,2.5,2450.5
1223,0.0,2218.2
3627,0.0,2589.6
2840,1.5,2477.1
3202,2.5,2512.3
2461,1.5,2573.5
3234,2.0,2499.4
222,2.0,2565.0
3490,1.5,2742.0
2068,0.0,2867.3
3720,0.0,2426.0
2660,2.0,2624.9
3160,2.0,2411.9
3829,0.0,2289.7
3811,0.0,2886.1
2787,2.0,2410.5
310,2.0,2486.6
2266,2.0,2240.0
3414,2.5,2096.5
364,2.5,2164.9
1637,2.0,2522.0
656,1.5,2453.2
3091,0.0,2308.9
3776,2.5,2608.1
2119,2.0,2145.2
1541,2.5,2159.1
217,2.0,2459.7
2059,1.5,2536.4
2574,2.5,2568.3
1970,1.5,2603.9
1295,2.0,2407.2
2291,1.5,2903.0
1860,1.5,2397.3
2306,2.0,2187.0
1972,1.5,2158.2
403,2.5,2503.6
661,2.5,1792.9
485,2.5,1982.9
1102,2.5,2855.9
2282,0.0,2885.1
872,2.0,2325.6
2602,0.0,2131.5
712,1.5,2325.0
2026,2.5,2561.4
1872,2.0,1995.9
3802,2.0,2087.7
1111,1.5,2388.9
3599,1.5,2398.5
2868,1.5,2484.8
2520,2.5,2739.6
3224,0.0,2094.8
3482,0.0,2632.2
41,2.0,2680.4
1705,0.0,2495.1
2167,2.0,2369.0
1461,0.0,2366.1
804,2.5,2351.8
1928,1.5,2755.1
2540,2.0,1950.3
2679,2.5,2041.2
3194,2.0,2691.3
989,2.0,2306.8
2837,0.0,2538.9
2422,2.0,2415.9
2777,2.0,2168.1
1168,2.0,2598.9
2046,0.0,1993.4
88,2.5,1654.8
1380,0.0,2461.6
1146,0.0,2271.4
1210,0.0,2189.5
578,1.5,2665.1
3910,2.5,2423.3
1138,2.5,2041.8
1625,1.5,2183.8
3740,0.0,2663.0
3295,2.5,1732.3
1670,2.5,1998.5
3616,2.0,2529.3
2430,2.5,1811.6
2216,2.5,2432.3
1797,0.0,2705.8
568,0.0,2667.1
3072,1.5,2549.9
