id,conc_pc,length_micron
2918,1.5,2142.7
2963,2.0,2242.4
1894,2.5,2259.2
1418,2.0,2094.0
284,2.0,1951.1
1643,2.5,1717.1
681,2.0,2120.2
1603,2.5,2411.9
2203,1.5,2309.2
564,0.0,2520.7
2334,2.5,2069.2
112,0.0,2256.2
1859,1.5,2391.8
1675,2.0,2438.4
2519,2.0,2315.1
3496,2.5,2147.5
3117,2.0,1940.7
1293,2.5,1752.3
718,1.5,2164.2
248,2.0,2403.4
3465,0.0,2843.3
1888,2.5,2065.8
3346,2.5,2303.6
2325,2.0,2421.4
3997,2.5,2331.7
3709,0.0,2527.4
1096,2.5,2025.7
402,2.5,1950.0
3149,2.0,2507.6
3054,1.5,2507.3
1822,0.0,2285.8
2168,2.5,2019.2
3056,2.0,2182.0
3022,2.5,2585.2
1705,0.0,2495.1
3547,0.0,3009.2
745,1.5,2438.8
3965,2.0,2579.2
3644,2.0,2136.9
3023,2.0,2102.4
2903,1.5,2357.4
2867,0.0,2629.0
2822,2.0,2666.3
2169,0.0,2283.6
1200,2.0,2636.6
1031,1.5,2366.4
2359,0.0,2466.4
1899,2.0,2076.0
2337,2.0,2220.4
1910,1.5,2773.9
3434,2.0,2446.8
829,0.0,2063.3
2536,2.0,2236.6
3623,2.0,2405.7
14,2.0,2290.7
3135,0.0,2314.3
2446,1.5,2548.1
2004,1.5,1927.9
3192,2.0,1978.5
1396,2.5,1795.9
308,1.5,1878.1
1227,1.5,2447.9
1243,2.5,2044.3
865,1.5,2460.1
1338,0.0,1984.4
1398,0.0,2134.8
3989,0.0,2701.6
3591,0.0,2326.0
3086,0.0,2371.3
1034,0.0,2569.0
545,0.0,2568.9
3161,2.0,2586.3
2848,1.5,2594.2
3226,1.5,2907.4
2677,0.0,1770.0
2219,1.5,2001.8
3624,2.0,2592.4
1813,2.5,2545.5
608,2.0,2331.0
714,0.0,2666.3
1026,2.0,2538.1
2295,1.5,2472.8
134,0.0,2484.2
746,0.0,2770.4
3580,1.5,2312.1
3275,1.5,2298.4
2667,0.0,2611.3
328,1.5,2715.7
2119,2.0,2145.2
2220,1.5,2200.9
3300,2.5,1971.5
2342,2.5,2175.4
45,2.0,2496.0
1090,2.0,2405.3
845,1.5,2294.6
2228,2.5,2225.2
2593,1.5,2231.3
1490,2.5,2241.8
3410,2.5,2426.1
2719,2.0,2471.0
2231,0.0,2338.3
2947,2.5,2228.4
190,2.0,2168.6
3619,2.5,2337.5
2551,2.5,1605.9
2235,2.0,2387.4
3779,2.5,2399.2
1021,0.0,2814.9
899,0.0,2005.9
2381,0.0,2478.4
1036,0.0,2333.0
1395,2.5,1838.1
1233,0.0,1963.4
1935,2.5,2138.0
3843,0.0,3091.6
1440,2.0,2328.6
3204,2.5,2547.3
2642,0.0,1937.0
4000,0.0,2877.4
1011,2.0,2462.0
1222,2.5,1964.0
3601,1.5,2436.9
3820,2.5,2117.8
1039,0.0,2395.7
1755,1.5,2484.8
2035,0.0,2346.6
794,0.0,2395.6
2345,0.0,2807.2
3694,2.0,2434.9
2643,2.0,2378.5
3478,2.5,1944.3
1391,1.5,1922.5
2722,1.5,2390.1
2516,2.5,1727.9
1228,2.0,2288.8
1997,2.5,2097.2
54,2.0,2283.9
1689,2.0,2345.8
1252,2.5,2434.1
738,2.0,2339.5
161,2.5,2172.3
1505,2.5,1334.3
1880,1.5,2493.8
1678,2.0,2513.1
842,1.5,2371.9
1781,1.5,2672.1
680,0.0,2527.2
1902,1.5,2311.6
2376,1.5,2232.9
228,2.0,2260.4
160,2.5,1620.7
2993,2.5,1884.3
2188,0.0,2554.8
484,0.0,2715.4
1494,1.5,2245.8
898,0.0,2463.9
3781,2.5,2366.2
3707,2.5,2099.8
2961,0.0,2721.6
3887,1.5,2476.4
