id,conc_pc,length_micron
3176,2.5,1670.2
1988,2.5,2533.8
2054,2.5,2055.3
296,0.0,2503.6
3420,0.0,2762.0
915,1.5,1974.6
1058,1.5,2615.3
1722,1.5,2366.1
683,2.0,2323.7
1184,1.5,2138.6
3618,2.0,2503.3
436,1.5,2042.9
969,2.5,2387.8
3195,2.5,2615.1
3318,1.5,1911.7
803,1.5,2372.2
1626,0.0,2550.5
2328,2.0,1963.1
3169,0.0,2192.1
3796,0.0,2824.7
1986,0.0,2093.8
2478,1.5,2650.2
240,1.5,2449.7
1035,1.5,2672.5
2928,0.0,2047.7
3938,2.0,2454.9
3224,0.0,2094.8
1680,1.5,1772.5
1114,2.0,2443.2
3137,2.0,2319.4
3488,2.0,2582.2
2472,2.0,1946.8
85,2.5,2526.8
369,0.0,2562.4
1672,2.0,1482.8
1372,1.5,2348.7
2411,2.5,2221.7
1055,2.5,1909.4
1517,2.0,2232.3
3333,2.5,2155.6
3854,2.0,2485.0
1620,1.5,2617.3
1539,2.5,2134.2
2502,2.5,2351.5
2420,2.5,2628.4
3754,2.5,1971.6
682,0.0,2306.2
1084,1.5,2785.9
1876,2.0,2256.8
3535,1.5,2718.8
3851,2.0,2194.8
3881,1.5,2282.0
3999,0.0,2501.1
2370,1.5,2057.0
754,1.5,2406.6
904,2.5,2408.9
84,0.0,3038.8
1576,2.5,2083.9
544,1.5,2536.6
999,0.0,2494.5
1178,2.0,2075.9
3425,2.5,1895.2
3154,1.5,2306.6
2540,2.0,1950.3
3237,1.5,2465.4
491,2.0,2355.2
3992,1.5,2747.1
492,1.5,3123.1
1451,1.5,2436.6
3207,2.5,2301.7
558,1.5,2540.1
227,0.0,2292.2
2567,1.5,2743.9
773,2.0,2471.1
3277,2.5,2546.5
2711,2.0,2182.3
1778,0.0,2682.4
3050,2.5,2328.7
2714,0.0,2221.3
397,2.5,2131.0
2389,0.0,2628.2
2669,0.0,2490.5
1493,2.0,2301.8
3266,0.0,2671.9
3681,2.5,1715.0
2848,1.5,2594.2
1054,2.0,2882.1
1677,2.5,2239.0
957,2.5,2315.6
391,2.0,2558.7
1806,2.0,2638.0
2993,2.5,1884.3
838,1.5,1844.9
1709,2.5,2495.6
1660,2.5,2132.1
3036,2.5,1661.7
1270,1.5,2220.2
907,1.5,2408.4
79,0.0,2740.1
3892,1.5,2556.4
690,2.5,3004.9
3997,2.5,2331.7
24,2.0,2035.0
3575,0.0,2400.2
3722,0.0,2548.0
2582,0.0,2085.4
1822,0.0,2285.8
1388,1.5,2286.0
3654,1.5,2045.6
2431,1.5,2741.1
322,2.0,2192.6
1358,0.0,2210.9
605,2.0,2079.8
1363,2.0,2574.0
2423,2.5,2337.4
1905,0.0,2139.7
9,2.5,2633.4
1734,2.0,2136.8
3895,2.5,2074.9
2386,2.5,1840.1
750,2.5,2139.6
2078,1.5,2724.2
2466,1.5,2417.1
3818,0.0,2150.2
1683,2.0,1733.7
2556,0.0,2364.8
3188,2.0,2077.6
898,0.0,2463.9
1486,1.5,2796.2
2639,2.5,2536.8
108,1.5,2080.9
487,0.0,2341.6
2849,0.0,2315.0
504,2.5,1965.4
3114,2.5,2875.6
2909,1.5,2499.3
3807,0.0,2789.7
3254,0.0,2090.7
1987,0.0,2757.0
2594,1.5,2134.0
689,2.5,2026.8
3466,2.0,2330.7
1048,1.5,2495.2
72,2.0,2660.0
3106,2.5,2309.5
2120,1.5,2456.5
95,1.5,2304.5
2891,0.0,2659.2
3262,2.5,1998.5
3689,2.5,1993.4
1439,2.5,2585.2
3054,1.5,2507.3
233,2.0,2417.4
3684,1.5,2855.8
1235,2.0,2435.3
3894,2.0,2005.4
3960,1.5,2607.3
2097,1.5,2170.3
2283,2.0,1970.9
502,2.5,2532.6
