id,conc_pc,length_micron
1663,2.5,1619.3
337,1.5,2346.2
1608,1.5,2530.0
3535,1.5,2718.8
2891,0.0,2659.2
1510,1.5,2312.1
3312,2.0,2192.1
2744,0.0,2180.8
966,1.5,2595.6
3764,0.0,2635.2
1292,0.0,2238.2
1214,1.5,2162.6
2794,2.0,1979.6
3083,0.0,2310.9
2136,2.0,2083.2
2755,0.0,2394.2
2747,2.0,2253.7
375,0.0,2388.4
50,2.5,1795.8
196,2.0,1905.3
868,2.0,2120.0
1417,2.0,2053.3
1271,1.5,2136.9
2425,2.5,2491.2
1573,2.5,1864.8
2442,0.0,2831.6
2514,1.5,2067.4
3290,1.5,2357.0
3617,2.5,2742.3
495,1.5,2507.3
403,2.5,2503.6
1306,2.0,2048.8
910,2.5,1521.2
1188,2.5,2036.7
680,0.0,2527.2
1205,1.5,2263.3
1565,2.5,2273.1
590,0.0,2037.2
1369,1.5,2351.4
556,1.5,2242.1
2343,0.0,2266.6
3573,0.0,2111.7
1418,2.0,2094.0
2175,0.0,2680.6
3752,2.5,2285.8
300,0.0,2795.2
2639,2.5,2536.8
1345,2.5,2240.5
2456,1.5,2923.2
1518,2.5,2228.8
527,1.5,2700.9
2633,1.5,2518.7
3389,0.0,2532.4
2627,0.0,2967.6
3666,2.0,1977.8
1762,1.5,2683.4
841,2.5,2030.2
3517,0.0,2817.0
476,2.5,2758.9
1527,2.5,1841.8
643,1.5,2697.6
1116,2.5,2368.1
46,2.5,2438.0
2617,0.0,2796.6
1898,2.0,2525.8
3211,1.5,2654.2
1949,2.5,1964.9
1834,2.0,2015.6
3611,0.0,2545.8
2894,1.5,2004.6
2268,0.0,3032.2
3262,2.5,1998.5
3953,2.5,1970.4
1499,0.0,2364.6
1328,0.0,2629.2
3430,2.5,2363.2
2825,2.5,1523.3
1470,1.5,2028.9
3173,2.0,2594.9
1607,2.5,1988.4
467,2.5,2001.0
1920,2.5,1701.8
174,1.5,2175.8
3084,2.5,2210.1
3150,1.5,2666.9
3784,1.5,2211.1
3375,2.5,2258.8
3872,2.0,2491.5
1380,0.0,2461.6
1542,2.0,2655.7
2069,2.5,2630.8
1422,0.0,1815.6
236,1.5,2136.9
2619,2.5,2657.8
914,2.5,2185.2
2726,2.5,2605.6
2540,2.0,1950.3
1528,1.5,2310.9
3258,2.5,2840.6
2376,1.5,2232.9
2247,2.0,2230.1
2679,2.5,2041.2
3094,2.0,2581.2
2273,0.0,2123.7
3424,2.5,2631.9
988,1.5,2251.7
166,2.0,2302.1
263,0.0,2385.6
2257,2.0,1966.7
219,2.5,2213.4
1609,1.5,2010.2
898,0.0,2463.9
3482,0.0,2632.2
682,0.0,2306.2
849,2.5,2344.0
2597,1.5,2208.2
2667,0.0,2611.3
2224,2.0,2477.6
2259,2.0,2391.6
1758,0.0,2312.7
2560,2.5,1969.4
497,0.0,2629.6
1252,2.5,2434.1
3830,1.5,2182.3
1661,2.5,2419.1
873,2.5,2363.5
2829,2.0,2470.8
1748,2.5,2189.8
1892,2.0,2053.8
3320,2.0,2815.2
1466,0.0,2704.0
3924,1.5,2162.0
2699,0.0,2325.8
1103,0.0,2435.5
418,0.0,2723.5
454,2.0,2174.3
3180,0.0,1934.3
3416,2.0,2358.2
2030,1.5,2245.3
3973,0.0,2367.8
436,1.5,2042.9
2358,2.0,1972.0
3727,2.5,1485.2
2665,2.5,2124.6
731,2.5,1833.7
1891,1.5,2111.0
1538,2.0,2108.9
790,2.5,1300.8
1247,2.0,3091.4
1706,0.0,1973.5
1402,2.0,2310.8
2998,1.5,2012.6
3213,2.0,2378.1
2739,1.5,2478.0
1581,1.5,2644.5
3972,2.5,1812.7
3376,2.5,2355.2
540,2.5,1532.2
3864,0.0,2159.8
1885,1.5,1991.2
