id,conc_pc,length_micron
2927,0.0,2100.5
3112,1.5,2240.6
776,0.0,2190.1
2152,0.0,2589.1
2844,2.0,1948.3
3519,2.0,2244.9
1610,1.5,2282.1
3325,1.5,2030.2
3909,2.0,2293.3
301,2.0,2264.1
158,0.0,2373.3
2426,1.5,2135.8
949,0.0,2625.8
3922,1.5,3009.7
960,2.5,2248.4
1715,2.5,1966.6
3054,1.5,2507.3
389,2.5,2548.4
2049,1.5,2337.1
907,1.5,2408.4
3339,2.5,2606.4
1582,0.0,2296.3
1583,1.5,2958.5
1093,2.0,2279.0
2717,2.0,2553.6
3843,0.0,3091.6
2466,1.5,2417.1
2497,2.0,2322.9
3026,2.0,2320.6
160,2.5,1620.7
740,0.0,2194.4
1576,2.5,2083.9
532,2.5,2419.6
2203,1.5,2309.2
546,2.0,3000.4
3024,0.0,2412.1
3212,2.5,2204.0
3774,1.5,2332.5
1391,1.5,1922.5
981,2.0,1772.5
2032,2.5,2034.6
124,1.5,2142.0
3894,2.0,2005.4
1178,2.0,2075.9
3308,0.0,2522.9
390,1.5,2244.7
1350,2.0,2267.7
612,1.5,2398.8
1593,2.5,2601.8
1422,0.0,1815.6
98,1.5,2649.2
195,2.5,2285.8
3994,2.0,2373.5
3248,0.0,2484.4
2829,2.0,2470.8
3966,2.5,2272.7
2261,0.0,1920.6
2739,1.5,2478.0
684,2.0,2454.4
2384,0.0,2320.5
327,0.0,2817.3
970,1.5,2661.3
2107,1.5,2246.2
1215,0.0,2792.4
2052,0.0,1859.5
3531,2.5,2177.3
1467,2.0,1935.2
2939,2.5,2241.3
3272,2.5,2118.7
695,0.0,2717.3
257,1.5,2435.4
1656,0.0,2792.8
3249,0.0,2430.7
3941,2.5,2274.9
3804,1.5,2517.9
1846,2.5,2460.6
3906,1.5,2092.2
3498,1.5,1830.4
1600,2.0,2165.5
351,2.0,2223.3
163,2.0,2373.0
635,2.0,2292.9
999,0.0,2494.5
1763,0.0,2900.7
1605,0.0,2141.5
183,2.0,2226.3
340,0.0,2533.6
1541,2.5,2159.1
1608,1.5,2530.0
2508,2.5,2635.4
1211,2.0,2365.5
1669,2.5,1708.4
371,2.5,1274.8
2727,2.0,2402.1
3676,1.5,2208.5
3002,0.0,2430.5
177,2.0,2115.8
1172,2.5,1949.3
584,1.5,2729.4
1928,1.5,2755.1
1427,2.5,2086.2
1560,1.5,2744.5
1017,0.0,2598.4
601,2.5,2048.9
1549,2.5,2299.4
1984,0.0,2432.5
420,1.5,1868.7
781,2.5,2214.0
126,2.5,2206.4
1325,2.0,2248.0
2490,1.5,2486.6
3594,2.5,2374.4
1008,2.0,2434.9
2078,1.5,2724.2
1869,1.5,1942.4
920,1.5,2543.5
3448,0.0,2501.3
1616,0.0,2575.2
266,2.5,2058.9
3381,0.0,2805.1
987,2.0,2782.1
1262,0.0,2560.3
3288,2.0,2261.3
161,2.5,2172.3
2035,0.0,2346.6
2041,2.5,2163.3
382,1.5,2711.3
2194,2.5,1818.8
1495,1.5,2697.9
3213,2.0,2378.1
3393,1.5,2555.6
560,2.0,1884.8
2824,2.5,1876.3
133,2.0,2633.5
149,1.5,2677.5
746,0.0,2770.4
3807,0.0,2789.7
3530,1.5,1853.7
2660,2.0,2624.9
61,0.0,2248.6
3484,1.5,2910.0
2257,2.0,1966.7
1234,1.5,2124.2
1835,1.5,2281.4
3220,0.0,2816.9
2117,0.0,2533.1
3613,2.5,1880.6
2073,2.5,2429.3
3750,2.5,2349.1
1264,0.0,2425.5
2207,2.0,2317.2
687,2.5,1662.5
1196,0.0,3094.0
281,1.5,2589.4
905,2.0,2254.7
108,1.5,2080.9
173,1.5,2437.1
3739,2.0,2350.8
3795,2.0,2203.8
3729,2.0,2374.0
