id,conc_pc,length_micron
1263,2.0,2662.1
3807,0.0,2789.7
2047,1.5,2503.4
2756,2.0,2108.8
3559,1.5,2455.9
706,2.0,2266.2
1492,0.0,2251.5
1906,0.0,2102.5
2132,0.0,2792.1
114,1.5,2239.2
1640,1.5,2502.1
3103,2.0,2821.5
395,2.5,2207.7
89,0.0,2755.2
2811,0.0,2152.2
2494,2.5,1825.0
3046,2.0,2489.3
2387,0.0,2226.5
974,2.5,1852.6
3199,2.5,2728.3
1770,0.0,2402.5
1555,2.0,2225.2
1978,2.5,2250.8
1029,2.0,2409.2
1623,0.0,2134.0
3239,2.0,2951.8
1883,2.0,2463.9
455,1.5,2975.6
971,2.5,1828.8
1786,0.0,2235.7
1977,2.5,2204.8
3605,0.0,1746.0
2432,2.5,1914.3
1812,0.0,2275.7
2366,0.0,2203.8
3900,2.5,2478.6
517,2.0,2410.0
1480,2.5,2250.1
1686,2.5,1623.7
757,1.5,1931.5
2475,0.0,2677.6
1720,2.5,2246.5
3131,1.5,2375.1
3833,2.0,2088.9
703,1.5,2719.4
2728,0.0,2113.9
2356,2.5,2030.8
750,2.5,2139.6
2688,2.5,2506.8
1210,0.0,2189.5
3204,2.5,2547.3
2986,2.5,2335.8
2090,0.0,2602.1
1446,2.5,1972.3
230,2.0,2108.8
440,2.5,2045.2
3043,0.0,3150.5
416,0.0,2617.1
3044,2.5,2486.6
407,2.0,2150.8
1636,2.5,2144.9
3821,1.5,2557.1
2373,2.5,1682.4
63,0.0,2134.2
1804,2.0,1944.1
1132,0.0,2426.2
2191,1.5,2337.0
488,2.5,2137.7
132,2.0,2385.8
2127,0.0,2173.5
2740,2.0,2725.1
2629,1.5,2460.1
3091,0.0,2308.9
3826,2.0,2485.1
1976,2.0,2350.7
2108,2.0,2387.8
707,0.0,2099.4
796,2.5,1917.9
2103,2.5,2066.8
753,2.5,2119.7
803,1.5,2372.2
1229,0.0,2687.8
2622,1.5,2610.1
1100,2.0,2439.3
3501,0.0,2317.7
207,1.5,2319.8
1331,1.5,2204.1
1103,0.0,2435.5
2154,2.5,1741.9
596,2.0,1995.7
1491,2.0,2235.8
3573,0.0,2111.7
2670,2.5,2315.2
2266,2.0,2240.0
2094,2.5,2124.6
2808,2.5,2197.4
1227,1.5,2447.9
787,1.5,2462.0
175,2.0,2373.5
3694,2.0,2434.9
3275,1.5,2298.4
1876,2.0,2256.8
411,2.0,2419.6
3448,0.0,2501.3
3336,2.5,1852.9
866,0.0,3060.5
328,1.5,2715.7
999,0.0,2494.5
3406,2.0,2661.6
3919,2.0,2107.4
829,0.0,2063.3
2467,2.5,2026.0
1848,0.0,2155.6
729,0.0,2283.3
3940,2.5,2288.2
1461,0.0,2366.1
2071,2.0,2193.9
3153,0.0,2903.1
171,1.5,2667.3
2352,1.5,2425.4
2384,0.0,2320.5
2416,0.0,2667.9
1910,1.5,2773.9
1128,0.0,2465.5
163,2.0,2373.0
2174,0.0,2427.2
2773,1.5,2284.9
1355,1.5,2516.0
3291,1.5,1961.1
2786,2.5,2128.7
263,0.0,2385.6
2111,1.5,1983.3
1674,1.5,2457.3
701,0.0,2113.2
1750,0.0,2427.2
1059,1.5,2673.0
2250,2.0,2531.0
158,0.0,2373.3
2968,1.5,2010.3
1069,1.5,2583.9
308,1.5,1878.1
2423,2.5,2337.4
1384,2.0,2129.5
3475,2.0,2176.8
546,2.0,3000.4
3982,2.0,2670.7
548,1.5,2491.5
398,0.0,2365.4
758,2.5,2254.7
2064,2.0,2065.5
1871,1.5,2090.4
605,2.0,2079.8
2992,2.0,2947.1
2162,1.5,2069.1
3220,0.0,2816.9
3064,2.0,2005.6
835,2.0,2062.0
3662,2.5,2384.0
1980,1.5,2123.5
1092,2.0,2072.2
