id,conc_pc,length_micron
3531,2.5,2177.3
3162,1.5,2612.3
3771,2.5,1942.8
1947,1.5,2087.4
3407,2.0,2266.8
3706,1.5,2385.5
1443,2.0,2375.9
36,2.0,2149.1
64,0.0,2908.2
2452,2.0,2164.6
1420,1.5,2238.3
2074,2.0,2562.9
2354,2.0,2927.7
1013,0.0,2309.2
2708,2.0,2055.8
1008,2.0,2434.9
346,2.5,2038.6
1547,2.0,2515.8
198,2.0,2460.2
538,2.5,2692.1
3365,0.0,2493.2
3884,2.5,2507.8
1903,2.0,2258.4
1393,2.5,2318.4
432,2.5,1950.2
1478,1.5,2550.4
2553,1.5,2106.5
1700,0.0,2302.5
2728,0.0,2113.9
576,2.5,2275.7
1015,1.5,2553.6
974,2.5,1852.6
1276,0.0,2668.5
3676,1.5,2208.5
1846,2.5,2460.6
1107,0.0,2738.1
3601,1.5,2436.9
2770,2.5,1941.8
1359,1.5,2197.1
2305,2.0,2108.0
1952,2.5,2191.0
2295,1.5,2472.8
2460,2.0,1756.3
2607,0.0,2278.7
3275,1.5,2298.4
2661,1.5,2623.1
1832,2.5,1949.4
908,2.0,2562.8
2389,0.0,2628.2
2878,0.0,2415.7
3125,0.0,2181.5
953,1.5,1872.2
3188,2.0,2077.6
3052,2.0,2471.9
3615,1.5,2834.9
2443,1.5,2166.4
1637,2.0,2522.0
2469,2.5,2037.4
3395,1.5,2358.9
2349,2.5,2009.1
3972,2.5,1812.7
3351,2.0,1830.2
1552,0.0,1873.3
2272,2.5,1916.8
2843,2.5,2685.1
1917,1.5,2605.8
1663,2.5,1619.3
3436,2.0,2069.7
1656,0.0,2792.8
1047,1.5,2242.1
220,2.0,2644.0
3914,2.0,2164.4
2904,0.0,2254.8
1149,0.0,2143.2
2831,1.5,1802.3
3448,0.0,2501.3
2412,0.0,2562.2
1065,0.0,2336.6
304,1.5,2683.9
3403,2.0,2356.6
1913,1.5,2958.9
3313,0.0,2269.0
1441,2.5,2397.9
1414,1.5,1924.7
3829,0.0,2289.7
3858,2.0,2552.1
3409,2.0,2418.4
1471,2.0,1681.9
867,1.5,2195.2
2163,0.0,2186.2
3224,0.0,2094.8
1347,2.5,2123.0
2047,1.5,2503.4
1071,2.5,2135.2
994,2.0,2094.6
1054,2.0,2882.1
2227,1.5,2355.8
456,0.0,2201.0
1176,2.5,1935.8
3204,2.5,2547.3
1966,2.0,1835.0
936,2.5,1786.5
3414,2.5,2096.5
2684,2.0,2454.6
3948,2.5,2181.0
2908,2.0,2363.0
3540,2.0,2390.4
2617,0.0,2796.6
2774,2.0,2145.6
3981,2.5,2421.4
985,1.5,2097.7
3049,0.0,2121.1
1630,0.0,2319.6
599,2.0,2170.7
1526,0.0,2329.6
1550,1.5,2465.2
2150,1.5,2577.5
1231,2.0,2872.9
3593,0.0,2720.0
2514,1.5,2067.4
3055,0.0,2477.6
1021,0.0,2814.9
67,2.5,1819.3
1928,1.5,2755.1
314,0.0,2171.0
3916,1.5,2878.0
749,2.0,2404.5
1143,0.0,2453.8
2879,0.0,2248.6
2573,2.5,2173.7
2264,2.0,2106.3
2071,2.0,2193.9
933,0.0,2475.6
1451,1.5,2436.6
2317,1.5,2080.7
3959,0.0,2873.2
736,0.0,2459.5
3588,1.5,2394.3
3481,0.0,2712.6
2319,2.0,1964.2
378,2.5,2197.0
3308,0.0,2522.9
1660,2.5,2132.1
1164,0.0,2309.1
3155,2.5,2143.4
2022,1.5,2135.4
3989,0.0,2701.6
1269,1.5,2263.2
1971,2.5,2370.0
2942,1.5,2260.8
3301,2.5,2553.1
3734,1.5,2907.5
260,1.5,2491.4
2489,2.5,1812.8
3005,0.0,2183.8
3478,2.5,1944.3
253,2.5,2459.7
2588,0.0,3013.8
2822,2.0,2666.3
1635,1.5,1879.9
