id,conc_pc,length_micron
2340,1.5,2359.0
3052,2.0,2471.9
3872,2.0,2491.5
2995,2.5,2153.8
1703,2.0,2013.5
2291,1.5,2903.0
3997,2.5,2331.7
2012,2.0,2540.2
3522,2.0,2063.9
3300,2.5,1971.5
976,2.5,2349.7
3864,0.0,2159.8
3796,0.0,2824.7
597,2.0,2415.1
1686,2.5,1623.7
942,2.0,2324.7
794,0.0,2395.6
2109,2.0,2244.8
3556,1.5,1946.2
180,2.0,2432.1
2812,2.5,2322.4
279,1.5,2347.6
1026,2.0,2538.1
1781,1.5,2672.1
2474,0.0,2544.4
2106,0.0,2536.5
2079,2.0,2245.1
1818,2.5,2569.1
2459,0.0,2639.6
2802,1.5,1998.5
19,2.0,1853.4
3791,2.0,2178.3
3505,2.0,2118.7
3820,2.5,2117.8
3785,2.5,2707.9
3403,2.0,2356.6
1178,2.0,2075.9
627,1.5,2508.1
3495,2.0,2423.2
2592,1.5,2479.1
2356,2.5,2030.8
873,2.5,2363.5
3885,2.5,1848.1
3239,2.0,2951.8
1329,1.5,2167.1
1727,2.5,2255.1
2643,2.0,2378.5
2551,2.5,1605.9
3468,0.0,2892.4
1979,2.5,1797.0
174,1.5,2175.8
1926,2.0,2380.7
684,2.0,2454.4
2138,2.5,2102.6
626,1.5,2143.9
169,2.0,2533.5
3312,2.0,2192.1
1567,0.0,2822.6
982,2.0,1940.9
493,1.5,2502.3
2749,2.0,2104.6
3368,1.5,2249.0
3413,2.5,2697.4
3348,0.0,2499.7
1413,0.0,2379.2
3680,2.0,2612.5
2826,2.0,1797.0
1611,2.0,2000.4
3342,2.0,2494.1
2741,2.0,2489.2
396,0.0,2367.5
2150,1.5,2577.5
2411,2.5,2221.7
1854,2.5,2617.3
85,2.5,2526.8
1785,2.5,2200.1
2074,2.0,2562.9
3341,2.5,2374.5
1008,2.0,2434.9
430,1.5,2437.7
1918,2.5,3116.8
1212,0.0,2500.3
1205,1.5,2263.3
1040,2.0,2269.7
2544,2.5,1690.7
3462,0.0,2928.8
1299,0.0,2112.9
2198,0.0,2705.2
2311,2.5,2091.3
642,0.0,2598.4
3411,2.5,2005.5
3747,2.0,2661.0
1776,0.0,2592.5
3778,1.5,2399.8
108,1.5,2080.9
2463,2.5,1857.0
1162,0.0,2231.0
1784,2.5,2300.9
3018,2.0,2005.2
1536,0.0,2262.4
3916,1.5,2878.0
214,2.5,1451.3
459,0.0,2423.5
1055,2.5,1909.4
1215,0.0,2792.4
929,2.0,2530.7
2728,0.0,2113.9
2405,1.5,2552.1
606,0.0,2127.7
2272,2.5,1916.8
3596,2.5,1788.6
2360,2.5,2065.7
957,2.5,2315.6
1148,1.5,2856.6
1456,1.5,2284.6
2785,2.0,2173.0
2815,1.5,2081.8
1068,2.0,2386.1
547,2.0,2531.5
1022,2.0,1898.0
2297,1.5,2690.7
2149,1.5,2526.0
125,0.0,2233.1
3803,2.0,2607.9
867,1.5,2195.2
2287,2.5,2278.6
428,2.0,2180.4
2659,0.0,3163.9
2612,2.5,1901.8
249,0.0,2129.1
1201,2.5,2186.5
2601,0.0,2274.8
3145,1.5,2208.0
3473,1.5,2484.6
3122,2.0,1984.1
285,1.5,2429.1
2481,1.5,2425.9
1505,2.5,1334.3
3156,1.5,1941.1
2891,0.0,2659.2
2651,1.5,2767.2
1800,2.0,2067.3
2094,2.5,2124.6
2239,2.0,2497.1
1774,0.0,2424.3
615,1.5,2509.8
2130,1.5,2347.0
914,2.5,2185.2
1221,0.0,2642.9
2318,1.5,2441.4
1057,1.5,2447.6
2803,0.0,2838.9
2265,1.5,1966.9
2640,1.5,2321.3
3192,2.0,1978.5
1523,1.5,2275.2
915,1.5,1974.6
830,1.5,2276.3
16,0.0,2652.6
3040,1.5,2628.8
