id,conc_pc,length_micron
3556,1.5,1946.2
1746,0.0,2378.2
3573,0.0,2111.7
1182,2.5,2221.5
2718,2.0,2243.4
2432,2.5,1914.3
2459,0.0,2639.6
1077,0.0,2314.7
447,2.5,2577.9
331,0.0,2671.3
1265,1.5,2247.3
2207,2.0,2317.2
3459,0.0,2472.8
3632,2.5,1989.5
1405,2.0,2427.4
535,2.0,2502.8
1439,2.5,2585.2
1570,0.0,2259.0
3163,2.5,2986.2
1596,2.5,2085.1
1056,2.0,2314.8
639,0.0,2491.7
585,1.5,2386.3
2561,2.5,2189.3
3322,1.5,2240.2
1199,0.0,2624.8
2666,0.0,2299.9
627,1.5,2508.1
1001,1.5,2239.7
3720,0.0,2426.0
2809,0.0,2403.3
1880,1.5,2493.8
984,2.5,1842.0
930,2.0,2266.4
1224,2.0,2372.8
3220,0.0,2816.9
2348,1.5,2366.2
2365,0.0,2012.4
1013,0.0,2309.2
2519,2.0,2315.1
916,2.5,1992.5
3159,1.5,1961.3
3494,2.5,2307.1
1377,0.0,2460.9
3338,0.0,2439.9
409,1.5,2402.8
2665,2.5,2124.6
479,1.5,2158.2
3358,2.5,2190.2
489,2.0,2448.6
2833,1.5,2698.1
2084,1.5,2444.1
3120,2.5,2060.6
2274,0.0,2071.0
546,2.0,3000.4
2487,2.5,1005.7
1586,2.0,2305.9
814,0.0,2297.0
2638,1.5,2674.9
391,2.0,2558.7
1000,2.0,2227.6
1629,0.0,2431.3
2973,2.0,2394.5
2328,2.0,1963.1
3780,2.5,2459.9
1046,1.5,2801.6
432,2.5,1950.2
1412,2.0,2246.9
2024,2.5,2056.3
986,2.0,2054.1
2885,0.0,2152.7
3484,1.5,2910.0
2153,2.0,2159.0
2629,1.5,2460.1
2190,1.5,2715.7
1957,0.0,2747.4
47,2.5,1993.6
3476,2.0,2480.2
3944,2.5,2701.5
2047,1.5,2503.4
1758,0.0,2312.7
2091,1.5,2416.9
1738,0.0,2051.8
2014,2.0,2337.8
529,1.5,2277.7
2853,0.0,2688.6
34,1.5,2523.7
3385,2.0,2593.5
1834,2.0,2015.6
2308,1.5,2920.0
2041,2.5,2163.3
1392,0.0,2746.3
3992,1.5,2747.1
2483,2.5,1864.1
3368,1.5,2249.0
3550,2.5,2212.2
3571,2.5,2098.6
2969,2.0,2746.4
2552,2.0,2295.1
3429,2.5,2545.6
2828,2.0,2311.3
167,1.5,2293.4
2094,2.5,2124.6
1069,1.5,2583.9
631,1.5,2472.6
3851,2.0,2194.8
3906,1.5,2092.2
1856,2.0,1828.3
663,2.0,2400.3
1631,0.0,3223.0
3349,2.0,2173.2
2529,1.5,1777.1
511,2.0,2386.9
774,2.5,2084.4
2685,2.0,1840.3
2082,0.0,2377.1
1919,0.0,2538.0
810,2.0,2245.4
868,2.0,2120.0
2301,0.0,2089.5
3766,0.0,2719.0
1140,1.5,2431.5
1787,0.0,2952.2
3905,1.5,2164.9
3965,2.0,2579.2
3123,0.0,2457.8
3719,0.0,2177.1
294,2.0,2123.5
532,2.5,2419.6
1330,2.5,2208.2
3209,2.5,2231.9
693,2.0,2276.4
262,1.5,2198.8
3565,2.5,1857.2
1348,2.0,2610.2
128,2.0,2343.5
2586,2.5,2233.6
1288,1.5,2005.9
565,2.0,2402.3
2179,1.5,2127.4
3548,1.5,2208.5
635,2.0,2292.9
670,1.5,2272.7
101,2.0,1947.3
1656,0.0,2792.8
275,2.0,2232.3
2297,1.5,2690.7
381,0.0,2536.2
1949,2.5,1964.9
866,0.0,3060.5
3658,2.0,2192.2
3932,1.5,2237.0
1936,2.5,1997.8
3096,1.5,1762.9
3388,1.5,1414.6
1650,2.0,2456.9
980,1.5,2246.4
3024,0.0,2412.1
970,1.5,2661.3
2677,0.0,1770.0
