id,conc_pc,length_micron
734,2.0,2240.0
1522,2.5,2834.9
987,2.0,2782.1
2604,2.5,1975.2
451,0.0,2608.3
3563,0.0,2563.7
2112,2.0,2130.9
82,1.5,2562.4
1651,2.5,2229.8
2559,2.5,2192.4
3721,2.5,2426.4
3317,2.0,2179.2
194,2.0,2679.5
3397,2.0,2345.5
2899,2.0,2384.6
522,2.5,2641.7
641,0.0,2367.2
2680,1.5,2625.8
2533,1.5,1995.4
3576,2.5,2122.7
436,1.5,2042.9
800,0.0,1864.9
2397,1.5,2938.6
1158,2.5,2759.5
1963,0.0,2822.1
3716,2.0,2564.6
1020,2.5,1896.0
3161,2.0,2586.3
1418,2.0,2094.0
806,0.0,1857.3
1336,0.0,2294.5
1675,2.0,2438.4
3797,0.0,2345.6
3040,1.5,2628.8
3686,2.5,2388.2
1656,0.0,2792.8
1080,0.0,2645.5
2146,0.0,2103.4
814,0.0,2297.0
1761,2.0,1893.7
951,0.0,2774.7
2013,2.5,2324.2
2318,1.5,2441.4
2388,1.5,2567.7
2468,2.0,2617.2
504,2.5,1965.4
1777,0.0,2194.9
2639,2.5,2536.8
3185,2.5,1643.3
3851,2.0,2194.8
650,0.0,2126.7
2753,0.0,2634.7
657,2.0,2444.0
1633,2.5,2130.9
105,2.5,2375.8
2118,1.5,2319.4
3207,2.5,2301.7
370,0.0,2177.5
2485,2.0,2150.9
2534,2.5,2314.9
3871,2.0,2387.2
275,2.0,2232.3
113,2.0,2402.0
3263,2.5,2398.2
1203,1.5,1958.3
2127,0.0,2173.5
2584,0.0,2263.1
482,2.5,2017.5
303,1.5,2515.9
2434,0.0,2382.0
1244,2.5,2621.9
3521,1.5,2225.6
3989,0.0,2701.6
1873,0.0,2497.6
1106,1.5,2341.8
744,0.0,2707.5
2046,0.0,1993.4
3013,0.0,2343.8
510,0.0,2480.5
1011,2.0,2462.0
1738,0.0,2051.8
1327,0.0,2176.0
866,0.0,3060.5
377,2.5,2389.1
372,2.5,2214.0
1725,1.5,2868.7
3443,2.5,2246.8
1159,1.5,2228.5
2806,0.0,2983.5
1389,1.5,2661.0
1393,2.5,2318.4
2039,1.5,1892.4
773,2.0,2471.1
392,0.0,2414.7
3153,0.0,2903.1
1448,2.5,1883.4
946,1.5,2362.3
90,0.0,2023.6
2152,0.0,2589.1
3506,2.0,2569.2
3315,0.0,2429.6
356,1.5,2976.1
992,0.0,2732.3
1123,1.5,2039.7
1778,0.0,2682.4
271,2.0,2369.1
2938,1.5,2148.4
313,1.5,2264.1
3570,2.5,1777.5
1032,0.0,2250.0
1714,2.0,2585.7
466,2.5,1718.4
3693,0.0,2176.7
3014,2.0,2325.2
3857,0.0,2768.3
3992,1.5,2747.1
2411,2.5,2221.7
3581,1.5,2238.3
1254,2.5,2010.2
3840,2.5,2118.0
3092,2.5,2333.1
598,0.0,2922.6
1430,0.0,2703.4
387,2.5,2300.0
913,0.0,3429.6
3813,2.0,2294.2
3850,1.5,1992.1
2343,0.0,2266.6
1828,1.5,2588.3
2737,0.0,2409.9
353,2.5,2056.8
2977,1.5,2610.9
136,2.5,1844.9
981,2.0,1772.5
3998,2.0,2193.5
860,2.5,2396.1
2320,0.0,2556.2
1665,0.0,2141.7
962,0.0,2602.4
2189,2.0,2040.8
3997,2.5,2331.7
1921,0.0,2388.4
3782,0.0,2394.0
321,1.5,2369.9
2072,0.0,2267.6
3980,2.5,2336.7
87,2.0,2677.9
2452,2.0,2164.6
2729,2.0,2156.2
3821,1.5,2557.1
2099,1.5,2373.2
1344,1.5,2131.0
1841,2.5,2389.8
3336,2.5,1852.9
3542,1.5,2938.3
2932,0.0,2361.4
3891,2.0,2412.3
2666,0.0,2299.9
2719,2.0,2471.0
379,2.0,2718.5
