id,conc_pc,length_micron
2952,2.5,1679.3
2235,2.0,2387.4
3824,1.5,2236.3
1670,2.5,1998.5
3843,0.0,3091.6
1740,2.0,2357.2
168,2.0,2202.9
1238,2.5,1776.4
37,0.0,2245.1
2540,2.0,1950.3
2662,0.0,2530.3
1738,0.0,2051.8
2161,2.5,2213.4
3717,2.0,2363.5
2934,0.0,2467.3
2191,1.5,2337.0
1456,1.5,2284.6
3536,2.5,2324.6
1259,0.0,2583.9
2433,2.5,1840.2
1151,2.0,1520.3
2676,1.5,2397.7
2521,0.0,2656.2
1907,0.0,2525.0
3581,1.5,2238.3
3553,2.0,2670.7
143,0.0,3157.9
2389,0.0,2628.2
1164,0.0,2309.1
2499,2.0,2619.2
1890,2.0,1843.2
2965,2.5,2274.6
842,1.5,2371.9
3098,0.0,2656.4
925,1.5,2505.1
3527,2.0,2505.6
181,1.5,2232.8
515,2.0,2080.6
3867,1.5,2581.8
163,2.0,2373.0
3563,0.0,2563.7
1222,2.5,1964.0
1100,2.0,2439.3
441,0.0,1809.2
2183,1.5,2280.6
2234,2.5,2152.2
2792,2.5,2381.5
3169,0.0,2192.1
101,2.0,1947.3
3769,2.0,1965.2
3365,0.0,2493.2
1039,0.0,2395.7
1783,2.0,2371.4
1315,0.0,2759.4
2078,1.5,2724.2
1631,0.0,3223.0
1742,2.5,1711.5
153,2.0,2293.9
538,2.5,2692.1
2664,0.0,2586.9
3703,2.0,1602.4
3986,2.5,1904.0
1668,1.5,2465.7
583,2.5,2358.7
1346,1.5,2454.2
1658,2.0,2509.1
3236,2.5,2332.4
262,1.5,2198.8
309,1.5,2417.5
3689,2.5,1993.4
1233,0.0,1963.4
1811,1.5,2190.8
1471,2.0,1681.9
2391,2.0,2736.8
2586,2.5,2233.6
3104,0.0,2503.2
3836,0.0,2618.6
2822,2.0,2666.3
1812,0.0,2275.7
167,1.5,2293.4
3981,2.5,2421.4
1506,2.5,1990.9
3572,2.0,2475.6
3760,1.5,2036.9
1957,0.0,2747.4
2300,1.5,1807.9
1678,2.0,2513.1
1662,2.0,2009.5
1227,1.5,2447.9
3894,2.0,2005.4
3344,2.5,2036.1
629,2.5,1987.4
1235,2.0,2435.3
996,2.5,2197.0
3765,2.0,1834.1
2839,2.5,1683.2
1585,1.5,2488.7
468,0.0,2302.0
3697,2.5,1515.6
2697,1.5,2074.5
900,2.5,1639.9
2325,2.0,2421.4
549,1.5,2235.2
3652,0.0,2303.6
1084,1.5,2785.9
2140,2.5,2008.7
1872,2.0,1995.9
2233,2.0,2469.5
2581,2.5,2017.8
80,1.5,2042.6
607,0.0,2627.2
2522,2.5,1935.3
3640,2.5,1487.6
1931,2.5,1948.1
244,0.0,2597.1
3902,0.0,2767.7
443,2.5,2172.0
862,0.0,2583.3
828,0.0,2457.9
296,0.0,2503.6
413,0.0,2646.7
539,2.5,2318.1
2599,2.5,2037.0
1087,0.0,2403.6
1669,2.5,1708.4
43,2.0,2046.8
3020,2.5,2054.0
810,2.0,2245.4
1061,0.0,2755.6
2381,0.0,2478.4
2925,0.0,2869.4
1352,2.0,2443.2
5,0.0,2745.9
2479,0.0,2288.2
1446,2.5,1972.3
1745,2.5,1672.8
2992,2.0,2947.1
3403,2.0,2356.6
3988,2.5,1744.1
2279,1.5,2682.7
2414,1.5,2476.0
1680,1.5,1772.5
3699,0.0,2644.0
2734,2.5,1637.4
2607,0.0,2278.7
3860,2.0,2432.4
2315,1.5,2657.1
2606,2.5,2046.9
3500,1.5,2201.9
3890,2.5,2164.1
3775,2.5,2561.7
3830,1.5,2182.3
304,1.5,2683.9
2029,2.0,2108.5
764,0.0,2757.3
2207,2.0,2317.2
878,2.0,2090.5
323,2.0,2404.4
2903,1.5,2357.4
2457,2.5,1854.4
