id,conc_pc,length_micron
2987,2.0,2505.4
80,1.5,2042.6
3432,2.0,1786.1
347,0.0,2394.6
3132,2.0,2056.3
1595,2.0,2308.4
445,2.5,1904.1
1256,2.0,2269.6
3582,2.0,2352.1
3354,2.5,2269.3
3994,2.0,2373.5
1766,2.0,2222.4
2241,2.5,2709.9
2382,1.5,2200.7
202,2.0,2400.3
3237,1.5,2465.4
160,2.5,1620.7
721,1.5,2575.5
3440,2.0,2251.0
3557,0.0,2257.0
509,2.5,1886.3
2753,0.0,2634.7
2366,0.0,2203.8
893,0.0,2616.2
2312,2.5,2098.9
3316,2.0,2093.7
897,0.0,2380.4
3446,2.0,1686.9
967,2.5,1859.4
1453,2.0,2257.3
3677,2.5,1877.0
1579,2.5,2111.3
175,2.0,2373.5
2137,2.5,2262.0
1475,1.5,2417.3
3447,2.0,1866.7
725,1.5,2556.5
654,2.0,2151.7
502,2.5,2532.6
1196,0.0,3094.0
1445,1.5,2645.4
1458,2.5,2199.9
1347,2.5,2123.0
923,2.0,2604.1
2754,0.0,2863.7
1432,2.0,2213.8
1998,2.0,2478.4
1166,2.5,2151.7
2619,2.5,2657.8
2860,0.0,2359.1
1523,1.5,2275.2
3445,2.5,2643.1
3649,1.5,2948.7
3816,1.5,2775.4
1116,2.5,2368.1
2567,1.5,2743.9
1070,2.5,2471.0
566,2.0,2550.6
2541,2.0,2114.5
3248,0.0,2484.4
1336,0.0,2294.5
1297,1.5,2824.9
3706,1.5,2385.5
1431,2.0,2158.8
1482,2.5,2109.4
682,0.0,2306.2
2186,0.0,2510.5
2243,2.5,1819.5
1459,1.5,2088.6
794,0.0,2395.6
2787,2.0,2410.5
2307,1.5,2497.2
2616,1.5,2173.5
1855,0.0,2163.4
2565,2.0,1945.6
977,0.0,2361.3
504,2.5,1965.4
632,2.0,2267.7
3567,2.0,1822.2
2396,1.5,2777.2
3281,2.0,2105.5
2449,2.5,2003.7
1594,2.5,2071.4
1895,1.5,2401.7
2422,2.0,2415.9
505,0.0,2361.1
3381,0.0,2805.1
1229,0.0,2687.8
2861,2.0,2258.1
1132,0.0,2426.2
3769,2.0,1965.2
3797,0.0,2345.6
1322,0.0,2663.8
3500,1.5,2201.9
2550,2.5,2166.4
2791,1.5,2621.8
2833,1.5,2698.1
321,1.5,2369.9
1421,2.0,2166.3
1531,1.5,2407.9
2930,2.0,2223.6
2709,2.5,2816.3
1242,1.5,2417.2
2519,2.0,2315.1
2812,2.5,2322.4
1785,2.5,2200.1
1389,1.5,2661.0
2513,2.5,2034.5
2748,1.5,2274.0
121,0.0,2580.2
1214,1.5,2162.6
3349,2.0,2173.2
1713,2.5,2248.0
1731,2.5,2487.5
3511,2.0,2376.9
2434,0.0,2382.0
572,2.0,2366.3
1133,2.5,2541.4
3431,1.5,2509.5
2622,1.5,2610.1
2702,2.0,2399.9
1257,0.0,2288.2
272,2.0,2477.0
2977,1.5,2610.9
990,1.5,1798.3
169,2.0,2533.5
874,2.0,2197.6
3775,2.5,2561.7
1403,0.0,2529.3
642,0.0,2598.4
1401,2.0,2320.0
843,2.5,2185.8
3588,1.5,2394.3
1237,1.5,2397.9
3421,0.0,2578.5
1244,2.5,2621.9
1395,2.5,1838.1
3691,0.0,2206.3
1065,0.0,2336.6
3144,0.0,2349.0
11,1.5,2294.3
2230,2.5,2132.8
1461,0.0,2366.1
3410,2.5,2426.1
1986,0.0,2093.8
137,1.5,1969.7
543,1.5,2259.3
330,0.0,2688.3
629,2.5,1987.4
1885,1.5,1991.2
65,0.0,1591.1
3217,0.0,2272.6
526,1.5,1860.0
2769,0.0,1735.3
2025,1.5,1801.6
837,0.0,2279.0
3141,2.0,2031.1
241,2.0,2243.5
2875,2.0,2146.8
600,0.0,2403.9
