id,conc_pc,length_micron
2040,1.5,2182.8
423,1.5,2379.4
3034,0.0,2379.0
86,2.5,2079.0
939,2.5,2232.0
1331,1.5,2204.1
3851,2.0,2194.8
890,2.5,2194.3
291,1.5,1934.5
2422,2.0,2415.9
2145,2.0,2019.6
630,1.5,1906.6
886,0.0,2446.7
2340,1.5,2359.0
1599,1.5,1986.9
536,0.0,2175.0
3080,0.0,2370.3
474,2.0,2415.1
3977,0.0,2727.3
1167,2.5,1814.2
576,2.5,2275.7
2299,2.0,2096.8
27,0.0,2634.1
2189,2.0,2040.8
254,0.0,2728.2
1939,2.5,1808.4
1817,2.0,2366.1
3053,0.0,2783.0
3979,0.0,2898.6
3697,2.5,1515.6
2289,0.0,2738.1
785,2.0,2137.4
2798,1.5,2662.8
1969,2.0,2323.2
1792,2.5,1996.8
2288,1.5,1871.1
968,1.5,2095.3
460,2.5,2387.3
3565,2.5,1857.2
996,2.5,2197.0
195,2.5,2285.8
1859,1.5,2391.8
3449,1.5,2213.5
2372,2.5,2370.4
2326,0.0,2116.1
2350,0.0,2550.7
1898,2.0,2525.8
1951,2.5,1779.0
435,2.0,2148.3
2311,2.5,2091.3
1074,2.0,1961.7
1415,2.0,1963.1
2553,1.5,2106.5
2146,0.0,2103.4
230,2.0,2108.8
2699,0.0,2325.8
2097,1.5,2170.3
1799,0.0,2423.1
693,2.0,2276.4
272,2.0,2477.0
3602,2.0,1712.1
3762,1.5,1950.5
365,1.5,2213.7
2003,2.5,2017.6
1467,2.0,1935.2
1356,2.0,2499.7
523,2.0,1840.0
1455,1.5,2538.1
1992,1.5,2496.5
835,2.0,2062.0
1609,1.5,2010.2
238,1.5,2604.5
191,0.0,2224.5
387,2.5,2300.0
1026,2.0,2538.1
1031,1.5,2366.4
306,2.0,2474.5
3222,1.5,2577.0
2415,2.0,2297.0
3086,0.0,2371.3
1892,2.0,2053.8
449,2.5,2013.1
663,2.0,2400.3
1360,2.0,2262.2
2521,0.0,2656.2
2681,1.5,2058.5
590,0.0,2037.2
1665,0.0,2141.7
2650,2.5,2097.3
3648,1.5,2191.7
3472,1.5,1938.4
3693,0.0,2176.7
1621,0.0,2628.4
1381,2.0,2468.1
2877,2.0,1891.1
1907,0.0,2525.0
2195,2.0,2335.4
2934,0.0,2467.3
869,0.0,2521.1
2488,0.0,2639.6
3612,2.0,2705.3
3875,0.0,2620.3
59,2.5,2017.6
3433,1.5,2425.2
709,1.5,2313.8
284,2.0,1951.1
335,0.0,2373.5
502,2.5,2532.6
3056,2.0,2182.0
2356,2.5,2030.8
332,0.0,2504.4
3655,0.0,2437.1
3484,1.5,2910.0
2556,0.0,2364.8
3636,1.5,2286.7
51,2.5,1683.6
1610,1.5,2282.1
1224,2.0,2372.8
1638,2.5,2020.8
1814,0.0,2518.2
1586,2.0,2305.9
1229,0.0,2687.8
2686,2.5,2388.2
3974,2.0,2419.3
930,2.0,2266.4
2159,0.0,1764.0
1157,2.0,2432.0
3668,2.5,2280.8
3982,2.0,2670.7
3664,1.5,2459.8
3656,0.0,2931.4
1054,2.0,2882.1
1720,2.5,2246.5
302,2.5,2339.3
1087,0.0,2403.6
2615,2.0,2479.1
2693,2.0,2542.4
1091,1.5,2268.5
3051,0.0,2552.4
1056,2.0,2314.8
2660,2.0,2624.9
1941,2.5,1987.4
1269,1.5,2263.2
2704,2.0,2807.6
610,2.0,2176.1
384,1.5,2483.5
1192,2.5,2141.0
2981,0.0,2241.8
3000,0.0,2562.8
2137,2.5,2262.0
1454,1.5,2166.4
258,1.5,2428.8
3330,2.0,1938.6
2118,1.5,2319.4
3229,0.0,2526.7
3789,2.5,2475.7
3290,1.5,2357.0
3514,2.5,1813.2
3912,2.5,2236.2
2217,1.5,2176.3
