id,conc_pc,length_micron
1418,2.0,2094.0
1013,0.0,2309.2
411,2.0,2419.6
1779,2.0,1819.0
2083,0.0,2274.2
1066,0.0,2707.5
53,2.5,2577.1
3798,2.0,2046.8
562,0.0,2151.1
3423,0.0,2449.6
1202,0.0,2172.4
330,0.0,2688.3
1478,1.5,2550.4
309,1.5,2417.5
1925,2.0,2227.5
358,0.0,2793.6
2079,2.0,2245.1
1926,2.0,2380.7
1754,1.5,2510.8
1207,1.5,2322.4
1886,0.0,2517.3
3931,1.5,2473.6
2836,2.5,2063.8
1063,1.5,2653.0
3161,2.0,2586.3
1744,1.5,2921.7
2676,1.5,2397.7
68,1.5,1898.3
1074,2.0,1961.7
3493,2.5,1768.8
3063,1.5,2273.9
3429,2.5,2545.6
3532,0.0,2120.6
1083,1.5,2396.6
3169,0.0,2192.1
2589,2.0,2380.8
1599,1.5,1986.9
1542,2.0,2655.7
3876,2.5,1723.3
1944,0.0,1961.7
2438,2.0,1877.8
2831,1.5,1802.3
1534,2.5,2279.8
17,2.0,2783.6
757,1.5,1931.5
3140,2.5,2395.9
3914,2.0,2164.4
1563,2.0,2198.3
820,1.5,2664.4
952,1.5,2504.6
2239,2.0,2497.1
816,0.0,2369.8
1856,2.0,1828.3
1497,2.5,1913.7
1257,0.0,2288.2
211,2.0,2318.4
1593,2.5,2601.8
3250,2.0,2205.1
1086,1.5,1988.4
2592,1.5,2479.1
1116,2.5,2368.1
3335,1.5,2552.8
1541,2.5,2159.1
1812,0.0,2275.7
512,1.5,2247.7
1130,2.0,2395.6
2303,1.5,2692.2
3510,0.0,3072.2
924,2.5,2124.2
2922,0.0,2621.5
161,2.5,2172.3
185,0.0,2504.4
2559,2.5,2192.4
19,2.0,1853.4
2450,2.0,2452.0
1186,2.5,2205.5
528,1.5,1937.4
1009,2.5,1959.0
45,2.0,2496.0
3958,0.0,2767.5
613,2.0,2008.1
3387,2.0,1960.3
124,1.5,2142.0
2315,1.5,2657.1
2534,2.5,2314.9
320,2.0,2323.9
2680,1.5,2625.8
453,0.0,2494.8
1075,2.5,1681.5
1333,2.5,2196.0
2049,1.5,2337.1
1174,2.5,2215.6
2469,2.5,2037.4
1550,1.5,2465.2
718,1.5,2164.2
1657,2.5,2598.1
1246,2.0,2253.9
2249,1.5,2559.9
1700,0.0,2302.5
2870,2.0,2208.8
3902,0.0,2767.7
2957,1.5,2343.4
3538,1.5,2426.1
1899,2.0,2076.0
3344,2.5,2036.1
2624,1.5,2033.3
90,0.0,2023.6
1756,2.5,2312.5
2085,2.5,2287.1
2059,1.5,2536.4
73,2.5,2568.3
3159,1.5,1961.3
3257,2.5,2265.9
3365,0.0,2493.2
1998,2.0,2478.4
3921,2.0,2083.3
1647,2.5,2126.6
1108,0.0,2302.4
503,2.5,2317.5
1124,2.0,2129.0
2822,2.0,2666.3
3125,0.0,2181.5
1137,2.0,2169.0
3855,1.5,2292.7
1432,2.0,2213.8
2372,2.5,2370.4
2154,2.5,1741.9
415,0.0,2162.7
2361,2.0,2295.3
1691,1.5,1887.1
2939,2.5,2241.3
471,1.5,2222.2
164,0.0,2763.5
2190,1.5,2715.7
1158,2.5,2759.5
1837,1.5,2144.4
1425,0.0,3158.0
2522,2.5,1935.3
2886,1.5,2342.3
2003,2.5,2017.6
3237,1.5,2465.4
3764,0.0,2635.2
2633,1.5,2518.7
1089,2.0,2039.7
1785,2.5,2200.1
315,0.0,2404.7
1548,1.5,2450.7
1912,0.0,2366.8
540,2.5,1532.2
1832,2.5,1949.4
3689,2.5,1993.4
1845,2.5,2152.2
2888,1.5,2472.8
2959,2.5,2296.1
2160,0.0,2432.4
1697,2.0,2341.6
3920,2.5,2462.4
2911,0.0,2304.9
635,2.0,2292.9
3421,0.0,2578.5
