id,conc_pc,length_micron
3970,2.5,2142.1
1397,0.0,2227.9
950,1.5,1794.2
1229,0.0,2687.8
2732,1.5,2671.7
3032,0.0,2693.2
2049,1.5,2337.1
573,1.5,2459.0
3685,2.0,2790.3
617,1.5,2681.6
58,1.5,2218.7
3735,1.5,2455.8
24,2.0,2035.0
3125,0.0,2181.5
3841,2.0,2319.3
3261,2.5,2061.1
2675,2.0,2503.2
2186,0.0,2510.5
535,2.0,2502.8
2420,2.5,2628.4
1788,1.5,2541.4
2180,2.0,2294.3
2290,0.0,2837.1
3411,2.5,2005.5
838,1.5,1844.9
2804,2.0,2907.2
1537,2.5,2082.9
3419,2.0,2270.5
727,2.5,2346.7
860,2.5,2396.1
1120,2.0,2413.3
2276,0.0,2477.0
419,1.5,2507.1
1639,0.0,2845.4
2007,1.5,2486.6
772,0.0,2453.4
2629,1.5,2460.1
3316,2.0,2093.7
3763,1.5,2167.6
1694,1.5,1743.7
2056,2.5,1861.1
2920,2.0,1982.6
3890,2.5,2164.1
2392,1.5,2640.1
1071,2.5,2135.2
2090,0.0,2602.1
3338,0.0,2439.9
915,1.5,1974.6
2649,2.0,2466.6
1662,2.0,2009.5
771,0.0,2347.6
1427,2.5,2086.2
3879,2.5,2118.5
737,2.5,2236.8
187,0.0,3129.0
3354,2.5,2269.3
600,0.0,2403.9
1712,2.0,2215.5
3317,2.0,2179.2
2087,2.5,2411.8
1325,2.0,2248.0
2145,2.0,2019.6
445,2.5,1904.1
2215,0.0,2154.1
2024,2.5,2056.3
2584,0.0,2263.1
485,2.5,1982.9
793,0.0,2104.4
3344,2.5,2036.1
3572,2.0,2475.6
478,1.5,2374.7
2372,2.5,2370.4
1130,2.0,2395.6
1418,2.0,2094.0
1587,1.5,2567.7
2108,2.0,2387.8
1496,2.0,2130.3
891,1.5,1647.0
1285,1.5,2364.1
2708,2.0,2055.8
1367,1.5,2297.1
2670,2.5,2315.2
2109,2.0,2244.8
865,1.5,2460.1
3243,0.0,2860.2
1930,0.0,2159.7
3586,2.0,2618.6
272,2.0,2477.0
3241,1.5,2735.0
1327,0.0,2176.0
2761,0.0,2700.5
2739,1.5,2478.0
1172,2.5,1949.3
868,2.0,2120.0
1311,2.0,2346.3
228,2.0,2260.4
966,1.5,2595.6
3073,1.5,2683.3
1615,1.5,2647.2
2592,1.5,2479.1
1143,0.0,2453.8
3349,2.0,2173.2
44,1.5,2402.9
2746,1.5,2867.3
3084,2.5,2210.1
3579,2.0,2367.3
3458,0.0,2124.9
927,2.5,2102.2
3521,1.5,2225.6
784,2.0,2010.7
2938,1.5,2148.4
2105,2.5,2709.0
660,0.0,2180.7
240,1.5,2449.7
3085,2.0,2631.2
967,2.5,1859.4
232,2.5,1927.1
2150,1.5,2577.5
116,1.5,2745.4
2303,1.5,2692.2
991,2.0,2320.1
1562,2.5,1807.9
3831,0.0,2302.5
3913,2.5,1335.9
1481,1.5,2355.4
2242,2.5,1540.9
254,0.0,2728.2
3728,0.0,2464.9
3533,2.5,1994.1
302,2.5,2339.3
692,2.0,2254.5
545,0.0,2568.9
598,0.0,2922.6
1739,1.5,2552.2
3945,2.5,2464.6
477,1.5,2328.4
2502,2.5,2351.5
1631,0.0,3223.0
2604,2.5,1975.2
1095,2.5,2068.1
592,1.5,2542.0
391,2.0,2558.7
2331,2.5,1730.0
3804,1.5,2517.9
3128,1.5,2656.4
3303,0.0,2279.8
135,2.5,1945.2
96,1.5,2457.9
1476,1.5,2080.2
3244,2.5,1836.7
2956,2.0,2352.7
1799,0.0,2423.1
454,2.0,2174.3
622,0.0,2370.7
649,2.0,2097.3
465,2.0,2127.1
652,0.0,2214.8
3509,0.0,2455.1
2373,2.5,1682.4
795,1.5,2331.2
