id,conc_pc,length_micron
3034,0.0,2379.0
2958,1.5,2750.7
3538,1.5,2426.1
1642,2.5,2310.3
2256,2.5,1696.9
2927,0.0,2100.5
1257,0.0,2288.2
1508,2.5,2414.4
316,1.5,2657.5
359,2.0,2154.2
3336,2.5,1852.9
795,1.5,2331.2
1746,0.0,2378.2
2882,0.0,2393.9
255,2.0,2169.2
2617,0.0,2796.6
933,0.0,2475.6
334,2.5,2165.0
2868,1.5,2484.8
956,2.0,2678.5
7,1.5,2304.9
1883,2.0,2463.9
2915,2.0,2474.7
2490,1.5,2486.6
798,2.5,2127.7
3157,2.5,2238.5
3288,2.0,2261.3
1211,2.0,2365.5
731,2.5,1833.7
1590,2.0,2261.2
2461,1.5,2573.5
2198,0.0,2705.2
226,2.5,2058.9
1212,0.0,2500.3
3345,0.0,2571.4
3839,0.0,2625.6
2779,1.5,1957.6
622,0.0,2370.7
3114,2.5,2875.6
1027,2.0,2246.3
3474,2.0,2257.4
1851,2.5,2137.6
1992,1.5,2496.5
2819,0.0,2294.9
2393,0.0,2838.1
2289,0.0,2738.1
624,1.5,2228.9
1614,0.0,2243.2
711,2.0,2744.5
832,0.0,2360.6
3496,2.5,2147.5
3005,0.0,2183.8
994,2.0,2094.6
2772,2.0,2588.6
1758,0.0,2312.7
686,1.5,2666.3
2498,2.0,2249.9
2311,2.5,2091.3
2614,2.0,2071.4
1165,0.0,2229.3
2671,2.5,2381.2
2016,1.5,2291.9
780,0.0,2812.4
3740,0.0,2663.0
735,1.5,2531.6
2550,2.5,2166.4
2507,0.0,2481.4
2576,0.0,2890.1
1634,2.5,2285.7
235,2.5,2316.3
2924,2.5,2426.0
3958,0.0,2767.5
1343,0.0,2421.6
2783,2.0,2382.7
2275,2.0,1994.9
259,2.0,2380.6
3453,0.0,2530.1
912,2.0,2403.1
2952,2.5,1679.3
305,2.5,2406.2
569,2.0,2541.5
583,2.5,2358.7
2373,2.5,1682.4
3045,2.0,2630.2
567,1.5,2445.3
3524,2.0,2642.2
2845,1.5,2006.1
2403,0.0,2080.1
1902,1.5,2311.6
2140,2.5,2008.7
1012,0.0,2250.0
1631,0.0,3223.0
3665,2.5,2054.3
286,0.0,2851.1
2625,2.5,1948.4
2293,2.0,2293.3
2063,2.0,2328.9
550,2.0,2591.4
1177,1.5,2420.8
2179,1.5,2127.4
85,2.5,2526.8
746,0.0,2770.4
2151,0.0,2177.2
988,1.5,2251.7
3902,0.0,2767.7
237,2.5,2131.6
2799,2.5,1697.3
534,2.0,2215.2
2960,2.0,2404.4
2087,2.5,2411.8
3149,2.0,2507.6
2984,2.5,2075.9
2484,1.5,2832.0
514,2.5,1976.3
2665,2.5,2124.6
2851,2.0,2217.5
1555,2.0,2225.2
483,2.5,2290.6
400,2.0,2361.6
1710,2.0,2253.7
1981,2.0,2663.5
3424,2.5,2631.9
1091,1.5,2268.5
818,0.0,2575.8
2634,1.5,2329.0
748,1.5,2216.6
223,2.0,2601.2
657,2.0,2444.0
850,0.0,2000.1
3135,0.0,2314.3
3386,1.5,2860.0
763,1.5,2473.2
173,1.5,2437.1
2177,0.0,2042.1
3847,0.0,2296.4
1611,2.0,2000.4
1771,0.0,2697.9
1159,1.5,2228.5
1889,1.5,2176.2
1101,0.0,2002.9
3348,0.0,2499.7
3736,0.0,2784.3
2823,1.5,2770.2
3418,2.0,2499.6
1492,0.0,2251.5
151,0.0,2705.7
1770,0.0,2402.5
3979,0.0,2898.6
3581,1.5,2238.3
500,0.0,2724.7
3009,2.0,2052.3
1785,2.5,2200.1
1371,2.5,2328.1
3806,2.0,1783.0
1499,0.0,2364.6
2781,2.5,2033.6
1564,2.0,2562.4
3896,1.5,2248.7
1525,2.0,2440.8
214,2.5,1451.3
