id,conc_pc,length_micron
3338,0.0,2439.9
3768,2.5,1993.9
3180,0.0,1934.3
3479,1.5,2506.5
3701,0.0,2179.8
2982,1.5,2033.6
3161,2.0,2586.3
2131,2.5,1848.7
2324,2.0,2473.9
831,2.0,2391.4
758,2.5,2254.7
1677,2.5,2239.0
843,2.5,2185.8
49,1.5,2395.9
2708,2.0,2055.8
2570,0.0,2268.3
3517,0.0,2817.0
3322,1.5,2240.2
2581,2.5,2017.8
713,2.5,2464.6
2615,2.0,2479.1
2138,2.5,2102.6
2294,2.0,2155.1
3620,2.0,2706.3
3072,1.5,2549.9
1525,2.0,2440.8
2249,1.5,2559.9
3082,1.5,2420.9
945,0.0,2733.7
2739,1.5,2478.0
3405,1.5,2302.4
3284,0.0,2256.8
2276,0.0,2477.0
3301,2.5,2553.1
3150,1.5,2666.9
3643,2.5,1728.5
173,1.5,2437.1
324,0.0,2714.1
3158,0.0,2467.2
796,2.5,1917.9
1376,2.0,3044.2
2853,0.0,2688.6
2414,1.5,2476.0
1986,0.0,2093.8
2111,1.5,1983.3
1976,2.0,2350.7
20,2.5,2083.6
1734,2.0,2136.8
687,2.5,1662.5
2507,0.0,2481.4
3760,1.5,2036.9
3027,1.5,2653.6
512,1.5,2247.7
2391,2.0,2736.8
802,2.5,2059.9
3256,1.5,2158.4
409,1.5,2402.8
2818,0.0,2348.7
28,0.0,2212.4
9,2.5,2633.4
2223,2.5,1832.5
166,2.0,2302.1
3460,2.5,2161.0
1795,2.0,1990.0
1518,2.5,2228.8
3763,1.5,2167.6
2655,1.5,2555.9
2286,2.5,2391.4
310,2.0,2486.6
884,2.0,2529.4
1737,2.5,1747.7
2915,2.0,2474.7
896,2.5,1950.5
883,2.0,2318.6
1624,2.5,1882.5
582,1.5,1998.4
3895,2.5,2074.9
2808,2.5,2197.4
48,2.0,1920.8
3601,1.5,2436.9
1965,0.0,2131.1
3428,2.5,2062.3
374,2.5,2575.0
1107,0.0,2738.1
2320,0.0,2556.2
566,2.0,2550.6
3074,2.5,1848.2
2918,1.5,2142.7
2296,2.0,1918.1
3604,0.0,2175.2
525,0.0,2353.8
1776,0.0,2592.5
3853,0.0,2703.3
3724,2.5,2548.3
3880,0.0,1871.7
2608,2.5,2306.7
1028,2.0,2175.9
459,0.0,2423.5
179,0.0,2445.0
275,2.0,2232.3
2145,2.0,2019.6
3695,2.5,1764.3
3882,2.5,2409.2
1268,1.5,2290.8
1385,2.5,2420.0
3018,2.0,2005.2
3732,1.5,2057.4
3919,2.0,2107.4
19,2.0,1853.4
3262,2.5,1998.5
2284,2.0,2513.5
3126,2.0,2723.4
2888,1.5,2472.8
3179,0.0,2052.5
2622,1.5,2610.1
3748,0.0,2674.5
2809,0.0,2403.3
1764,0.0,2346.0
3851,2.0,2194.8
1852,1.5,1990.0
3273,0.0,2567.5
2196,1.5,2159.8
2048,0.0,2294.7
3762,1.5,1950.5
426,2.5,2013.7
3006,0.0,2325.8
777,2.0,2406.5
666,2.0,2301.0
950,1.5,1794.2
874,2.0,2197.6
360,2.5,2208.1
3674,2.5,2266.2
1842,2.0,2043.1
2339,2.0,2096.2
3625,0.0,2629.7
99,1.5,2464.4
3163,2.5,2986.2
3393,1.5,2555.6
1814,0.0,2518.2
3585,1.5,2700.3
3572,2.0,2475.6
3883,2.0,2252.5
3631,2.5,2324.0
3224,0.0,2094.8
1426,1.5,1968.9
2253,0.0,2660.4
691,0.0,1802.7
394,1.5,2302.9
180,2.0,2432.1
2462,0.0,2654.4
2695,2.0,2436.1
3598,0.0,2193.6
2559,2.5,2192.4
1132,0.0,2426.2
1102,2.5,2855.9
779,2.0,2318.5
2511,0.0,2027.5
3197,2.0,2385.3
1762,1.5,2683.4
1657,2.5,2598.1
