group,ph,temperature,activity
5,9,30,0.0384
8,7,20,0.0413
4,5,30,0.0386
3,7,20,0.0498
2,7,30,0.047
10,5,40,0.0278
2,5,40,0.0305
8,5,40,0.0315
1,5,40,0.0331
5,7,30,0.0456
5,9,30,0.0418
2,9,20,0.0338
9,7,20,ERROR
7,9,40,0.0592
4,9,20,0.0302
5,7,30,0.0357
9,7,20,
6,9,30,0.0427
5,7,20,0.0423
9,9,30,ERROR
2,5,30,0.0408
8,7,40,0.0384
6,5,30,0.0333
6,9,30,0.0366
4,9,40,0.0571
9,5,40,0.0314
10,9,20,
3,5,30,0.0334
6,7,40,0.045
10,5,40,0.035
3,5,30,0.0338
4,9,30,0.0394
3,7,30,0.0486
1,7,20,0.0462
4,5,40,0.0353
7,7,30,0.0421
1,9,40,0.0589
9,5,30,0.0325
2,9,30,0.0529
9,9,40,0.0501
7,7,40,0.0451
2,7,30,ERROR
7,9,20,0.0256
7,9,30,0.0464
6,5,20,0.043
7,7,20,ERROR
9,5,30,0.0379
3,9,40,0.0603
2,9,40,0.0601
2,5,40,0.034
8,7,20,0.0426
1,5,30,0.0391
3,7,40,0.0425
6,7,20,0.0433
10,7,20,0.0448
2,5,20,0.0532
10,9,40,0.0562
8,7,40,0.0434
4,5,20,0.0547
6,5,20,0.0559
10,7,40,0.0427
9,5,20,0.0585
5,5,30,0.0394
1,9,20,0.0307
10,9,40,ERROR
5,7,40,0.047
2,9,20,0.0237
9,5,40,0.0328
6,5,40,0.0357
8,9,40,0.0551
5,5,30,0.0401
7,9,40,0.0546
1,9,20,-1
6,9,40,0.0525
6,9,30,0.042
10,9,30,0.0431
6,7,40,0.0506
10,9,20,0.0333
9,7,40,ERROR
10,5,40,0.0281
4,9,40,0.0535
2,9,30,0.0423
9,5,30,0.041
3,9,30,0.0437
8,9,20,0.0317
1,5,30,0.0411
10,9,20,0.0288
1,7,40,0.0458
9,9,40,0.0543
10,9,30,0.0537
3,7,30,0.0462
10,5,30,0.0459
8,5,40,0.0324
3,5,40,0.0294
8,9,30,0.0417
4,9,20,0.0261
8,7,20,0.0463
1,5,30,-1
9,5,20,0.0625
7,7,30,
9,9,30,0.0477
10,9,30,0.0395
2,9,20,0.0297
3,5,40,
6,7,40,0.0425
4,5,40,0.0284
1,7,40,
7,5,40,0.0351
2,7,20,0.0413
7,5,30,0.0456
10,7,20,0.0434
4,9,30,0.0466
3,5,20,0.0574
4,5,20,0.0639
9,9,20,0.0352
6,7,40,0.0436
8,7,40,
5,5,30,ERROR
6,9,30,
9,9,30,0.0422
5,5,40,0.0323
3,9,40,0.057
8,7,30,0.0461
4,5,40,0.0271
6,9,20,0.0273
10,5,30,0.0292
4,7,40,0.04
2,5,30,0.0331
3,9,20,0.0247
8,7,40,0.0501
8,9,20,0.0317
3,7,20,0.0419
10,9,40,0.0468
10,5,40,
8,7,30,0.0456
9,5,20,0.0499
4,7,20,0.0401
5,7,40,0.0538
1,7,40,0.0466
2,7,40,0.0444
9,7,40,0.0473
7,9,30,0.0434
3,5,40,0.0286
3,9,20,0.0302
8,9,30,0.0421
9,7,20,ERROR
9,9,30,0.0377
6,9,20,-1
2,9,30,0.0477
4,7,30,0.0507
4,7,30,0.0443
2,9,40,0.0571
5,5,30,0.0357
7,7,20,0.0411
5,9,20,0.03
1,5,40,0.0335
5,9,20,0.0231
7,9,40,0.0547
4,5,20,0.0498
4,7,20,0.0372
7,9,20,0.0293
5,9,20,0.0309
10,9,20,0.0305
5,7,40,0.0504
1,5,20,0.0468
8,9,40,0.0632
6,5,30,0.038
4,7,30,0.0493
8,9,20,0.0287
6,5,30,0.0392
7,5,30,0.0374
9,7,40,
9,5,30,0.0398
7,7,20,0.0461
2,7,30,ERROR
7,7,30,0.0453
5,7,20,0.0465
10,7,20,
7,9,20,0.0287
6,7,30,0.0413
5,7,20,0.048
10,9,40,-1
10,5,20,0.062
7,7,40,0.0395
6,9,20,0.0288
10,5,30,0.0326
3,7,40,0.0418
5,5,20,0.0553
1,5,40,0.0339
4,9,40,0.0466
10,5,20,0.0547
10,7,30,0.0522
2,7,40,0.0408
1,9,30,0.0416
1,9,40,0.0629
3,5,20,0.0631
4,9,30,-1
10,9,40,0.0621
9,9,40,0.0561
7,7,30,0.0478
4,7,30,ERROR
9,5,20,0.0489
7,9,20,0.0332
5,9,40,0.0529
5,5,20,
3,5,30,0.0381
7,5,40,0.0349
9,5,40,0.0337
2,5,20,0.0659
9,7,20,0.0418
9,7,40,0.044
2,5,40,0.0284
1,5,20,0.0605
8,5,40,0.0312
6,9,40,0.052
8,9,30,0.0402
3,7,40,-1
10,9,20,0.0313
7,7,40,ERROR
3,9,40,0.0633
1,5,30,0.0428
8,9,20,0.0298
8,7,30,0.044
8,9,20,0.0323
9,7,30,
7,9,30,0.0421
8,7,30,0.0481
1,7,20,0.0401
3,7,20,0.0457
1,9,30,0.0408
4,5,20,0.0633
7,9,30,0.0453
