group,ph,temperature,activity
5,5,20,0.0563
1,5,40,0.0339
9,9,20,0.0293
2,7,30,ERROR
5,9,20,0.0308
5,5,20,0.0478
8,7,20,0.0463
5,9,40,0.0599
2,7,20,0.0516
1,7,40,0.0424
9,5,40,0.0337
6,5,40,0.0327
2,9,30,0.0398
2,7,40,0.0408
7,9,40,0.0504
6,7,20,0.0422
10,5,20,ERROR
9,9,40,0.0425
9,5,30,0.0325
8,7,30,0.044
9,9,20,0.0294
6,5,40,0.0357
9,9,20,0.0335
6,9,20,0.0303
8,5,20,0.0632
4,9,20,0.0302
5,5,20,0.0491
7,7,40,-1
1,7,20,0.0452
6,5,20,-1
2,9,40,0.065
10,7,30,0.0442
5,7,30,0.0515
7,9,30,0.0483
10,9,40,0.0621
3,9,20,0.0306
5,7,20,0.0425
7,9,40,0.0546
5,7,40,0.0394
5,9,30,
8,5,40,0.0324
6,5,40,0.0346
2,7,20,0.0478
4,5,40,0.0353
1,5,30,-1
1,5,40,0.0308
4,9,30,-1
2,9,40,0.055
9,5,30,0.0379
7,5,30,0.0298
7,7,20,ERROR
5,5,30,ERROR
6,7,30,0.0501
8,9,40,0.0632
1,5,30,0.0411
7,7,30,
2,7,20,ERROR
9,9,40,0.0561
10,5,20,0.062
10,7,40,
1,7,40,0.0466
1,7,30,0.0412
8,9,30,0.0421
4,5,20,0.0565
9,5,30,0.0332
1,7,30,0.05
4,7,40,0.0446
7,7,40,ERROR
1,9,30,0.047
9,7,40,
10,5,30,0.0362
8,5,30,0.0342
5,7,40,0.0538
1,9,40,0.0589
5,5,40,0.0279
5,5,20,
10,9,40,ERROR
9,7,20,0.0419
10,5,40,0.0278
7,7,20,0.0461
5,5,30,
6,9,20,0.0273
2,7,40,0.0397
10,9,30,0.0389
7,5,40,0.0349
4,7,20,0.0401
4,7,20,0.0456
5,7,40,0.0464
8,9,20,0.0298
3,9,20,0.0283
3,9,40,0.0603
5,9,20,0.03
9,5,40,0.0327
10,9,40,0.0468
2,9,30,0.0477
7,5,40,0.036
6,9,40,0.0525
9,9,40,0.0558
7,7,40,0.0395
10,9,20,0.0288
4,9,20,0.0309
5,7,20,0.043
9,9,20,0.0254
6,9,30,0.0366
7,9,20,0.0305
3,7,40,0.0418
10,7,30,0.0371
5,7,30,0.042
2,5,40,0.034
10,7,30,0.04
8,5,30,0.0381
3,5,40,0.0362
1,5,30,0.0428
9,7,20,0.0418
10,7,40,-1
4,5,20,0.0633
4,9,20,0.0261
8,9,20,0.0317
1,9,20,0.0307
6,9,30,0.0427
4,5,20,0.0547
2,9,20,0.0297
2,9,20,0.0237
4,9,30,0.0394
5,7,20,0.048
2,5,30,0.0368
2,5,30,0.0408
1,9,30,0.0416
10,7,20,
2,5,20,ERROR
4,9,40,0.0466
8,5,30,0.0321
6,7,40,0.0441
4,5,20,0.0639
7,9,40,0.0569
9,9,20,0.0352
5,7,20,0.0423
8,7,30,0.0461
2,9,30,0.0509
2,5,20,0.0532
7,9,40,0.0592
10,7,20,0.0448
7,9,20,0.0332
9,5,20,0.0489
6,9,30,0.042
10,5,40,0.0281
9,7,40,0.044
10,5,20,0.0552
5,9,30,0.0418
3,5,30,0.0444
6,9,40,0.0532
5,5,40,0.0285
9,5,20,0.0625
1,7,40,0.0458
1,5,20,0.0493
7,5,30,0.0425
4,7,20,0.0422
8,5,20,ERROR
1,5,40,0.0331
7,5,40,0.0351
6,9,20,0.0232
8,7,30,0.0456
6,7,30,0.0413
6,7,20,0.043
10,7,20,0.0434
4,5,30,0.0373
10,9,30,0.0431
3,5,30,0.0338
4,7,40,-1
10,9,30,0.0463
3,5,20,0.0543
4,9,30,0.0484
4,5,40,0.0284
10,5,40,0.035
2,5,40,0.0303
