group,ph,temperature,activity
2,7,30,ERROR
7,9,40,0.0547
7,9,30,0.0453
1,9,20,-1
8,7,30,0.0461
10,9,20,0.0333
7,7,30,0.0421
9,7,30,0.0513
4,7,20,0.0372
5,9,20,0.03
3,5,20,0.052
6,9,40,0.0503
1,5,30,0.0391
5,5,30,ERROR
6,5,40,0.0346
2,5,20,0.0532
1,7,30,0.0423
9,7,30,0.0402
3,7,30,0.0486
1,9,30,0.0416
7,7,20,
7,7,30,-1
10,7,40,0.0427
2,5,30,0.0408
2,7,40,0.0481
10,5,30,0.0326
2,5,40,0.0303
8,5,20,0.0635
7,5,30,0.0456
6,7,30,-1
9,5,40,0.0327
2,9,40,0.064
2,7,20,ERROR
10,7,30,0.04
7,5,20,
2,9,20,0.0263
7,9,20,0.0287
5,5,20,0.0491
1,9,30,0.0455
7,5,30,0.0425
10,5,40,0.0281
6,5,40,0.0392
3,5,30,0.0334
8,7,20,0.0463
5,7,30,0.0426
10,5,30,0.0459
7,5,40,0.0351
3,9,30,0.0449
8,9,40,0.0551
9,7,20,0.0418
4,5,40,0.0353
4,5,30,0.0377
9,5,30,0.0325
2,7,20,0.0478
7,9,40,0.0569
2,5,40,0.034
6,9,30,0.042
4,9,40,0.0535
6,9,20,0.0273
4,7,40,-1
2,7,20,0.0413
8,7,30,0.0481
5,9,40,0.0599
5,9,20,0.0309
9,5,20,ERROR
1,7,30,0.037
10,7,20,0.0434
3,9,20,0.0247
4,7,40,0.0526
2,5,30,0.0303
1,5,20,0.0535
8,5,40,0.0312
10,9,20,
3,7,30,0.0462
4,7,30,0.0443
8,5,40,0.0315
7,7,20,0.0461
9,7,40,0.0461
1,5,40,0.0308
4,9,20,0.0359
9,5,40,0.0321
8,5,30,0.0321
10,9,30,0.0389
5,5,40,0.0279
6,5,30,0.0373
5,7,30,0.0456
8,9,40,0.0599
10,5,40,0.0388
8,9,40,-1
5,5,30,0.0357
2,7,40,0.0444
2,7,30,0.048
6,9,40,0.0532
8,9,20,0.0317
2,5,40,0.0284
1,5,40,0.0335
6,9,40,0.0525
10,9,40,-1
5,9,20,-1
3,5,20,0.0631
9,9,30,0.0377
10,9,40,0.0562
6,9,30,
4,7,30,0.0507
4,5,20,0.0565
3,9,30,0.0415
5,5,20,
2,9,20,0.0338
4,7,20,0.0434
1,9,40,0.0629
1,5,30,0.0411
5,7,20,0.0423
5,9,30,0.0384
2,5,30,0.0368
8,7,30,0.0456
9,9,30,0.0474
6,7,20,0.043
7,9,30,0.0464
10,5,20,ERROR
6,5,30,0.0322
9,5,30,0.0379
9,9,40,0.0543
5,7,20,0.0465
6,9,30,0.0461
7,7,20,0.0411
6,9,20,0.0303
5,7,30,0.042
5,5,40,0.0323
6,7,40,0.0425
9,9,20,0.0254
7,7,40,0.0451
6,7,30,0.0498
4,5,30,0.0373
4,5,40,0.0355
7,5,20,0.0664
9,9,40,0.0558
9,5,40,0.0328
7,9,40,0.0592
10,7,20,0.0448
8,5,30,0.0384
2,7,40,0.0521
3,7,40,-1
2,9,40,0.0601
10,9,30,0.0463
10,9,20,0.0288
2,9,20,0.0297
6,9,40,0.0448
4,9,40,0.0558
1,9,30,0.047
5,7,40,0.0394
4,9,30,0.0484
10,5,30,0.0409
8,9,30,0.0415
6,5,30,0.0392
5,9,40,0.0582
5,7,20,0.0425
3,7,30,0.0429
5,5,40,0.0345
1,9,40,0.0534
7,7,40,0.0395
5,7,40,0.0504
1,5,30,0.0401
3,7,20,0.0498
7,5,40,-1
1,5,40,0.0331
1,9,40,0.0504
3,9,40,0.0633
4,5,30,0.0386
8,9,30,0.0421
4,9,20,0.0309
5,9,30,0.043
7,7,40,ERROR
6,9,20,0.0232
3,5,40,0.0357
7,5,40,0.036
1,7,40,0.0458
5,9,30,0.0384
4,5,20,0.0547
9,5,20,0.0585
3,5,20,0.0574
2,7,30,0.047
3,9,40,0.057
1,7,20,0.0401
4,9,20,0.0356
9,7,30,0.0461
10,5,40,0.0278
9,5,20,0.0499
8,7,40,0.0501
1,5,30,-1
9,5,20,0.0489
6,5,20,0.043
5,5,40,0.0285
5,5,30,0.0401
10,9,30,0.0395
4,9,40,0.0466
9,9,40,0.0561
6,7,30,0.0501
4,7,20,0.0401
5,5,20,0.0478
8,7,30,0.0497
8,7,20,0.0426
3,5,40,
