group,ph,temperature,activity
8,7,40,0.0384
10,9,20,0.0288
7,7,40,0.0451
7,7,20,
10,5,40,
2,7,30,0.048
4,9,40,0.0571
8,9,40,-1
1,7,40,
9,7,30,0.0513
4,7,20,0.0456
4,9,40,0.0535
9,9,30,0.0377
5,9,20,0.03
6,5,30,0.0333
2,7,30,ERROR
1,9,30,0.0416
1,9,30,0.0408
8,9,30,0.0421
6,7,30,0.0395
4,5,40,0.0271
1,9,20,-1
4,5,30,0.0386
2,9,40,0.0571
8,9,30,0.0417
1,5,40,0.0339
7,5,40,0.029
2,7,30,0.047
5,7,30,0.0357
1,5,20,0.0493
8,5,30,0.0381
3,5,40,0.0286
10,7,20,0.0434
3,7,30,0.044
4,5,20,0.0639
7,9,30,0.0483
10,9,40,ERROR
4,5,20,0.0498
2,9,40,0.055
1,7,20,0.039
3,9,40,0.0633
5,5,40,0.0337
9,5,40,0.0327
1,9,40,0.0504
3,5,30,0.0338
6,9,20,0.0273
4,9,20,0.0309
2,7,30,0.048
7,9,20,0.0287
6,7,20,0.0401
7,7,20,ERROR
8,7,20,0.0426
10,5,30,0.0362
1,9,40,0.0534
7,9,40,0.0592
4,5,30,0.0435
1,7,30,0.0412
6,7,40,0.0441
5,7,20,0.0465
7,7,40,0.0512
2,5,20,ERROR
2,5,40,0.0284
2,5,20,0.05
6,5,30,0.0392
9,9,20,0.0254
8,9,30,0.0379
5,7,40,0.047
2,9,20,0.0338
9,9,40,0.0558
1,7,30,0.05
7,9,40,0.0547
6,9,30,0.042
2,5,40,0.0351
8,5,40,0.0315
10,7,30,0.04
9,7,40,0.0473
3,7,30,0.0486
1,5,30,0.0428
10,7,40,-1
4,9,20,0.0261
4,7,30,ERROR
7,7,20,0.0411
5,5,40,0.0323
1,7,30,0.037
5,7,20,0.0423
4,7,40,
2,7,20,0.0478
2,7,40,0.0444
9,9,40,0.0543
4,7,20,0.0422
8,7,20,0.0413
8,5,30,0.0342
10,7,20,0.0448
8,7,40,0.0434
7,5,40,0.0351
9,5,20,0.0489
5,7,30,0.0515
1,7,30,0.0464
5,7,20,0.043
2,7,20,ERROR
7,9,20,0.0332
7,9,30,0.0464
7,5,40,0.036
3,5,20,0.0543
8,5,40,0.0324
8,9,30,0.0402
7,7,30,
9,7,40,0.0461
9,7,30,0.0402
10,5,30,0.0409
5,5,20,0.0563
4,7,30,0.0434
9,7,20,0.0419
7,9,40,0.0569
1,5,40,0.0335
10,5,20,0.0547
6,7,40,0.0425
10,5,40,0.035
1,5,30,0.0391
7,7,40,-1
8,5,40,0.0317
5,9,30,0.0384
9,7,40,0.044
1,7,20,0.0452
8,9,40,0.0599
4,7,40,0.04
4,5,40,0.0353
4,7,30,0.0493
2,5,20,0.0462
10,7,30,0.0371
3,7,40,0.0393
6,9,40,0.0448
5,7,40,0.0504
9,5,20,0.0585
3,7,40,0.0425
9,7,40,
10,5,20,0.0552
2,7,40,0.0397
9,5,30,0.0398
9,7,40,ERROR
10,7,40,0.0404
8,5,20,0.0441
5,9,30,0.043
2,5,30,0.0389
5,5,30,0.0357
4,7,40,0.0446
3,9,30,0.0437
5,5,20,
6,5,40,0.0338
7,9,20,0.0256
9,9,20,0.0335
7,7,30,-1
10,5,20,0.062
6,5,20,-1
10,5,40,0.0278
2,9,30,0.0477
10,9,30,0.0389
1,7,40,0.0404
5,7,40,0.0394
3,5,30,0.0334
2,7,30,ERROR
9,9,30,ERROR
5,9,40,0.057
7,5,20,0.0534
3,7,30,0.0462
8,5,30,0.0347
2,7,20,0.0413
2,9,30,0.0423
7,7,40,ERROR
2,5,40,0.034
3,9,20,0.0247
6,7,20,0.0422
6,5,20,0.0472
4,7,20,0.0372
3,5,20,0.0574
8,9,20,0.0287
9,5,30,0.0379
4,7,30,0.0443
10,9,20,0.0333
2,5,30,0.0368
7,9,20,0.0305
8,7,30,0.0461
8,7,40,
3,5,20,0.0631
3,7,20,0.0498
4,9,30,0.0484
6,5,40,0.0357
5,9,30,0.0384
3,5,40,0.0294
5,7,20,0.0425
6,5,20,0.043
4,5,40,0.0311
2,7,40,0.0408
6,5,20,0.0479
6,7,20,0.0433
7,5,30,0.0374
9,9,30,0.0477
8,5,20,0.0632
8,7,30,0.0481
9,5,20,ERROR
6,9,30,0.0461
2,9,30,0.0398
2,5,20,0.0532
9,5,30,0.041
6,9,20,0.0232
8,5,40,0.0312
1,5,20,0.0468
2,7,20,0.0495
1,5,40,0.0331
8,7,30,0.0456
1,9,30,0.0504
5,5,30,ERROR
9,7,30,-1
7,9,40,0.0504
2,9,40,0.064
7,5,40,0.0349
1,7,40,0.0424
10,5,20,0.0581
5,5,30,
1,9,30,0.0455
8,9,40,0.0551
9,7,20,0.0418
4,5,20,0.0547
4,9,30,0.0466
4,7,20,0.0401
1,5,40,0.0335
9,7,30,0.0461
7,9,20,0.0293
9,7,30,
7,9,30,0.0453
7,7,20,0.0461
10,9,20,0.0305
10,9,30,0.0395
10,9,30,0.0431
