group,ph,temperature,activity
6,5,20,0.043
7,9,20,0.0256
6,5,20,0.0472
10,5,40,0.035
3,5,30,0.0338
1,5,40,0.0335
10,7,30,0.0371
6,9,20,0.0288
8,5,20,0.0632
9,5,40,0.0337
10,7,20,0.0448
9,9,40,0.0501
3,5,30,0.0338
2,9,30,0.0509
4,9,40,0.0466
8,9,30,0.0379
4,9,30,-1
7,5,40,0.0351
1,9,40,0.0589
3,9,20,0.0283
7,9,20,0.0287
5,5,40,0.0279
5,7,20,0.0423
2,9,20,0.0263
4,5,40,0.0355
6,5,20,0.0479
6,7,20,0.0401
9,5,20,0.0499
4,9,40,0.0571
6,5,30,0.0373
1,9,30,0.0408
10,5,30,0.0459
2,5,30,0.0331
2,7,30,ERROR
10,5,20,0.0581
8,7,30,0.0461
8,9,40,0.0593
6,7,30,0.0413
4,7,40,
9,5,30,0.0398
4,9,20,0.0302
1,9,30,0.0504
7,5,20,0.0664
3,9,40,0.0491
3,7,40,-1
6,7,30,0.0501
3,9,40,0.0633
7,7,20,0.0461
3,5,30,0.0381
7,5,40,0.036
7,5,20,
2,9,40,0.0601
5,5,30,0.0357
3,9,30,0.0415
4,7,30,0.0493
9,7,20,0.0418
6,7,40,0.0436
8,9,20,0.0317
7,9,40,0.0569
7,7,40,0.0451
6,9,40,0.0532
8,5,40,0.0317
10,9,20,0.0333
9,9,40,0.0543
1,7,20,0.039
2,9,40,0.055
5,9,40,ERROR
7,7,40,-1
9,7,40,ERROR
1,7,30,0.0412
10,9,30,0.0537
9,5,40,0.0314
1,9,20,0.0305
3,7,20,0.0419
4,9,20,0.0359
3,7,20,0.0378
3,7,20,0.0476
6,9,20,0.0232
9,9,40,0.0561
10,9,30,0.0463
1,7,40,
1,9,20,0.0307
8,9,20,0.0317
6,9,40,0.0448
1,5,40,0.0339
10,9,40,0.0621
2,5,40,0.034
3,7,30,0.0486
4,5,40,0.0353
8,5,30,0.0342
1,9,30,0.0455
6,9,30,
3,9,30,-1
4,7,40,0.0526
7,7,20,ERROR
2,9,30,0.0477
3,5,20,0.0631
9,9,20,0.0293
5,7,30,0.0426
6,7,30,-1
3,5,30,0.0334
2,7,20,0.0413
4,5,30,0.0435
6,7,40,0.0506
6,5,40,0.0346
7,9,20,0.0293
2,7,40,0.0397
5,5,30,0.0401
5,7,40,0.047
2,5,40,0.0303
1,7,40,0.0404
10,5,30,0.0362
10,9,30,0.0431
7,7,20,0.0411
10,9,40,-1
1,5,30,0.0391
4,5,20,0.0639
10,5,30,0.0292
5,5,40,0.0337
7,5,30,0.0425
8,5,30,0.0384
3,7,30,0.0525
5,9,20,0.0231
8,9,30,0.0415
