group,ph,temperature,activity
4,5,30,0.0372
4,7,30,0.0507
7,7,30,
9,7,20,ERROR
4,7,30,0.0443
2,9,40,0.065
2,9,30,0.0529
9,5,40,0.0327
5,5,40,0.0345
1,5,20,0.0493
5,9,40,0.057
10,5,40,0.0388
2,5,30,0.0303
10,9,40,ERROR
6,5,30,0.038
8,5,30,0.0342
3,7,30,0.0462
9,7,30,0.0513
10,5,40,0.035
7,5,40,-1
1,9,40,0.0629
1,7,40,0.0424
1,9,20,0.0267
1,5,20,0.0535
6,5,40,0.0346
6,7,30,0.0498
7,5,30,0.0456
6,7,30,0.0413
4,9,30,-1
9,7,30,-1
3,5,40,0.0357
1,9,30,0.0416
9,7,40,ERROR
6,9,30,0.042
6,9,30,0.0461
5,5,30,0.0401
7,7,20,0.0519
9,9,30,ERROR
7,7,20,ERROR
5,5,20,0.0491
10,7,40,-1
3,9,30,0.0437
8,9,30,0.0415
8,9,30,0.0402
7,5,20,
4,9,20,0.0309
4,7,20,0.0422
4,9,20,0.0356
1,7,40,0.0458
7,7,40,ERROR
9,5,40,0.0328
3,5,40,0.0294
6,5,40,0.0392
8,7,20,0.0463
6,5,20,0.0479
10,9,30,0.0537
2,7,40,0.0397
1,9,30,0.047
4,7,40,0.0446
10,9,20,0.0333
10,9,30,0.0389
6,5,40,0.0327
4,5,40,0.0271
3,9,20,0.0247
4,9,40,0.0535
7,9,20,0.0287
8,9,40,0.0599
10,9,20,
3,5,40,0.0362
7,9,30,0.0464
4,7,40,-1
7,5,40,0.029
3,7,40,0.0425
10,9,40,0.0562
7,9,20,0.0256
1,5,40,0.0308
7,9,30,0.0483
4,5,20,0.0565
9,5,30,0.0398
4,5,40,0.0284
5,7,30,0.0357
10,5,30,0.0326
8,5,40,0.0315
2,5,30,0.0331
2,7,30,0.048
3,5,30,0.0338
8,5,20,0.0635
4,9,40,0.0571
9,7,40,
9,9,40,0.0501
10,9,30,0.0431
1,7,20,0.039
4,5,40,0.0353
6,5,40,0.0357
9,7,20,ERROR
7,5,20,-1
2,7,20,0.0495
8,7,30,0.0497
2,7,40,0.0408
8,7,40,0.0384
6,9,40,0.052
8,7,30,0.0481
2,7,40,0.0481
5,9,20,0.03
7,7,40,0.0512
10,7,20,0.0434
5,5,20,0.0563
