group,ph,temperature,activity
9,5,40,0.0337
5,7,40,0.0464
3,5,30,0.0334
10,7,40,0.0427
9,7,20,ERROR
10,7,30,0.0371
8,9,40,0.0599
7,5,30,0.0298
8,7,40,0.0447
10,5,40,0.0281
2,5,40,0.034
3,7,30,0.0462
5,9,20,0.0231
10,9,30,0.0395
5,5,20,0.0563
1,9,40,0.0671
10,7,40,0.0501
5,5,30,ERROR
4,9,30,-1
7,7,20,
4,7,40,
4,9,30,0.0484
7,7,40,ERROR
2,7,40,0.0397
1,5,20,0.0605
9,9,20,0.0352
6,7,40,0.0436
9,7,30,
4,5,20,0.0547
3,9,20,0.0285
3,5,40,0.0357
9,9,40,0.0543
6,7,30,0.0395
3,9,20,0.0302
8,7,40,0.0384
2,7,40,0.0444
7,5,20,-1
3,7,20,0.0419
5,9,20,0.0308
10,5,40,
4,7,40,0.0526
1,5,30,0.0391
10,5,30,0.0459
7,9,40,0.0547
6,9,20,0.0303
7,5,40,0.0349
6,9,40,0.0532
6,5,30,0.0333
10,9,40,0.0468
8,7,20,0.0463
5,5,40,0.0279
2,5,20,0.0532
5,9,40,0.0582
8,9,40,0.0593
7,7,20,0.0461
4,7,20,0.0372
10,7,30,0.0442
10,5,40,0.0278
6,5,40,0.0392
6,5,20,0.0559
8,7,30,0.0481
4,7,30,0.0493
3,5,20,0.052
1,9,40,0.0629
9,7,40,
3,9,30,0.0379
8,9,30,0.0379
4,5,30,0.0377
5,7,30,0.042
8,5,20,0.0441
6,7,20,0.0401
6,5,40,0.0338
1,9,20,0.0303
6,7,30,0.0413
4,7,30,0.0443
5,9,20,0.03
10,5,30,0.0326
3,5,40,0.0362
6,9,20,0.0232
8,7,20,0.0426
10,7,20,0.0434
3,9,30,-1
9,9,40,0.0501
7,7,40,0.0512
6,5,20,0.043
5,9,30,0.0384
4,7,30,0.0507
10,9,40,-1
7,7,20,ERROR
9,9,20,0.0335
2,5,30,0.0389
9,7,40,0.0473
3,7,30,0.044
6,9,40,0.0525
7,5,30,0.0423
1,9,40,0.0504
7,7,20,0.0411
5,7,20,0.043
9,7,20,0.0418
9,5,30,0.041
1,5,30,0.0401
1,7,20,0.039
5,9,30,
6,7,30,0.0498
5,7,30,0.0456
9,5,30,0.0332
9,9,20,0.0293
2,9,30,0.0509
5,7,30,0.0426
2,5,40,0.0303
2,7,40,0.0481
1,5,40,0.0331
7,5,40,0.0351
6,5,40,0.0357
2,7,30,0.048
9,9,30,0.0377
4,5,40,0.0284
1,5,30,-1
7,7,40,0.0451
2,9,20,0.0263
1,9,30,0.0416
8,7,30,0.0497
6,9,30,
9,5,40,0.0321
4,9,20,0.0261
7,7,40,-1
1,5,20,0.0535
10,9,30,0.0463
9,7,40,0.0461
3,7,30,0.0525
1,5,20,0.0493
2,5,30,0.0408
9,5,30,0.0379
7,9,20,0.0293
3,7,40,0.0425
2,9,20,0.0297
10,9,20,0.0305
6,5,30,0.0392
8,5,30,0.0384
5,9,30,0.0384
7,7,30,-1
9,7,40,0.044
7,5,20,0.0534
3,7,30,0.0429
3,5,40,0.0286
3,7,30,0.0486
3,9,40,0.057
1,7,40,0.0458
7,5,40,0.036
3,5,30,0.0381
1,7,20,0.0462
9,9,40,0.0558
6,9,40,0.0448
7,9,30,0.0464
4,7,40,0.0446
3,7,20,0.0457
4,5,40,0.0311
1,7,40,0.0466
3,9,40,
4,7,20,0.0401
6,7,20,0.0422
8,5,20,ERROR
6,5,30,0.038
5,5,40,0.0285
4,5,20,0.0633
8,9,20,0.0323
1,9,40,0.0534
4,5,40,0.0271
1,7,20,0.0401
4,7,40,0.04
3,5,40,
1,5,40,0.0308
1,7,30,0.037
9,9,30,0.0422
3,9,40,0.0603
6,9,40,0.052
9,5,30,0.0398
9,5,20,0.0585
5,7,20,0.0425
1,5,30,0.0411
5,5,30,
5,9,20,-1
3,9,30,0.0415
4,5,20,0.0639
10,7,20,
4,7,20,0.0434
5,5,30,0.0394
5,5,20,0.0478
2,9,30,0.0529
3,5,30,0.0338
5,5,30,0.0401
1,7,30,0.0464
7,5,30,0.0456
2,7,30,0.048
2,7,30,ERROR
2,7,20,0.0516
7,9,30,0.0434
7,7,20,0.0519
9,5,20,0.0489
7,5,40,-1
7,7,30,0.0453
10,7,30,0.04
9,5,40,0.0328
1,5,40,0.0335
10,9,20,
1,7,40,0.0424
5,7,40,0.0538
1,7,20,-1
3,7,20,0.0378
5,7,40,0.047
8,5,40,0.0317
4,7,20,0.0422
1,9,40,0.0589
8,5,40,0.0315
8,9,30,0.0415
7,7,30,0.0478
6,7,30,0.0501
8,9,40,0.0632
1,9,20,0.0267
1,7,20,0.0452
4,5,30,0.0372
2,7,20,ERROR
4,7,30,0.0434
7,7,30,
1,7,30,0.05
8,5,30,0.0347
4,9,40,0.0535
1,9,30,0.0455
2,7,40,0.0408
6,9,20,0.0288
1,7,40,
9,9,20,0.0294
8,7,20,0.0423
7,7,30,0.0421
2,5,30,0.0331
4,5,30,0.0435
10,7,20,0.0587
6,9,30,0.0427
4,9,20,0.0356
2,9,40,0.0571
2,5,40,0.0305
9,9,40,0.0561
2,7,30,0.047
3,7,20,0.0498
1,5,40,0.0335
8,9,20,0.0317
2,9,20,0.0338
9,9,30,ERROR
4,5,30,0.0386
2,9,40,0.065
8,9,40,-1
6,7,40,0.0441
1,9,30,0.0408
10,5,20,0.0581
8,5,30,0.0381
2,7,20,0.0413
8,9,20,0.0287
8,7,20,0.0426
2,5,30,0.0303
3,9,20,0.0247
6,5,20,-1
8,7,20,0.0413
5,7,30,0.0357
7,9,40,0.0546
4,9,20,0.0302
4,9,30,
2,5,20,ERROR
2,5,30,0.0368
8,9,20,0.0298
6,9,30,0.042
3,7,20,0.0476
8,9,30,0.0402
10,5,40,0.0388
5,5,20,0.0491
2,9,30,0.0398
4,5,40,0.0353
3,9,30,0.0437
8,7,30,0.044
3,9,20,0.0306
9,9,30,0.0477
7,5,30,0.0374
10,9,20,0.0333
3,7,40,0.0436
10,7,20,
4,9,40,0.0558
9,5,20,ERROR
4,7,20,0.0456
6,7,40,0.045
7,9,20,0.0332
10,7,40,
10,7,30,0.0522
8,5,30,0.0342
6,5,30,0.0373
7,9,40,0.0504
10,9,20,0.0313
8,5,20,0.0599
3,9,20,0.0283
2,7,30,ERROR
9,5,20,0.0625
3,5,20,0.0631
