group,ph,temperature,activity
1,7,40,0.0458
10,7,40,0.0404
5,5,30,0.0401
6,9,40,0.052
8,9,40,-1
6,9,30,0.042
3,7,40,-1
7,9,30,0.0453
8,7,30,0.0456
9,9,40,0.0501
7,7,40,-1
8,5,40,0.0317
5,9,20,-1
3,9,20,0.0302
10,7,30,0.0398
10,5,30,0.0409
3,9,40,0.0491
4,5,20,0.0639
8,9,40,0.0632
7,5,20,0.0534
2,9,30,0.0529
4,5,20,0.0547
10,5,40,0.0278
6,9,40,0.0525
4,9,40,0.0466
5,9,20,0.03
6,9,30,0.0461
5,9,30,0.043
2,7,40,0.0481
3,7,20,0.0378
9,7,20,
10,5,30,0.0459
5,5,40,0.0337
7,5,40,0.0351
7,5,30,0.0423
8,7,20,0.0463
5,9,40,0.0529
6,7,20,0.0401
5,9,20,0.0309
10,7,40,0.0427
8,5,20,0.0632
9,7,30,
2,7,40,0.0521
7,9,20,0.0287
1,7,40,0.0466
7,9,30,0.0421
10,9,20,0.0305
2,9,20,0.0263
2,9,30,0.0477
6,7,30,0.0413
9,5,20,0.0625
3,5,40,0.0294
8,5,30,0.0321
9,7,40,0.044
2,5,30,0.0368
8,9,20,0.0298
3,5,40,0.0357
7,7,30,0.0478
3,7,20,0.0419
5,9,40,ERROR
5,5,40,0.0285
7,7,20,
1,9,20,0.0307
4,7,20,0.0434
10,5,20,0.0552
2,5,30,0.0303
5,7,20,0.043
7,7,30,0.0453
3,9,20,0.0283
7,9,20,0.0332
3,9,40,0.0633
1,5,20,0.0535
7,5,40,0.0349
8,7,20,0.0426
5,7,30,0.0357
1,5,40,0.0339
2,5,40,0.0351
8,5,20,ERROR
4,7,40,0.0446
4,9,30,0.0394
5,7,40,0.0504
7,9,40,0.0546
1,9,40,0.0504
4,5,20,0.0498
7,7,40,ERROR
1,7,20,0.039
3,5,30,0.0334
5,7,30,0.0456
4,5,40,0.0311
9,5,20,0.0499
3,7,40,0.0393
5,5,20,0.0553
2,5,20,0.0659
10,7,30,0.04
5,5,40,0.0345
1,7,30,0.0423
5,5,40,0.0279
3,5,40,0.0362
10,7,40,
3,7,30,0.0525
2,7,30,0.048
3,7,40,0.0436
6,5,30,0.0333
10,5,40,
2,7,30,0.048
10,7,30,0.0522
1,7,40,
2,7,40,0.0397
9,9,20,0.0254
9,7,20,ERROR
6,5,30,0.0322
5,5,20,0.0563
4,5,20,0.0565
10,9,40,0.0621
2,7,30,ERROR
8,9,30,0.0421
7,5,40,0.036
1,7,20,-1
3,9,30,0.0437
2,5,40,0.0284
5,7,20,0.0423
4,5,40,0.0271
6,9,30,0.0366
1,5,40,0.0331
3,7,40,0.0418
2,5,30,0.0408
10,5,20,0.062
7,5,20,0.0664
2,5,30,0.0389
2,9,30,0.0509
10,9,40,0.0468
2,9,20,0.0338
1,7,20,0.0462
6,7,40,0.0436
6,7,40,0.0441
9,9,30,0.0477
8,9,20,0.0317
1,7,30,0.0412
8,7,40,0.0384
4,5,30,0.0373
4,9,20,0.0356
8,7,40,
3,5,30,0.0338
8,9,30,0.0415
5,7,20,0.048
10,9,20,0.0313
6,5,20,0.043
3,7,30,0.0486
7,5,20,ERROR
8,7,40,0.0501
3,7,30,0.0462
8,9,30,0.0379
3,9,30,-1
7,7,20,ERROR
10,9,40,-1
4,9,30,0.0466
4,9,20,0.0359
1,9,30,0.047
5,5,30,0.0394
4,7,40,-1
6,9,20,0.0273
7,5,40,0.029
5,7,40,0.0394
6,7,20,0.0422
10,9,30,0.0537
10,5,20,ERROR
7,7,40,0.0512
1,9,40,0.0671
9,7,30,0.0513
2,9,20,0.0237
9,5,30,0.0325
1,9,20,0.0303
6,7,40,0.0425
2,9,30,0.0423
5,7,40,0.047
1,9,20,0.0305
1,5,40,0.0308
1,7,40,0.0404
8,5,30,0.0342
3,9,40,0.057
8,7,20,0.0413
9,5,40,0.0328
2,9,40,0.065
1,5,40,0.0335
6,7,30,-1
10,9,40,ERROR
2,9,30,0.0398
8,7,20,0.0423
10,5,40,0.035
10,7,30,0.0371
4,5,30,0.0372
4,7,20,0.0422
2,5,40,0.034
3,5,30,0.0338
2,7,30,ERROR
10,7,20,0.0434
5,9,20,0.0308
5,7,20,0.0465
6,5,40,0.0327
7,7,30,
4,5,20,0.0633
9,9,20,0.0293
