group,ph,temperature,activity
1,5,20,ERROR
3,5,20,0.0631
9,7,30,
10,7,20,0.0448
2,9,30,0.0423
6,7,40,0.0441
7,9,20,0.0305
5,9,40,ERROR
3,5,20,0.0543
4,9,40,0.0571
8,5,40,0.0317
10,5,40,0.0281
1,9,20,0.0307
3,5,20,0.052
6,9,30,
10,9,40,-1
3,5,30,0.0334
8,9,40,0.0599
2,5,30,0.0368
4,7,20,0.0401
8,7,40,0.0501
7,5,20,ERROR
5,9,20,0.0308
9,5,40,0.0337
6,5,30,0.0322
2,7,20,0.0478
5,5,30,
8,9,20,0.0317
10,5,30,0.0459
4,9,20,0.0261
1,9,40,0.0589
5,9,40,0.057
6,7,40,0.0436
2,9,40,0.0601
6,7,30,0.0395
8,5,30,0.0384
3,5,30,0.0381
7,9,30,0.0421
1,5,20,0.0535
6,5,40,0.0357
3,7,20,0.0378
3,9,20,0.0283
8,5,40,0.0312
8,9,30,0.0402
5,7,40,0.0394
9,7,20,
1,5,30,-1
6,7,30,0.0501
6,5,20,0.043
3,9,30,0.0415
1,9,30,0.0504
4,5,20,0.0639
7,7,30,0.0421
5,7,30,0.0357
8,7,30,0.044
2,5,20,0.0462
4,7,30,0.0434
2,7,20,0.0495
7,5,20,0.0534
10,9,30,0.0431
6,7,30,0.0498
7,7,20,
2,7,30,ERROR
6,9,30,0.0366
8,5,40,0.0315
10,7,30,0.0442
10,7,30,0.0522
1,9,30,0.0455
7,5,30,0.0298
10,9,40,0.0621
9,7,30,-1
2,7,30,0.048
6,7,20,0.0433
4,7,20,0.0422
6,9,40,0.052
2,5,30,0.0408
5,7,40,0.0538
9,9,40,0.0561
3,5,30,0.0444
7,7,40,-1
1,5,40,0.0339
4,9,30,-1
2,7,40,0.0521
8,9,30,0.0421
10,9,20,0.0305
9,5,20,0.0499
7,9,30,0.0453
8,7,40,
2,5,40,0.0351
6,5,40,0.0346
7,5,40,0.036
8,9,20,0.0298
1,5,30,0.0411
7,7,20,0.0461
4,9,30,0.0466
10,5,40,0.0278
6,5,20,-1
10,7,40,0.0404
2,9,30,0.0398
9,9,20,0.0335
1,7,20,-1
2,7,40,0.0481
7,9,30,0.0434
10,7,40,-1
6,5,40,0.0392
1,7,30,0.037
8,5,30,0.0381
4,7,20,0.0456
4,5,30,0.0386
5,9,30,0.043
6,7,40,0.045
1,7,40,0.0424
4,5,30,0.0373
4,5,40,0.0284
7,7,20,0.0519
5,7,30,0.0456
4,7,30,0.0507
3,9,20,0.0302
7,7,40,0.0512
5,5,40,0.0337
2,5,30,0.0331
6,5,20,0.0472
5,5,40,0.0279
10,7,20,
8,5,20,0.0599
9,7,40,0.044
5,5,20,0.0478
3,7,20,0.0498
9,7,20,ERROR
4,7,40,-1
3,7,40,-1
3,9,20,0.0247
7,5,20,0.0664
6,9,20,0.0288
3,7,30,0.0429
5,9,30,0.0418
3,5,40,0.0357
5,9,40,0.0582
8,9,30,0.0379
5,5,30,0.0357
4,7,30,0.0443
7,9,20,0.0332
8,7,40,0.0384
4,9,20,0.0302
1,9,40,0.0629
9,7,20,0.0418
5,7,40,0.047
8,9,20,0.0317
8,5,20,0.0632
10,5,40,0.0388
6,9,30,0.042
4,5,40,0.0271
3,9,30,-1
1,9,40,0.0671
1,5,20,0.0493
5,9,20,0.0231
9,9,40,0.0425
6,5,40,0.0327
4,9,30,0.0394
2,9,20,0.0297
4,7,40,0.04
4,5,30,0.0372
4,5,30,0.0435
9,5,40,0.0314
10,5,40,0.035
2,9,30,0.0509
5,9,20,0.0309
2,5,40,0.0303
6,9,40,0.0503
9,5,30,0.0332
5,5,40,0.0345
8,7,40,0.0434
1,5,30,0.0391
5,5,20,0.0563
9,5,30,0.0379
1,7,20,0.0462
9,9,20,0.0254
2,7,20,0.0516
5,5,20,0.0553
10,7,40,0.0501
7,5,30,0.0374
7,9,20,0.0287
1,9,40,0.0534
9,5,20,0.0489
1,7,40,0.0404
9,9,30,0.0477
10,5,20,0.0552
4,5,20,0.0565
10,5,20,0.062
1,7,20,0.0452
5,9,40,0.0529
9,5,30,0.041
9,9,40,0.0501
9,7,40,ERROR
7,5,20,
10,7,20,0.0587
10,7,20,0.0434
6,5,30,0.0373
3,9,20,0.0306
