group,ph,temperature,activity
9,9,40,0.0543
9,9,20,0.0294
5,5,40,0.0345
6,9,20,0.0273
2,7,20,0.0495
9,9,40,0.0501
1,9,40,0.0534
3,9,40,0.057
8,9,30,0.0415
5,9,30,0.043
10,9,20,0.0305
9,5,20,0.0625
9,5,20,ERROR
8,7,30,0.0481
8,5,30,0.0321
4,9,30,
3,5,40,0.0362
6,7,30,-1
6,5,40,0.0327
8,9,30,0.0402
7,7,40,-1
6,9,20,0.0288
4,5,30,0.0373
1,7,30,0.05
7,5,40,0.0351
3,7,20,0.0476
2,9,20,0.0328
7,5,40,-1
9,5,30,0.0332
5,9,40,0.0599
3,5,30,0.0444
9,7,40,0.0473
3,5,40,
2,5,40,0.0351
8,5,40,0.0315
9,7,30,-1
7,7,40,0.0451
2,7,20,0.0413
3,7,40,0.0393
5,9,30,0.0384
1,5,40,0.0335
9,7,30,0.0402
4,9,40,0.0466
3,5,30,0.0338
10,5,30,0.0292
2,7,40,0.0444
7,9,40,0.0546
5,9,40,0.057
5,9,40,ERROR
7,5,30,0.0374
5,9,30,0.0384
8,7,30,0.044
6,7,40,0.0441
1,9,30,0.0416
9,5,40,0.0314
4,9,40,0.0571
2,9,30,0.0509
9,5,20,0.0585
1,5,20,0.0535
6,5,40,0.0357
5,7,30,0.042
3,5,20,0.052
3,9,40,0.0491
8,9,20,0.0287
6,7,20,0.0449
2,7,40,0.0521
8,5,30,0.0384
1,7,20,0.0401
8,5,20,0.0635
1,9,30,0.047
3,5,20,0.0631
5,9,40,0.0582
4,9,20,0.0261
5,5,30,0.0394
3,5,20,0.0543
3,5,40,0.0286
1,7,40,
10,9,20,0.0333
4,5,20,0.0633
3,7,20,0.0498
1,9,30,0.0504
2,5,20,0.0532
1,5,30,0.0401
6,9,30,0.042
4,7,20,0.0372
8,7,40,0.0434
6,7,40,0.0506
3,9,20,0.0283
1,5,20,0.0468
6,5,30,0.0373
4,7,40,-1
8,5,40,0.0317
8,5,20,0.0632
7,7,20,0.0411
7,5,20,ERROR
6,9,20,0.0232
2,5,20,ERROR
1,7,20,0.039
1,5,20,ERROR
1,5,30,0.0391
4,5,30,0.0377
1,9,20,0.0303
1,7,40,0.0424
2,7,40,0.0397
2,5,40,0.0305
1,9,30,0.0455
5,7,30,0.0426
6,5,20,0.0479
6,9,30,0.0366
5,5,40,0.0337
9,7,20,0.0418
2,9,30,0.0398
8,7,30,0.0497
8,9,30,0.0417
3,5,30,0.0381
4,9,30,0.0394
2,5,40,0.034
