group,ph,temperature,activity
6,9,20,-1
10,7,20,0.0434
2,5,20,0.0532
8,7,20,0.0423
3,5,30,0.0338
9,9,30,0.0377
2,9,20,0.0338
7,5,40,0.0349
1,7,40,0.0458
3,5,30,0.0338
4,5,20,0.0498
6,5,20,0.0472
4,7,30,0.0507
9,5,20,0.0585
10,5,40,0.035
7,7,30,0.0478
7,7,20,ERROR
1,9,20,0.0303
6,9,30,0.0366
3,5,20,0.0543
1,7,20,0.0452
10,9,40,ERROR
5,7,20,0.048
4,7,20,0.0422
7,7,40,-1
1,9,20,0.0305
8,7,20,0.0413
8,9,30,0.0417
8,7,40,0.0501
7,7,30,0.0421
2,5,20,ERROR
6,9,30,
6,5,30,0.0373
1,9,40,0.0504
3,7,40,0.0418
1,7,40,0.0466
9,7,40,0.0461
3,5,20,0.0631
5,5,40,0.0279
9,7,20,0.0419
7,9,20,0.0293
9,9,20,0.0335
8,5,20,0.0599
3,9,30,0.0449
9,7,20,
4,7,40,0.0526
7,5,40,0.036
4,7,40,0.0446
10,9,40,0.0468
1,9,20,-1
1,5,30,0.0428
10,7,40,0.0427
7,7,20,0.0519
7,7,40,0.0451
9,5,30,0.0379
2,5,40,0.034
2,9,30,0.0398
8,9,40,0.0632
10,9,30,0.0537
7,7,30,0.0453
7,5,40,0.029
4,5,30,0.0373
5,5,30,ERROR
8,7,20,0.0426
9,9,20,0.0294
4,9,30,
7,9,40,0.0547
10,5,20,0.062
7,5,30,0.0425
9,7,30,
3,5,30,0.0334
10,5,20,0.0547
5,9,30,0.043
6,9,30,0.042
6,7,20,0.0449
8,5,20,0.0441
2,9,30,0.0477
8,9,30,0.0415
3,7,30,0.0429
8,9,40,0.0593
4,9,20,0.0309
1,5,20,0.0468
2,7,20,ERROR
7,7,20,
2,7,30,0.048
2,9,30,0.0423
6,7,30,0.0501
9,5,20,0.0499
2,9,30,0.0509
7,5,30,0.0374
2,7,20,0.0478
4,9,40,0.0535
1,9,30,0.047
8,9,40,-1
8,7,30,0.0481
6,5,30,0.0333
3,5,40,0.0286
3,5,20,0.052
5,5,30,0.0394
6,7,40,0.0506
5,5,20,0.0563
9,9,20,0.0254
9,5,40,0.0314
2,5,20,0.0462
7,9,40,0.0504
6,7,20,0.0401
9,7,40,
8,9,40,0.0551
5,9,20,0.0231
