group,ph,temperature,activity
7,5,40,-1
8,7,40,
1,5,20,0.0605
10,5,40,0.0278
8,7,20,0.0463
2,9,40,0.065
8,9,20,0.0298
2,9,40,0.055
9,7,40,ERROR
9,9,40,0.0425
1,9,30,0.0455
5,5,30,0.0401
10,9,30,0.0431
4,5,40,0.0311
7,7,40,0.0512
3,9,30,-1
10,7,30,0.0398
5,5,20,0.0478
6,9,40,0.0525
8,7,20,0.0426
3,9,30,0.0415
7,9,20,0.0256
3,5,40,0.0286
10,5,20,0.0581
5,5,40,0.0337
1,7,40,0.0466
4,5,20,0.0498
1,5,40,0.0339
10,5,40,0.0388
2,7,40,0.0408
4,7,40,0.04
6,5,20,0.043
1,7,30,0.0423
10,9,30,0.0537
10,7,20,0.0448
6,9,40,0.052
1,7,20,-1
6,7,40,0.045
4,9,20,0.0261
2,7,20,0.0495
3,7,30,0.0462
8,7,40,0.0501
10,9,30,0.0463
6,5,30,0.0373
1,7,30,0.037
1,5,40,0.0335
5,5,20,
2,7,40,0.0481
9,7,30,0.0402
5,7,40,0.047
6,5,30,0.038
2,9,20,0.0297
10,9,20,0.0305
6,7,40,0.0506
4,7,30,0.0493
3,7,40,-1
8,5,30,0.0384
3,9,30,0.0449
6,9,40,0.0503
8,9,30,0.0417
2,5,20,0.0532
6,7,40,0.0425
5,5,30,ERROR
6,7,40,0.0436
5,7,20,0.0423
7,5,40,0.0351
3,7,20,0.0419
5,7,30,0.042
7,7,20,ERROR
1,9,40,0.0629
8,9,30,0.0415
1,9,20,0.0305
4,9,40,0.0535
4,9,30,0.0394
6,7,20,0.0422
4,7,30,0.0434
7,5,20,-1
10,5,20,0.062
8,5,30,0.0342
3,5,20,0.0631
7,7,20,0.0519
8,5,20,ERROR
7,5,20,0.0664
7,7,40,0.0451
8,7,40,0.0434
8,7,20,0.0426
4,7,40,-1
2,9,20,0.0338
8,9,40,-1
5,9,30,0.0384
6,7,30,-1
8,7,20,0.0423
9,7,40,0.0461
5,5,20,0.0491
6,9,30,0.0366
9,5,20,0.0625
6,7,40,0.0441
4,9,40,0.0571
4,5,30,0.0377
2,5,30,0.0368
9,7,30,0.0461
8,7,30,0.044
1,5,30,0.0428
6,7,20,0.0401
3,5,20,0.0574
8,5,20,0.0632
9,9,30,0.0377
5,7,30,0.0515
3,5,30,0.0381
8,9,30,0.0402
2,9,40,0.0571
3,7,30,0.0486
4,7,20,0.0456
10,5,20,0.0547
4,7,20,0.0372
3,5,20,0.0543
8,5,30,0.0321
6,7,20,0.0433
4,9,30,0.0484
7,9,30,0.0421
9,5,40,0.0321
5,9,40,ERROR
9,7,40,0.044
8,7,30,0.0481
9,9,20,0.0335
4,5,20,0.0639
10,7,30,0.0442
5,5,40,0.0323
2,9,30,0.0398
8,5,40,0.0324
6,5,40,0.0357
6,9,40,0.0532
3,7,30,0.0429
6,5,20,0.0559
2,7,30,ERROR
2,7,40,0.0444
10,7,40,-1
10,5,40,0.035
5,7,40,0.0394
4,9,40,-1
