group,ph,temperature,activity
1,5,20,ERROR
10,9,30,0.0431
8,9,40,0.0599
6,7,40,0.0506
2,7,40,0.0521
10,7,40,0.0404
6,5,40,0.0392
9,9,40,0.0558
3,7,30,0.0429
10,9,20,0.0333
1,5,20,0.0605
2,9,30,0.0423
3,7,20,0.0457
4,7,20,0.0434
9,5,20,ERROR
8,5,20,0.0632
5,7,40,0.0394
5,5,30,0.0394
8,5,40,0.0315
9,7,40,
1,5,30,0.0391
1,7,40,0.0458
5,9,30,0.0384
10,9,40,0.0562
7,7,40,0.0512
3,9,20,0.0247
2,5,40,0.0284
1,7,30,0.0412
2,5,30,0.0331
3,9,40,0.057
8,7,20,0.0426
1,9,20,0.0267
1,5,40,0.0339
1,9,30,0.0416
2,9,40,0.055
5,7,20,0.043
8,5,20,0.0441
9,5,30,0.041
1,9,40,0.0671
3,5,30,0.0338
10,7,20,0.0434
2,9,30,0.0398
6,5,20,0.0559
3,5,20,0.0574
10,9,20,
3,7,20,0.0419
1,9,20,0.0303
1,5,30,-1
7,9,40,0.0592
6,5,30,0.0333
10,9,30,0.0463
10,9,30,0.0537
3,9,40,0.0603
1,7,20,0.0452
4,5,20,0.0565
9,9,20,0.0335
8,5,30,0.0384
10,9,20,0.0305
2,7,20,0.0516
7,5,20,0.0534
8,9,40,0.0632
10,5,40,0.0281
7,9,20,0.0305
8,9,30,0.0402
10,7,20,
4,9,40,0.0535
3,9,20,0.0306
5,9,20,0.0231
1,7,30,0.037
7,9,30,0.0483
4,5,40,0.0353
10,7,40,
6,5,40,0.0327
2,7,30,ERROR
6,5,30,0.038
6,7,30,0.0498
8,9,30,0.0379
6,9,30,0.0427
6,5,30,0.0322
3,9,20,0.0283
3,7,40,0.0418
2,9,20,0.0338
8,7,20,0.0426
10,9,20,0.0313
3,9,30,0.0449
7,9,30,0.0434
6,9,30,0.0461
3,7,30,0.0525
6,9,20,0.0273
7,7,40,-1
4,7,20,0.0422
8,5,40,0.0312
3,5,20,0.052
6,7,30,0.0413
10,5,30,0.0326
2,5,20,0.05
7,5,40,0.0349
7,7,30,0.0453
8,7,20,0.0463
4,7,20,0.0401
7,5,40,0.036
7,9,40,0.0547
1,5,30,0.0428
10,5,30,0.0459
4,9,20,0.0359
8,9,20,0.0317
9,5,30,0.0398
4,9,20,0.0356
3,5,20,0.0543
6,7,30,-1
9,7,20,0.0419
6,7,30,0.0395
8,7,30,0.0456
1,7,30,0.0464
7,5,30,0.0456
5,5,20,0.0491
7,7,20,
10,7,30,0.0442
4,9,30,0.0394
3,7,20,0.0498
10,5,20,0.0581
7,5,30,0.0374
5,7,30,0.0515
9,7,30,-1
10,7,30,0.0398
2,7,30,0.048
10,5,40,0.035
9,9,30,0.0422
5,5,40,0.0285
6,9,20,0.0288
6,7,20,0.043
3,9,40,0.0633
6,5,20,0.043
8,7,30,0.0481
4,9,40,-1
2,7,30,ERROR
1,9,40,0.0629
1,5,30,0.0411
5,9,40,0.0599
1,9,30,0.0504
5,7,20,0.0465
10,5,20,0.0552
2,7,30,0.047
2,5,40,0.0303
7,5,20,
5,7,40,0.0464
5,5,20,
7,5,30,0.0298
9,7,20,ERROR
7,7,30,
5,7,30,0.0426
7,9,40,0.0504
3,9,30,0.0437
3,5,30,0.0338
5,5,40,0.0337
2,9,40,0.0571
9,9,40,0.0561
2,9,20,0.0297
6,9,30,0.0366
8,5,30,0.0342
4,7,30,0.0434
4,9,30,
2,5,40,0.0351
3,5,40,0.0362
8,5,40,0.0317
9,5,20,0.0499
2,9,30,0.0509
7,9,30,0.0421
9,7,40,0.044
6,7,20,0.0422
2,5,40,0.034
1,9,40,0.0504
10,7,30,0.0522
4,7,40,0.0526
2,5,30,0.0368
2,9,40,0.0601
5,9,20,-1
2,7,30,0.048
1,9,30,0.047
2,5,20,ERROR
4,7,20,0.0372
9,5,40,0.0328
7,9,20,0.0287
4,5,40,0.0284
9,9,30,0.0477
4,5,20,0.0498
2,9,20,0.0328
8,7,40,0.0501
3,7,30,0.044
9,5,20,0.0585
4,9,20,0.0261
1,5,20,0.0535
9,7,30,0.0402
1,9,30,0.0455
6,5,20,0.0479
5,9,20,0.0308
5,7,30,0.0456
1,7,40,0.0404
5,5,30,0.0401
8,5,20,0.0599
3,5,40,0.0294
2,7,20,0.0478
7,9,30,0.0464
9,9,40,0.0543
9,9,20,0.0293
10,5,20,0.062
5,7,20,0.0423
4,9,40,0.0466
10,7,30,0.0371
8,9,20,0.0287
3,5,40,0.0286
5,5,30,ERROR
1,7,30,0.0423
4,5,20,0.0547
9,7,40,ERROR
4,7,40,
3,9,20,0.0302
7,5,40,0.0351
3,9,20,0.0285
5,9,40,0.0582
1,5,40,0.0335
3,9,40,0.0491
6,9,20,0.0303
3,9,30,0.0379
6,7,20,0.0401
9,7,20,
4,9,30,-1
5,7,40,0.0504
5,9,40,0.0529
1,7,40,0.0466
3,5,30,0.0444
4,5,30,0.0372
5,7,20,0.0425
7,7,30,0.0421
1,9,20,0.0305
4,9,40,0.0571
5,5,40,0.0345
4,9,40,0.0558
8,5,30,0.0321
1,9,40,0.0589
1,9,20,-1
3,5,30,0.0334
6,7,40,0.0441
2,7,40,0.0444
2,5,30,0.0303
8,5,20,ERROR
8,5,30,0.0347
3,7,30,0.0486
7,9,40,0.0569
10,5,40,0.0388
3,7,40,0.0425
4,5,40,0.0271
2,5,20,0.0532
1,7,20,0.0462
4,9,30,0.0484
4,5,20,0.0639
6,7,30,0.0501
1,7,20,0.0401
4,9,20,0.0302
3,9,30,-1
8,7,30,0.044
7,9,20,0.0332
9,5,30,0.0379
5,9,40,ERROR
3,7,20,0.0476
10,7,40,-1
9,7,40,0.0473
3,5,30,0.0381
1,7,20,-1
6,7,20,0.0433
8,9,30,0.0421
10,7,20,0.0448
8,7,20,0.0423
6,7,20,0.0449
10,9,40,0.0621
9,9,20,0.0254
9,7,30,0.0461
4,5,20,0.0633
4,5,40,0.0355
6,5,20,0.0472
2,9,40,0.065
9,5,20,0.0489
9,9,30,ERROR
1,5,40,0.0335
2,5,20,0.0462
2,9,40,0.064
8,5,30,0.0381
5,9,40,0.057
9,5,40,0.0321
7,7,20,0.0461
10,7,40,0.0501
7,7,40,ERROR
8,7,40,0.0434
4,7,20,0.0456
10,5,40,0.0278
9,7,40,0.0461
4,7,30,ERROR
7,7,20,0.0519
9,9,30,0.0377
5,9,30,0.043
