group,ph,temperature,activity
7,7,20,ERROR
7,7,30,
10,7,30,0.0398
5,9,20,0.0308
8,9,30,0.0421
8,7,20,0.0413
9,7,30,0.0402
7,7,40,-1
9,5,40,0.0328
3,7,20,0.0457
3,5,40,0.0357
9,5,20,ERROR
6,5,30,0.0373
5,5,20,0.0563
10,5,20,0.062
7,5,30,0.0425
9,9,30,ERROR
4,7,30,0.0443
7,9,30,0.0434
9,9,20,0.0352
7,9,20,0.0293
10,9,20,0.0288
4,5,20,0.0547
1,5,30,0.0391
2,7,20,0.0413
1,7,40,0.0424
8,7,30,0.0481
1,9,40,0.0534
7,7,40,ERROR
3,7,30,0.0429
5,9,20,0.0231
9,5,30,0.0325
9,7,40,0.0461
7,7,20,0.0519
4,9,20,0.0309
4,7,30,0.0493
1,9,40,0.0589
8,9,40,0.0632
9,9,20,0.0294
3,9,40,0.0603
7,5,20,ERROR
5,7,20,0.0465
6,7,30,0.0498
5,5,40,0.0279
6,9,30,0.0427
3,7,40,-1
1,7,40,0.0466
8,9,30,0.0417
10,7,40,0.0501
5,7,20,0.043
4,5,30,0.0372
8,9,40,0.0593
1,9,20,0.0305
6,5,30,0.0322
3,5,30,0.0444
5,7,40,0.0394
4,9,30,0.0466
9,9,40,0.0501
2,7,30,ERROR
8,7,30,0.044
8,5,20,0.0632
10,9,20,0.0333
7,5,30,0.0423
2,5,40,0.0351
2,5,30,0.0368
2,9,30,0.0477
3,7,20,0.0378
5,9,40,0.057
2,9,30,0.0509
5,9,20,-1
1,7,40,0.0404
8,7,30,0.0461
6,9,20,0.0273
2,5,40,0.0303
5,7,30,0.0426
3,7,40,0.0393
5,7,20,0.048
8,7,20,0.0463
10,5,40,0.0278
6,9,40,0.0503
6,7,20,0.0433
7,7,20,0.0411
6,7,30,-1
2,7,40,0.0408
10,5,30,0.0409
7,9,30,0.0421
1,5,30,0.0411
10,9,30,0.0463
3,5,20,0.0574
5,5,30,0.0394
3,5,30,0.0381
3,9,20,0.0247
1,5,20,0.0493
8,5,30,0.0384
3,5,40,
4,5,30,0.0377
10,9,40,0.0621
10,7,30,0.0371
5,9,20,0.03
2,9,20,0.0338
8,7,40,0.0447
10,7,30,0.0522
3,7,30,0.0462
10,7,40,0.0427
6,9,20,-1
4,7,40,-1
1,7,30,0.0423
2,9,40,0.0601
8,9,20,0.0317
7,5,40,0.0351
1,5,20,0.0468
9,7,20,0.0419
2,9,20,0.0297
8,7,40,
3,9,40,0.057
9,7,20,
6,7,30,0.0501
4,7,30,0.0434
4,9,40,0.0466
9,7,40,0.0473
10,5,30,0.0362
1,7,30,0.037
5,5,40,0.0337
10,9,20,
6,7,20,0.0449
1,7,30,0.05
9,5,30,0.041
2,5,30,0.0303
8,9,30,0.0379
10,9,40,-1
7,9,20,0.0332
9,5,20,0.0585
9,7,40,
7,5,20,
8,5,40,0.0315
6,5,30,0.0392
1,5,30,0.0401
1,5,40,0.0339
7,9,30,0.0483
8,5,30,0.0321
8,5,40,0.0324
7,5,20,0.0534
10,5,30,0.0292
6,5,40,0.0392
9,7,20,ERROR
4,7,40,0.0526
2,9,30,0.0398
7,5,20,-1
3,9,30,0.0437
5,7,40,0.0464
5,9,30,0.0418
7,5,40,0.036
10,7,20,
4,5,40,0.0284
1,5,30,-1
2,9,40,0.065
9,7,30,0.0461
1,9,30,0.0408
10,9,30,0.0537
6,7,40,0.0436
5,5,30,ERROR
6,9,20,0.0232
4,9,40,-1
8,9,20,0.0287
2,5,20,0.05
5,9,40,ERROR
6,7,20,0.0422
5,7,40,0.0538
1,9,20,0.0267
7,9,40,0.0569
4,9,30,0.0484
5,7,30,0.0515
4,7,20,0.0422
7,7,40,0.0451
5,9,30,0.0384
9,5,40,0.0337
10,7,40,0.0404
2,9,20,0.0328
7,5,30,0.0374
7,9,40,0.0592
10,5,30,0.0459
2,7,30,0.048
7,5,40,0.0349
5,5,30,0.0357
4,7,40,0.0446
6,5,30,0.0333
6,7,40,0.045
1,5,40,0.0331
9,7,30,
8,9,30,0.0415
9,9,30,0.0422
5,7,30,0.0456
2,9,20,0.0263
4,7,20,0.0434
10,5,40,0.0388
3,5,40,0.0362
6,7,20,0.043
1,7,20,0.0462
3,9,30,-1
9,9,40,0.0561
5,7,40,0.0504
6,9,30,0.042
8,5,20,0.0635
4,7,40,
9,5,20,0.0489
8,9,40,0.0551
5,9,30,0.043
4,5,40,0.0271
3,5,30,0.0338
2,5,30,0.0408
4,5,30,0.0373
8,7,30,0.0456
9,5,30,0.0398
1,9,20,-1
9,5,30,0.0379
1,5,20,ERROR
5,5,40,0.0345
8,5,20,0.0441
1,7,30,0.0412
3,5,30,0.0338
3,9,30,0.0379
8,5,40,0.0317
8,5,20,0.0599
6,7,20,0.0401
7,7,40,0.0395
1,5,30,0.0428
9,5,20,0.0499
10,9,30,0.0389
6,9,40,0.0532
8,7,30,0.0497
9,9,30,0.0377
9,9,30,0.0474
7,7,30,-1
2,9,30,0.0423
1,9,20,0.0307
5,9,40,0.0599
3,7,20,0.0419
5,5,20,0.0478
4,5,40,0.0355
9,9,20,0.0254
9,7,20,ERROR
2,5,30,0.0331
3,9,30,0.0415
6,5,20,-1
5,5,20,0.0491
2,5,30,0.0389
3,9,40,
2,5,40,0.0284
6,7,40,0.0441
10,7,20,0.0587
4,9,30,
10,5,40,0.035
5,5,20,0.0553
7,7,30,0.0421
4,5,20,0.0639
3,5,20,ERROR
3,7,20,0.0476
8,9,40,0.0599
3,9,40,0.0633
6,5,40,0.0338
6,5,20,0.0472
5,5,30,
10,9,40,ERROR
4,5,30,0.0435
3,7,30,0.044
1,9,40,0.0629
7,7,30,0.0453
5,7,30,0.042
3,9,30,0.0449
10,9,30,0.0431
8,7,20,0.0423
10,5,20,0.0581
8,9,30,0.0402
9,9,20,0.0293
5,7,20,0.0423
8,7,40,0.0501
2,7,30,ERROR
9,5,40,0.0327
7,7,40,0.0512
10,7,30,0.0442
1,9,40,0.0504
1,9,30,0.047
10,5,40,0.0281
5,5,20,
8,7,40,0.0384
10,9,20,0.0305
3,7,40,0.0418
2,9,40,0.064
8,5,40,0.0317
9,7,20,0.0418
3,5,20,0.052
6,9,20,0.0303
1,5,40,0.0335
8,7,20,0.0426
4,9,40,0.0558
6,5,20,0.0559
1,7,20,-1
4,7,30,0.0507
6,9,40,0.0448
5,5,40,0.0323
