group,ph,temperature,activity
4,7,40,0.04
10,9,30,0.0463
10,5,30,0.0326
3,5,30,0.0338
5,9,20,0.0309
8,9,20,0.0287
4,5,20,0.0498
6,7,20,0.043
1,9,30,0.0455
6,5,40,0.0357
9,5,20,0.0499
6,5,30,0.0392
8,9,30,0.0415
4,5,30,0.0386
2,5,30,0.0331
2,5,30,0.0389
8,7,20,0.0463
8,9,40,-1
5,5,40,0.0285
9,5,20,0.0625
2,5,30,0.0408
7,5,30,0.0456
10,9,30,0.0431
3,7,30,0.0525
1,7,40,0.0404
7,7,20,0.0411
2,5,30,0.0303
3,5,40,0.0286
1,7,30,0.0464
9,9,40,0.0558
4,9,20,0.0309
5,7,20,0.0425
10,5,20,0.0547
7,9,20,0.0256
7,5,20,0.0664
3,7,20,0.0457
10,5,40,0.0388
1,7,30,0.037
4,5,40,0.0355
2,9,40,0.0601
10,7,30,0.0522
3,7,20,0.0476
7,7,30,-1
7,7,30,0.0453
7,7,20,0.0461
3,7,20,0.0378
6,7,20,0.0401
5,7,30,0.0426
4,7,20,0.0372
2,7,40,0.0521
9,9,40,0.0501
2,7,20,0.0495
7,7,40,0.0451
5,5,20,0.0553
9,7,40,0.044
5,9,30,0.0384
5,9,30,0.043
8,5,40,0.0324
1,5,30,0.0391
5,5,20,0.0491
10,9,20,0.0288
8,5,20,0.0441
3,5,30,0.0381
8,7,30,0.0456
4,5,30,0.0435
2,9,40,0.0571
9,9,20,0.0335
9,7,40,
9,7,30,
10,7,20,
9,5,20,ERROR
9,9,40,0.0561
2,5,20,0.0659
8,7,40,0.0501
3,5,20,ERROR
3,9,30,0.0415
7,5,20,
4,9,30,0.0466
4,9,40,0.0466
4,9,40,0.0571
1,5,20,0.0605
6,9,40,0.0503
8,9,40,0.0599
10,9,20,0.0305
9,7,30,0.0461
2,7,30,0.048
9,9,20,0.0352
3,7,30,0.0462
8,5,30,0.0342
10,9,30,0.0395
9,9,30,ERROR
5,9,20,0.03
10,5,30,0.0362
3,7,30,0.0429
6,5,20,-1
4,9,20,0.0356
1,5,40,0.0339
9,7,40,0.0473
1,7,40,0.0424
5,7,40,0.047
7,7,40,0.0395
4,5,40,0.0271
5,5,30,0.0357
1,9,20,-1
7,7,40,ERROR
9,7,20,ERROR
2,9,20,0.0297
3,5,30,0.0444
1,5,20,0.0493
5,7,20,0.048
3,7,20,0.0498
7,7,20,0.0519
8,9,20,0.0298
4,9,30,-1
10,5,40,0.035
3,5,20,0.0543
9,5,30,0.041
10,7,40,0.0501
2,9,40,0.064
4,7,40,
10,5,30,0.0459
1,5,40,0.0335
10,5,30,0.0292
7,5,40,0.0351
2,5,20,0.0462
4,5,30,0.0377
6,5,40,0.0392
10,9,40,ERROR
6,9,40,0.0448
2,5,20,ERROR
4,9,20,0.0359
2,9,20,0.0237
4,5,30,0.0373
9,7,20,ERROR
4,5,30,0.0372
1,9,30,0.0408
3,9,40,0.0603
4,9,20,0.0261
8,9,30,0.0379
8,9,40,0.0632
2,9,20,0.0328
1,9,20,0.0307
6,9,20,0.0273
8,9,40,0.0593
5,7,40,0.0504
9,5,30,0.0325
7,9,20,0.0305
3,7,40,0.0418
6,9,40,0.0525
10,7,30,0.0371
5,7,40,0.0538
1,9,40,0.0534
1,7,20,0.0462
5,5,30,ERROR
4,7,20,0.0401
5,5,30,
3,9,20,0.0247
6,9,40,0.0532
1,7,40,0.0466
9,7,30,-1
8,9,20,0.0323
2,9,40,0.055
10,7,40,
6,5,20,0.0479
10,9,40,0.0621
8,7,20,0.0423
2,5,30,0.0368
10,5,20,ERROR
6,5,40,0.0327
10,9,40,0.0562
5,5,20,
7,9,30,0.0421
8,9,30,0.0402
2,7,40,0.0481
7,7,40,0.0512
6,7,20,0.0433
6,9,20,0.0232
7,5,40,0.029
4,7,20,0.0434
9,5,40,0.0321
5,7,20,0.043
5,9,40,0.0529
6,7,40,0.0425
6,7,40,0.0506
9,9,40,0.0425
5,9,40,0.0599
2,9,30,0.0423
8,7,40,0.0447
6,7,40,0.0436
9,7,20,0.0419
1,7,20,0.0401
1,9,40,0.0671
10,7,40,0.0427
9,7,30,0.0402
8,5,40,0.0317
4,5,40,0.0284
7,5,40,0.036
6,5,30,0.0322
7,9,20,0.0332
3,5,20,0.0631
8,7,30,0.0461
6,5,30,0.038
1,9,30,0.0504
7,9,40,0.0504
7,5,30,0.0423
5,7,20,0.0465
5,5,30,0.0401
2,9,30,0.0509
9,5,30,0.0332
3,9,30,0.0449
2,5,40,0.0284
3,5,40,
3,7,40,-1
5,7,40,0.0394
4,7,30,0.0434
5,7,30,0.0515
7,5,30,0.0425
3,7,40,0.0436
7,9,40,0.0546
3,5,30,0.0334
3,7,30,0.044
10,9,30,0.0389
4,5,20,0.0639
3,5,40,0.0362
3,9,40,0.057
6,7,30,0.0498
6,5,20,0.043
1,9,40,0.0504
5,5,40,0.0323
6,7,30,0.0501
9,5,40,0.0314
9,5,40,0.0337
1,7,40,
3,5,30,0.0338
1,5,20,0.0468
9,7,40,ERROR
6,5,30,0.0373
3,7,40,0.0425
1,9,40,0.0629
3,9,20,0.0302
4,5,40,0.0353
8,7,40,0.0384
5,9,20,0.0231
2,9,30,0.0529
9,7,30,0.0513
1,9,20,0.0267
8,5,20,0.0635
5,7,30,0.0456
4,5,20,0.0565
2,5,20,0.05
5,7,20,0.0423
9,5,20,0.0585
5,9,30,
4,9,40,0.0535
4,7,30,0.0493
2,5,40,0.0303
3,9,30,0.0437
6,9,30,0.042
10,5,40,
7,5,30,0.0374
9,5,30,0.0379
8,7,20,0.0413
2,7,20,0.0413
6,9,30,0.0366
8,5,30,0.0381
7,9,40,0.0547
1,9,30,0.0416
8,5,30,0.0321
6,7,30,0.0413
4,7,20,0.0422
3,5,20,0.0574
7,9,40,0.0592
9,5,20,0.0489
7,9,30,0.0464
9,9,20,0.0294
8,5,20,0.0632
5,9,40,0.057
3,7,40,0.0393
1,7,20,0.0452
6,5,40,0.0346
10,5,20,0.062
5,9,30,0.0384
8,5,40,0.0317
2,7,20,0.0516
2,9,40,0.065
6,9,40,0.052
1,7,30,0.0423
7,9,20,0.0293
1,5,40,0.0331
2,5,40,0.0351
2,7,40,0.0444
1,9,20,0.0303
9,9,40,0.0543
6,7,20,0.0422
10,9,40,0.0468
8,7,30,0.0497
3,9,20,0.0285
6,9,30,
8,7,40,
1,5,30,0.0401
