group,ph,temperature,activity
4,7,30,0.0443
9,5,30,0.041
6,9,40,0.052
10,9,30,0.0389
1,5,20,0.0493
9,7,20,
7,5,40,0.029
6,7,20,0.0422
3,7,30,0.0462
7,7,30,0.0421
8,7,40,0.0447
6,9,40,0.0503
4,7,40,0.0446
5,7,30,0.0357
2,5,30,0.0303
7,5,20,0.0664
2,5,40,0.0305
4,7,40,
7,9,40,0.0592
4,9,20,0.0302
3,5,30,0.0338
4,9,20,0.0356
2,5,20,0.0462
2,7,40,0.0408
6,9,20,0.0303
9,5,40,0.0328
1,5,40,0.0335
5,7,40,0.0504
4,9,20,0.0309
1,7,20,0.0452
10,7,40,0.0427
6,5,30,0.0322
7,5,20,
9,7,40,ERROR
3,9,30,0.0379
4,9,40,0.0535
10,9,40,0.0621
3,5,40,
7,7,40,-1
2,7,40,0.0444
7,9,40,0.0546
9,9,30,0.0477
6,5,30,0.038
7,5,40,-1
6,7,20,0.0433
5,5,30,0.0357
10,5,30,0.0292
6,9,40,0.0532
4,9,20,0.0261
3,9,40,0.0633
7,7,20,0.0519
8,9,40,0.0599
6,5,30,0.0373
10,7,40,
3,5,40,0.0294
7,7,40,0.0451
4,7,30,ERROR
2,5,30,0.0331
1,9,40,0.0629
7,5,30,0.0423
8,5,20,0.0599
9,5,30,0.0379
10,7,20,
4,9,30,-1
4,7,20,0.0372
3,5,30,0.0381
2,9,20,0.0328
8,7,20,0.0426
1,7,30,0.0423
9,9,20,0.0352
7,9,30,0.0434
10,5,40,0.0388
5,5,40,0.0323
6,5,20,0.0472
4,5,40,0.0311
5,5,20,0.0563
3,7,40,0.0393
6,9,20,0.0273
5,7,20,0.0425
6,9,20,-1
9,5,20,0.0499
7,9,30,0.0421
1,9,40,0.0671
4,9,30,0.0484
3,5,20,ERROR
1,5,40,0.0339
8,7,30,0.0461
1,9,30,0.0416
1,5,30,0.0401
1,9,20,0.0305
8,9,20,0.0287
4,7,40,-1
8,7,20,0.0413
3,7,30,0.044
3,5,20,0.0631
1,9,40,0.0504
6,7,30,0.0498
6,7,40,0.0506
8,9,30,0.0402
4,9,40,0.0466
6,7,30,0.0395
3,9,40,0.057
1,5,20,0.0605
7,5,30,0.0456
4,9,40,0.0571
8,5,40,0.0324
5,9,20,0.0231
7,5,40,0.0349
2,7,20,0.0495
5,7,30,0.0515
1,9,20,-1
8,5,40,0.0315
6,7,30,0.0413
3,7,20,0.0378
6,9,20,0.0288
1,5,30,0.0428
6,7,20,0.043
3,7,20,0.0457
8,9,40,0.0551
10,9,30,0.0395
4,7,40,0.04
1,7,40,0.0466
2,7,40,0.0397
8,7,30,0.044
7,9,40,0.0504
9,7,40,0.0473
10,7,40,-1
3,5,20,0.052
9,9,20,0.0293
5,7,20,0.0423
10,7,30,0.04
10,5,20,ERROR
1,5,30,-1
10,5,40,0.035
10,5,40,
2,5,30,0.0368
5,9,40,0.0582
8,9,40,0.0593
8,9,30,0.0415
5,7,40,0.0394
5,7,20,0.0465
8,9,20,0.0298
9,5,40,0.0314
1,7,20,0.0401
6,9,30,
3,5,40,0.0286
4,5,40,0.0353
9,9,40,0.0543
1,5,20,ERROR
9,9,20,0.0294
7,9,20,0.0256
4,7,30,0.0507
6,9,40,0.0448
10,7,30,0.0442
4,5,30,0.0372
3,5,20,0.0543
10,5,20,0.0581
10,7,20,
9,9,40,0.0561
1,5,20,0.0468
1,7,40,
9,9,30,0.0377
3,9,20,0.0306
7,9,20,0.0293
1,9,30,0.0504
1,5,40,0.0331
1,5,30,0.0391
4,5,40,0.0355
10,9,20,
7,9,20,0.0332
8,7,40,0.0384
3,7,30,0.0429
4,7,30,0.0434
1,7,20,-1
6,5,20,0.0479
6,5,40,0.0392
2,9,30,0.0423
6,5,40,0.0327
10,7,20,0.0434
1,7,40,0.0458
1,5,40,0.0335
10,5,20,0.062
7,7,30,-1
10,5,30,0.0459
7,5,30,0.0425
9,7,20,0.0418
8,9,40,-1
2,9,40,0.0571
4,5,30,0.0386
4,7,20,0.0456
5,5,30,0.0394
1,7,20,0.0462
7,5,30,0.0374
5,7,30,0.0426
3,9,20,0.0283
8,9,40,0.0632
1,5,20,0.0535
6,5,30,0.0333
8,5,20,0.0635
9,7,30,-1
8,9,20,0.0317
6,7,40,0.0441
4,9,30,0.0394
5,5,40,0.0337
5,5,20,0.0491
3,7,20,0.0476
5,7,40,0.047
10,7,40,0.0501
7,5,20,-1
4,7,20,0.0434
9,9,40,0.0501
8,7,30,0.0481
3,7,30,0.0486
7,9,20,0.0305
10,9,40,-1
3,9,30,0.0449
5,9,40,ERROR
8,5,30,0.0342
9,5,30,0.0332
6,7,20,0.0401
6,9,30,0.0366
9,7,40,0.044
8,5,20,ERROR
8,9,30,0.0421
7,9,30,0.0483
10,5,20,0.0547
2,7,40,0.0521
7,5,20,0.0534
6,7,20,0.0449
4,5,30,0.0373
5,9,30,
2,5,40,0.0303
2,9,40,0.0601
8,7,30,0.0497
8,5,30,0.0381
4,5,30,0.0435
8,7,20,0.0423
2,9,20,0.0338
2,7,30,ERROR
5,9,30,0.0384
4,5,40,0.0284
9,5,30,0.0398
5,7,40,0.0464
1,9,20,0.0267
9,9,30,0.0474
5,9,20,0.03
7,7,30,0.0478
7,9,40,0.0569
1,9,30,0.0455
2,7,30,0.047
7,9,30,0.0453
8,5,40,0.0317
3,9,30,-1
3,5,30,0.0444
1,7,40,0.0424
2,7,30,0.048
6,9,40,0.0525
4,7,40,0.0526
5,5,20,0.0478
2,9,30,0.0477
1,7,30,0.037
7,7,20,ERROR
3,7,40,0.0425
9,5,20,0.0585
8,9,20,0.0323
9,9,40,0.0425
3,9,20,0.0285
6,5,20,-1
5,5,40,0.0345
10,7,30,0.0398
10,7,30,0.0522
6,7,40,0.0425
5,7,20,0.043
5,9,30,0.0418
6,9,30,0.042
2,9,30,0.0398
8,7,30,0.0456
1,7,30,0.0412
