group,ph,temperature,activity
2,5,20,0.0659
10,9,40,0.0562
5,9,30,0.0418
2,9,40,0.064
9,7,30,
5,9,20,0.0309
7,5,20,
2,5,40,0.034
1,7,30,0.05
9,5,20,0.0585
6,9,20,0.0273
1,5,20,0.0605
2,9,30,0.0423
7,7,40,-1
10,7,20,0.0587
5,5,20,0.0478
6,5,40,0.0357
2,5,20,0.0462
9,7,40,0.0473
7,7,30,0.0421
9,5,20,0.0489
1,9,20,0.0267
1,7,30,0.037
7,7,40,0.0512
1,5,30,0.0411
6,7,30,0.0501
10,9,40,0.0621
8,9,20,0.0317
8,9,30,0.0415
8,5,20,0.0599
6,5,40,0.0327
10,7,20,
9,7,20,0.0419
1,7,20,0.039
1,7,20,-1
3,7,20,0.0498
6,9,20,0.0232
8,5,30,0.0347
9,9,40,0.0425
5,9,40,0.0529
9,5,30,0.0379
4,5,30,0.0435
5,7,20,0.0465
7,7,20,
6,5,30,0.038
4,7,20,0.0372
5,5,40,0.0337
7,5,40,0.0349
1,7,30,0.0412
1,7,40,0.0466
8,7,40,0.0434
2,9,40,0.0601
7,9,20,0.0332
6,9,30,0.0461
7,9,20,0.0305
9,9,20,0.0293
9,9,30,0.0477
7,5,30,0.0425
7,9,30,0.0421
9,7,20,ERROR
1,9,40,0.0534
1,9,40,0.0671
6,5,40,0.0346
5,9,20,0.03
8,7,30,0.044
8,5,40,0.0315
6,5,30,0.0333
3,7,30,0.0462
3,9,20,0.0283
6,7,40,0.0425
3,9,20,0.0285
7,7,30,
7,7,40,ERROR
3,5,30,0.0381
2,5,20,0.0532
6,9,40,0.052
6,7,40,0.0441
8,5,40,0.0324
1,9,20,0.0307
7,5,20,0.0534
4,9,30,-1
1,9,20,0.0305
9,9,20,0.0254
1,9,30,0.0416
9,5,30,0.0398
5,5,20,
4,7,40,0.0526
8,7,20,0.0463
9,5,40,0.0328
3,9,30,-1
10,5,30,0.0459
9,7,20,
1,7,20,0.0452
10,9,20,0.0305
4,5,40,0.0271
3,7,40,0.0425
2,5,30,0.0368
4,7,40,0.0446
6,5,20,0.0472
1,7,40,0.0424
3,7,40,-1
4,5,20,0.0547
4,7,30,0.0434
5,5,20,0.0491
5,7,40,0.0538
6,7,30,-1
6,9,30,0.0427
10,9,30,0.0431
3,9,30,0.0437
9,5,20,ERROR
3,7,20,0.0476
3,9,40,0.0633
4,5,30,0.0377
4,9,30,0.0484
1,5,20,0.0468
7,9,40,0.0569
1,5,40,0.0339
10,9,30,0.0389
2,9,20,0.0328
8,7,30,0.0497
10,5,40,
6,7,30,0.0395
7,5,40,-1
2,5,20,ERROR
8,5,20,0.0632
6,7,30,0.0413
6,9,40,0.0448
3,9,20,0.0302
2,5,40,0.0303
3,5,20,ERROR
9,9,30,0.0474
3,5,30,0.0444
6,5,30,0.0392
3,5,40,0.0286
9,7,30,0.0513
2,7,40,0.0397
6,9,20,-1
2,9,20,0.0237
7,9,30,0.0453
8,5,30,0.0384
9,7,40,0.0461
2,5,30,0.0389
10,9,20,0.0333
8,5,20,0.0441
8,9,30,0.0417
3,7,20,0.0419
8,7,20,0.0426
2,9,20,0.0338
5,7,20,0.0423
7,9,30,0.0483
8,9,20,0.0298
5,9,20,-1
10,7,20,0.0434
4,7,20,0.0422
7,5,40,0.036
8,5,40,0.0312
3,7,30,0.0429
7,5,40,0.029
6,5,40,0.0392
3,7,40,0.0393
3,5,30,0.0334
1,9,30,0.047
10,5,40,0.0278
2,7,20,0.0413
1,7,30,0.0423
1,9,30,0.0504
7,9,40,0.0504
10,9,40,0.0468
7,5,20,ERROR
10,7,20,0.0448
2,7,40,0.0481
5,5,30,0.0401
9,9,40,0.0543
7,9,40,0.0547
6,7,20,0.0401
3,7,30,0.0486
8,7,40,0.0447
1,7,40,0.0458
1,7,30,0.0464
5,7,20,0.048
9,7,30,0.0461
8,9,40,0.0593
10,5,40,0.035
7,5,30,0.0456
10,7,30,0.0398
6,5,20,0.0559
10,9,20,0.0288
5,5,30,
8,7,20,0.0413
5,5,30,0.0394
10,5,20,0.0552
5,7,40,0.0464
6,7,20,0.0433
3,5,20,0.052
4,5,30,0.0372
1,7,40,
6,9,20,0.0303
7,7,30,-1
5,9,20,0.0231
1,5,20,0.0535
7,7,40,0.0451
2,5,40,0.0305
4,7,40,-1
1,9,40,0.0629
10,5,30,0.0292
6,5,20,0.0479
7,9,30,0.0464
9,9,20,0.0294
5,9,30,0.0384
2,7,30,ERROR
10,9,40,-1
10,7,20,
4,9,30,
10,9,40,ERROR
2,5,40,0.0351
7,7,20,0.0519
1,5,40,0.0331
3,9,20,0.0306
5,9,40,0.057
9,9,40,0.0501
8,5,20,0.0635
10,9,20,0.0313
1,9,20,0.0303
8,7,20,0.0426
1,5,20,ERROR
9,5,30,0.0332
9,7,30,0.0402
9,5,40,0.0314
4,7,20,0.0434
8,9,40,-1
5,7,40,0.047
7,5,30,0.0374
3,9,30,0.0449
5,7,30,0.042
3,5,40,0.0357
8,5,30,0.0342
2,9,30,0.0398
8,9,30,0.0421
2,9,20,0.0263
7,5,20,0.0664
1,5,40,0.0335
4,5,20,0.0633
8,5,30,0.0381
6,7,40,0.045
10,5,40,0.0388
10,7,30,0.0371
2,5,30,0.0303
7,7,20,0.0461
10,7,40,0.0427
3,7,30,0.044
10,5,40,0.0281
4,5,20,0.0498
4,9,20,0.0359
10,7,30,0.0442
1,5,30,0.0391
10,7,30,0.04
3,9,40,0.057
7,9,40,0.0592
3,5,30,0.0338
4,5,40,0.0284
2,5,30,0.0408
5,9,30,0.0384
7,9,20,0.0287
2,9,30,0.0529
6,7,20,0.043
