group,ph,temperature,activity
1,5,30,0.0401
2,9,30,0.0529
8,9,20,0.0317
3,7,40,-1
9,9,20,0.0294
7,5,40,0.0349
6,9,20,0.0273
3,9,40,
8,7,40,
8,5,20,ERROR
1,9,20,0.0303
10,9,20,0.0333
9,5,40,0.0321
6,7,40,0.0441
7,9,30,0.0421
9,5,30,0.0398
10,7,20,0.0434
4,9,20,0.0359
10,7,20,
6,9,30,0.042
2,9,40,0.065
4,7,40,
6,7,40,0.0436
6,9,40,0.0532
6,7,20,0.0433
7,5,30,0.0298
2,5,20,0.05
4,9,20,0.0302
9,5,20,0.0499
7,7,30,0.0478
7,7,20,0.0411
8,7,40,0.0501
2,5,20,0.0532
7,9,30,0.0464
2,7,20,0.0495
5,5,30,0.0394
9,9,20,0.0293
4,5,30,0.0386
1,9,40,0.0534
9,9,30,0.0474
4,5,20,0.0498
5,5,30,
2,9,20,0.0297
4,9,40,-1
3,9,30,0.0415
1,5,40,0.0339
5,9,40,0.0582
5,7,30,0.0456
3,5,20,0.0574
5,7,40,0.0538
2,7,20,0.0413
6,7,30,0.0395
10,9,30,0.0431
2,7,30,0.047
7,7,30,
3,5,30,0.0381
2,7,40,0.0521
7,5,20,0.0664
6,7,40,0.0425
3,7,30,0.0486
5,9,30,0.043
5,9,40,ERROR
1,9,30,0.0416
4,7,40,0.04
9,7,40,ERROR
6,5,30,0.0392
4,9,40,0.0558
5,9,20,-1
2,5,30,0.0331
8,5,20,0.0635
10,7,20,0.0587
5,9,30,0.0384
8,5,30,0.0321
4,5,30,0.0435
7,9,20,0.0332
4,7,30,0.0493
8,5,20,0.0441
5,5,30,ERROR
2,7,30,ERROR
10,9,30,0.0463
4,9,30,-1
3,7,20,0.0378
9,9,20,0.0352
4,7,20,0.0456
6,9,30,0.0366
7,9,40,0.0569
3,5,20,0.0543
5,5,20,
2,7,20,ERROR
3,5,20,ERROR
8,7,30,0.0456
4,9,40,0.0466
3,9,40,0.0633
5,9,20,0.03
8,9,40,0.0593
4,7,30,ERROR
2,9,20,0.0237
2,5,40,0.034
1,7,40,0.0466
6,5,20,0.0559
9,9,40,0.0558
7,9,20,0.0287
