group,ph,temperature,activity
3,9,30,0.0415
4,5,30,0.0377
8,5,30,0.0321
1,9,20,-1
8,5,30,0.0342
8,9,30,0.0417
6,7,30,0.0413
7,9,40,0.0504
8,7,40,0.0447
1,9,20,0.0267
10,9,20,0.0288
8,5,40,0.0317
5,5,30,0.0357
4,5,40,0.0355
5,7,20,0.0423
6,7,20,0.043
4,7,20,0.0422
3,9,20,0.0302
3,9,30,0.0449
7,5,40,0.029
4,9,40,0.0571
9,5,40,0.0321
7,7,40,0.0512
9,5,40,0.0327
5,9,30,
4,7,40,0.0526
6,9,40,0.0525
4,9,30,
1,5,20,0.0493
8,9,40,0.0551
10,9,20,0.0333
9,5,20,0.0499
10,7,40,0.0501
10,5,30,0.0409
5,9,40,ERROR
1,7,40,
5,5,40,0.0323
7,5,40,-1
10,9,30,0.0431
6,5,40,0.0327
8,5,20,0.0635
2,9,30,0.0509
6,9,20,0.0288
4,9,30,0.0394
6,9,40,0.0532
10,9,20,0.0305
9,7,20,0.0418
7,5,40,0.0349
10,5,40,0.0278
7,9,40,0.0547
8,7,30,0.044
8,5,20,0.0441
3,9,40,0.0491
8,9,20,0.0298
8,7,30,0.0456
5,7,30,0.0456
8,9,20,0.0287
6,7,30,0.0395
4,7,30,0.0434
10,7,20,0.0587
10,7,30,0.0371
6,9,30,0.0366
10,5,30,0.0326
1,5,30,-1
8,7,30,0.0481
7,5,40,0.0351
2,5,40,0.0284
1,7,40,0.0404
8,5,30,0.0384
3,5,30,0.0334
5,5,40,0.0345
2,7,20,0.0495
5,5,20,0.0563
5,9,40,0.057
6,5,40,0.0338
6,9,40,0.052
6,5,40,0.0346
8,5,20,ERROR
6,7,30,0.0498
4,5,30,0.0386
2,5,30,0.0303
9,9,30,ERROR
7,7,30,
6,9,20,0.0273
3,9,20,0.0285
5,5,40,0.0279
5,7,20,0.0465
8,9,30,0.0379
6,5,30,0.0333
9,5,20,0.0489
6,7,20,0.0422
1,5,40,0.0308
2,9,40,0.0571
3,5,20,0.0631
10,7,30,0.04
7,9,20,0.0287
8,7,40,
8,9,40,0.0593
2,9,20,0.0237
1,5,40,0.0331
9,9,40,0.0558
1,9,20,0.0305
1,9,30,0.0504
9,7,40,ERROR
2,7,40,0.0481
6,9,40,0.0448
9,7,20,ERROR
1,9,40,0.0589
9,5,30,0.0325
7,7,30,-1
3,5,30,0.0338
3,9,20,0.0306
7,7,40,0.0395
3,7,30,0.0462
9,9,30,0.0474
4,5,30,0.0372
2,7,30,0.048
7,7,30,0.0421
4,7,40,
3,7,40,0.0393
2,5,20,0.0532
9,7,20,
8,7,40,0.0501
3,5,40,0.0286
9,9,20,0.0293
3,7,30,0.0429
6,7,20,0.0433
9,9,20,0.0254
5,9,30,0.043
1,9,20,0.0303
6,7,20,0.0401
7,9,30,0.0464
7,7,40,-1
9,5,40,0.0328
10,7,30,0.0442
8,7,30,0.0497
9,5,40,0.0314
9,7,30,0.0402
3,9,20,0.0283
7,7,20,0.0461
2,5,30,0.0389
2,5,40,0.0303
9,9,20,0.0352
2,7,20,0.0478
10,7,20,
6,7,30,0.0501
10,5,20,0.062
5,7,30,0.0515
2,5,20,ERROR
10,9,40,ERROR
1,9,30,0.0455
7,7,40,ERROR
10,9,30,0.0389
9,9,20,0.0294
2,9,20,0.0328
6,9,30,0.0427
1,7,30,0.037
8,5,40,0.0324
1,9,30,0.047
5,7,20,0.043
8,9,30,0.0421
10,9,30,0.0463
1,5,20,0.0468
3,9,30,-1
9,7,40,0.0461
2,9,30,0.0477
3,9,40,0.057
2,9,40,0.065
7,9,20,0.0256
4,5,20,0.0565
3,5,20,ERROR
