group,ph,temperature,activity
7,9,30,0.0464
5,7,30,0.042
5,9,30,0.0384
7,7,30,0.0453
10,5,30,0.0362
9,7,30,
7,9,40,0.0504
2,7,20,0.0495
4,7,30,ERROR
8,5,20,0.0632
10,9,20,0.0305
10,9,40,ERROR
8,7,40,0.0434
3,9,30,-1
2,7,30,0.048
4,9,40,0.0466
2,7,30,ERROR
2,7,30,ERROR
5,9,20,0.0309
6,9,40,0.052
9,5,20,0.0499
7,7,30,
7,7,20,
5,7,20,0.048
8,5,40,0.0312
1,7,20,0.0462
3,5,20,0.0574
9,7,40,
8,7,40,0.0447
9,7,30,-1
2,7,40,0.0481
2,7,40,0.0397
6,9,30,0.0461
10,7,40,-1
3,5,30,0.0338
5,9,30,0.0418
8,5,30,0.0384
4,5,30,0.0377
7,9,30,0.0453
5,5,40,0.0337
2,7,30,0.048
10,7,30,0.0522
2,7,30,0.047
7,7,40,ERROR
5,9,30,0.0384
8,9,30,0.0379
8,7,20,0.0423
1,5,40,0.0339
6,7,20,0.0422
5,9,20,0.03
9,5,30,0.041
8,9,20,0.0323
3,7,40,0.0425
4,7,20,0.0422
10,9,20,0.0333
5,7,20,0.0425
2,7,20,0.0516
2,5,30,0.0331
9,9,40,0.0558
3,9,30,0.0437
4,9,20,0.0302
6,5,20,0.0472
5,7,40,0.047
10,7,30,0.0442
8,9,30,0.0417
8,5,40,0.0317
4,7,40,0.04
2,9,20,0.0328
10,9,30,0.0389
2,5,30,0.0389
9,9,30,0.0477
8,9,30,0.0415
4,5,40,0.0271
1,5,30,-1
8,5,20,ERROR
7,9,30,0.0434
2,5,20,0.0462
7,5,40,0.0351
3,7,30,0.0486
4,7,20,0.0434
4,9,30,0.0484
9,5,20,ERROR
1,5,20,0.0535
3,9,20,0.0306
6,5,20,0.0559
2,5,20,0.0532
5,9,30,
6,9,40,0.0503
1,7,30,0.0464
6,5,20,-1
6,7,30,-1
3,5,30,0.0444
10,5,40,0.0281
3,7,20,0.0457
3,7,20,0.0476
6,9,30,0.0366
9,5,30,0.0325
7,7,40,0.0512
9,5,30,0.0332
