group,ph,temperature,activity
9,5,20,0.0499
6,9,40,0.0532
1,9,40,0.0589
10,7,40,0.0404
3,9,40,0.0603
1,5,20,ERROR
3,9,40,0.057
7,5,30,0.0374
3,5,20,0.0631
4,7,40,0.04
9,7,40,
4,5,40,0.0271
3,9,30,0.0437
2,7,40,0.0444
5,9,30,0.0418
8,9,40,-1
3,5,20,0.052
5,9,20,0.0231
8,7,30,0.0481
4,7,30,0.0434
6,7,30,0.0413
7,9,40,0.0547
8,7,20,0.0413
1,5,30,0.0411
5,7,20,0.0465
7,5,20,0.0664
6,5,30,0.0322
8,7,30,0.0461
5,5,40,0.0337
9,9,40,0.0561
2,7,20,0.0413
2,5,20,0.0659
8,9,30,0.0417
3,7,30,0.044
2,5,30,0.0408
9,7,20,ERROR
7,7,40,ERROR
5,5,30,
3,7,30,0.0462
1,9,20,0.0305
7,5,30,0.0456
10,5,20,0.062
4,7,20,0.0434
5,9,20,0.0308
9,9,30,0.0422
1,5,30,0.0428
6,9,40,0.0525
3,5,30,0.0444
1,7,20,0.039
7,5,20,
4,9,40,0.0535
6,5,30,0.0373
1,9,30,0.047
3,7,30,0.0525
9,5,40,0.0321
2,7,30,0.047
1,9,20,0.0267
3,9,30,0.0415
4,9,20,0.0302
10,9,40,-1
1,7,30,0.0464
7,7,30,0.0478
8,5,20,0.0599
9,5,20,ERROR
2,5,40,0.0284
6,7,20,0.043
6,5,30,0.038
7,9,40,0.0504
6,5,20,0.0559
1,7,20,0.0452
5,5,30,ERROR
4,7,40,0.0446
4,9,30,0.0466
5,9,40,ERROR
5,7,30,0.0515
4,7,40,-1
3,9,20,0.0285
1,9,40,0.0504
3,7,30,0.0429
4,7,30,0.0507
1,5,40,0.0339
5,7,40,0.047
6,5,40,0.0327
5,7,40,0.0504
6,5,20,0.0479
2,9,30,0.0509
6,9,20,0.0273
9,5,40,0.0314
2,5,20,ERROR
2,9,30,0.0423
7,9,30,0.0483
6,7,20,0.0401
4,9,20,0.0359
4,5,30,0.0377
1,5,20,0.0535
9,9,20,0.0254
7,9,20,0.0332
10,7,40,
9,7,30,-1
9,9,40,0.0425
9,7,40,0.0473
8,5,20,0.0635
3,7,20,0.0498
8,5,30,0.0321
1,5,40,0.0335
4,5,20,0.0633
4,9,40,-1
2,9,20,0.0338
10,5,40,0.0281
2,7,30,ERROR
5,7,20,0.0425
8,9,20,0.0317
2,9,20,0.0263
6,9,20,-1
8,9,30,0.0379
10,7,20,0.0434
7,5,30,0.0425
8,7,20,0.0426
6,5,20,0.0472
1,7,30,0.0412
4,7,30,0.0443
2,9,40,0.0571
2,9,40,0.055
7,7,40,0.0512
7,5,40,0.029
10,7,20,0.0587
1,7,20,0.0462
5,7,30,0.0426
8,5,20,0.0441
6,9,30,0.042
7,5,40,-1
8,5,30,0.0384
3,7,40,0.0418
7,9,40,0.0546
9,7,30,
9,7,40,ERROR
2,9,30,0.0529
10,9,20,0.0288
9,7,40,0.044
9,9,20,0.0352
6,7,20,0.0433
10,7,30,0.04
8,7,40,
10,9,30,0.0431
7,9,30,0.0464
2,5,20,0.05
8,7,30,0.044
4,5,40,0.0284
9,9,30,ERROR
8,5,30,0.0347
4,5,40,0.0353
6,7,40,0.0506
3,5,30,0.0338
5,9,40,0.0529
8,7,40,0.0434
10,9,30,0.0537
9,9,20,0.0335
3,7,40,0.0393
1,5,40,0.0335
1,7,40,0.0458
10,7,30,0.0398
1,9,20,-1
8,5,40,0.0317
3,9,30,0.0379
7,9,40,0.0592
8,9,30,0.0421
2,7,30,0.048
9,9,20,0.0294
4,9,40,0.0558
8,9,30,0.0402
1,9,40,0.0629
2,9,20,0.0237
9,5,40,0.0337
10,9,40,0.0621
4,7,20,0.0401
8,5,30,0.0381
8,5,40,0.0324
10,5,30,0.0459
5,7,30,0.0357
9,7,30,0.0402
1,7,40,0.0404
2,9,30,0.0477
5,7,20,0.043
7,7,20,0.0461
4,7,40,0.0526
5,5,20,0.0491
9,5,30,0.0398
5,9,30,0.0384
6,9,40,0.0503
6,5,20,0.043
3,9,20,0.0302
10,7,30,0.0371
5,7,40,0.0394
9,5,40,0.0328
8,5,20,0.0632
1,5,20,0.0493
10,9,20,0.0305
4,9,30,0.0394
10,7,30,0.0522
4,7,30,ERROR
3,5,30,0.0381
5,5,40,0.0345
2,7,20,ERROR
1,7,30,0.037
7,9,30,0.0434
6,5,30,0.0333
1,9,30,0.0408
10,7,20,0.0448
9,5,20,0.0585
10,5,20,ERROR
9,5,40,0.0327
9,5,30,0.0332
2,7,40,0.0397
8,5,40,0.0315
9,9,40,0.0543
8,9,20,0.0298
5,5,40,0.0279
10,5,40,0.0278
7,7,40,-1
10,7,20,
7,9,20,0.0293
1,7,20,0.0401
1,5,40,0.0331
10,9,40,0.0468
6,9,30,0.0366
9,7,20,ERROR
1,7,20,-1
1,7,40,0.0466
5,9,20,-1
5,5,20,0.0563
2,9,40,0.065
9,9,30,0.0377
9,9,40,0.0501
7,9,40,0.0569
6,5,40,0.0357
10,9,40,0.0562
2,9,40,0.064
6,7,20,0.0422
2,7,20,0.0478
5,5,30,0.0357
7,5,20,0.0534
6,5,30,0.0392
1,5,30,-1
10,5,30,0.0292
4,5,20,0.0639
6,7,20,0.0449
10,5,40,0.0388
4,9,20,0.0356
