group,ph,temperature,activity
3,5,20,0.0543
4,7,20,0.0456
1,7,40,0.0458
3,9,20,0.0302
3,5,30,0.0338
7,7,40,0.0395
6,9,30,0.0366
4,5,30,0.0377
5,5,40,0.0323
3,7,40,0.0436
2,9,30,0.0529
4,7,40,0.04
4,5,30,0.0373
9,7,20,ERROR
7,9,30,0.0464
4,5,30,0.0435
7,7,30,0.0453
10,9,20,0.0313
4,5,20,0.0547
2,7,40,0.0444
9,9,20,0.0352
5,7,20,0.0465
7,5,30,0.0425
7,7,20,0.0411
7,7,20,ERROR
10,9,30,0.0431
7,5,20,-1
9,7,30,-1
4,9,40,0.0466
8,5,40,0.0324
3,7,30,0.0462
7,7,20,
7,9,20,0.0256
10,7,20,0.0448
4,9,40,0.0558
7,9,40,0.0592
5,9,30,0.043
9,7,30,0.0402
4,9,40,0.0535
6,9,20,0.0232
9,5,40,0.0337
6,7,20,0.043
5,7,20,0.043
4,5,40,0.0311
2,5,20,0.05
4,5,40,0.0271
6,5,20,-1
5,5,30,0.0394
6,5,20,0.0479
2,7,20,0.0478
3,5,20,0.0574
10,7,40,0.0404
4,7,40,0.0526
10,9,40,ERROR
10,5,30,0.0409
10,7,30,0.0522
1,9,20,0.0303
4,7,20,0.0434
5,5,20,0.0553
1,7,30,0.037
2,7,40,0.0397
8,9,30,0.0417
5,9,20,0.03
5,7,40,0.0394
3,5,30,0.0444
4,7,40,-1
7,9,30,0.0421
6,7,40,0.0436
1,9,20,0.0307
10,7,40,-1
3,9,30,0.0415
10,7,30,0.04
4,5,30,0.0386
5,7,20,0.0423
6,7,40,0.0441
8,7,20,0.0426
5,7,40,0.0504
4,7,30,0.0507
9,5,30,0.041
3,7,20,0.0419
6,9,40,0.0448
1,7,20,0.039
4,9,30,-1
8,5,20,ERROR
3,9,40,0.0491
10,5,30,0.0326
5,7,30,0.0456
6,5,30,0.0373
9,5,40,0.0321
9,5,30,0.0325
3,5,20,0.0631
2,9,20,0.0328
9,5,20,ERROR
5,9,30,
4,5,20,0.0498
9,9,40,0.0543
8,9,20,0.0287
9,9,20,0.0254
