group,ph,temperature,activity
9,9,20,0.0294
3,5,30,0.0334
1,7,40,0.0404
8,9,30,0.0379
10,7,20,0.0448
5,7,30,0.0357
7,5,40,0.0351
9,5,20,ERROR
9,9,20,0.0254
4,7,20,0.0401
8,9,40,0.0599
10,7,30,0.04
7,9,30,0.0483
6,5,40,0.0338
3,9,30,0.0415
7,5,30,0.0423
4,5,30,0.0386
4,7,20,0.0372
10,7,40,0.0427
3,5,20,0.052
5,9,20,0.0231
10,5,30,0.0459
10,9,20,0.0305
3,9,30,0.0437
4,5,40,0.0355
10,5,40,0.035
9,7,30,0.0513
2,5,40,0.0351
8,9,20,0.0317
5,7,30,0.0426
3,7,30,0.0462
3,7,30,0.0525
5,7,20,0.0423
1,7,40,0.0466
9,9,40,0.0561
4,5,30,0.0435
5,5,40,0.0337
6,9,30,0.0366
2,7,20,0.0516
7,9,20,0.0332
7,5,20,ERROR
3,9,40,0.0633
8,7,40,0.0501
5,5,40,0.0279
1,9,40,0.0589
9,5,30,0.0398
2,7,40,0.0397
7,9,30,0.0464
9,7,40,0.044
9,9,30,0.0422
4,7,20,0.0456
5,9,40,0.0599
4,5,40,0.0271
3,7,20,0.0498
9,5,30,0.0325
8,9,20,0.0287
4,9,30,-1
3,9,30,-1
7,9,40,0.0504
4,7,40,0.0446
4,9,30,0.0394
10,5,20,0.0581
10,9,40,0.0621
7,7,30,0.0453
10,5,40,0.0281
3,7,20,0.0476
4,9,40,-1
3,5,20,ERROR
5,7,20,0.048
1,9,30,0.0455
2,7,20,ERROR
2,7,20,0.0413
6,5,40,0.0327
2,5,30,0.0408
1,5,40,0.0335
2,9,40,0.065
4,5,30,0.0377
4,5,30,0.0372
10,9,30,0.0537
7,9,30,0.0453
6,5,20,0.043
7,7,20,0.0519
2,7,30,ERROR
3,9,20,0.0247
1,9,30,0.0416
7,7,30,0.0421
9,7,20,0.0418
2,7,40,0.0408
3,7,20,0.0378
5,5,40,0.0323
7,9,30,0.0434
3,5,30,0.0381
6,7,40,0.045
5,9,30,
5,5,40,0.0285
6,7,30,0.0395
10,9,20,
8,7,40,0.0447
7,5,40,-1
2,5,20,0.0659
3,5,20,0.0543
2,5,40,0.0305
10,7,20,
1,7,30,0.0423
7,9,20,0.0287
7,9,20,0.0256
6,7,40,0.0506
10,7,40,
4,7,40,0.0526
6,7,30,0.0413
1,9,30,0.0504
7,5,20,0.0664
1,9,40,0.0534
9,9,30,0.0474
7,5,30,0.0298
10,9,30,0.0431
10,9,30,0.0389
3,7,40,0.0418
2,5,40,0.034
9,7,20,0.0419
5,5,30,ERROR
6,5,20,0.0479
5,9,30,0.0384
5,9,20,-1
10,9,40,0.0468
9,7,30,0.0461
5,5,30,0.0357
8,5,20,ERROR
6,5,30,0.038
6,7,20,0.0433
4,7,40,0.04
8,7,30,0.0497
10,9,40,ERROR
4,7,40,
7,9,20,0.0305
9,7,30,-1
7,7,20,0.0411
10,7,40,0.0404
7,7,30,0.0478
2,9,40,0.0601
8,9,20,0.0323
9,5,40,0.0321
5,7,40,0.0464
1,5,20,ERROR
9,5,20,0.0489
2,9,40,0.064
7,7,40,-1
9,9,20,0.0352
2,5,30,0.0331
8,5,30,0.0321
4,5,20,0.0498
2,9,20,0.0297
3,7,30,0.0486
7,5,30,0.0456
1,5,20,0.0605
3,5,40,0.0294
5,9,20,0.0309
3,9,40,0.057
4,7,30,0.0493
1,5,30,0.0428
10,7,20,
7,9,40,0.0546
3,7,40,0.0436
5,5,20,0.0563
10,7,20,0.0587
1,7,40,0.0458
5,9,40,0.0529
8,9,40,0.0593
8,5,30,0.0347
10,7,30,0.0398
5,7,30,0.0515
4,9,40,0.0535
10,5,30,0.0326
4,7,30,0.0507
4,7,20,0.0434
10,9,30,0.0395
6,9,20,0.0303
4,5,30,0.0373
6,9,40,0.0525
2,7,20,0.0478
4,9,30,0.0484
7,9,40,0.0569
8,7,40,0.0434
8,7,20,0.0423
2,9,30,0.0423
2,5,20,0.0532
9,7,30,
6,5,40,0.0357
8,9,30,0.0417
6,9,20,0.0288
1,9,20,0.0307
5,7,20,0.0425
7,7,20,ERROR
6,5,40,0.0346
1,9,20,0.0267
3,7,40,-1
5,9,40,0.057
1,7,30,0.05
1,5,20,0.0535
3,5,30,0.0444
9,7,40,0.0473
2,5,40,0.0303
4,9,20,0.0309
5,7,40,0.0538
