group,ph,temperature,activity
3,5,30,0.0334
9,7,40,0.0473
2,5,20,0.0462
2,9,30,0.0477
6,5,30,0.0392
2,9,20,0.0328
8,9,20,0.0298
4,9,20,0.0356
1,9,40,0.0504
9,9,20,0.0294
6,5,40,0.0392
4,5,20,0.0565
4,7,40,-1
4,9,40,0.0558
8,5,20,ERROR
3,9,40,
9,9,30,ERROR
4,7,40,
7,9,30,0.0483
8,7,20,0.0463
6,9,20,-1
4,7,40,0.0446
6,7,20,0.0401
7,7,20,ERROR
9,9,30,0.0377
5,7,40,0.0504
9,5,20,0.0499
9,9,20,0.0335
9,7,20,ERROR
7,5,20,
2,7,20,0.0516
10,7,20,0.0434
9,5,30,0.0398
4,5,40,0.0271
1,5,40,0.0308
2,5,40,0.034
2,7,30,0.048
7,9,40,0.0504
3,9,20,0.0306
8,7,20,0.0413
7,5,30,0.0425
3,9,30,0.0415
5,5,30,ERROR
7,7,30,-1
3,5,30,0.0338
1,7,30,0.05
3,7,40,0.0393
1,7,30,0.0412
8,9,30,0.0402
8,7,30,0.0456
8,9,20,0.0317
5,7,40,0.0464
1,5,30,0.0428
5,5,40,0.0337
4,9,30,
8,5,30,0.0381
9,7,30,-1
3,5,30,0.0444
6,5,30,0.038
8,5,30,0.0321
7,5,20,0.0534
1,7,40,
5,9,40,0.0582
2,9,40,0.065
7,9,20,0.0305
8,9,40,0.0593
8,9,40,0.0599
5,7,20,0.0423
1,7,40,0.0458
5,5,40,0.0345
8,9,30,0.0379
10,7,30,0.0371
10,5,40,
6,7,30,-1
6,7,20,0.0433
2,5,20,ERROR
9,9,40,0.0501
4,9,40,0.0466
9,5,30,0.0332
8,5,20,0.0635
7,7,40,0.0512
8,9,20,0.0323
2,5,30,0.0331
9,7,20,0.0418
2,7,30,0.047
5,5,30,0.0394
7,9,30,0.0434
7,9,40,0.0546
8,5,30,0.0384
9,9,30,0.0477
10,7,40,
4,7,20,0.0401
7,5,30,0.0298
5,9,30,0.043
5,7,30,0.042
3,9,20,0.0247
5,7,20,0.043
8,9,30,0.0417
10,9,20,0.0333
3,9,30,0.0379
6,9,40,0.0525
5,7,20,0.048
4,9,40,0.0571
10,5,40,0.0278
6,5,40,0.0338
4,9,20,0.0309
7,9,20,0.0287
9,5,30,0.041
3,9,30,0.0437
6,5,30,0.0373
5,9,30,
1,9,40,0.0671
10,7,40,0.0404
6,9,30,
4,7,30,0.0507
8,7,30,0.0497
1,5,40,0.0339
6,7,40,0.0441
3,5,20,0.0543
10,9,30,0.0537
1,9,30,0.0504
1,5,30,-1
6,7,40,0.0425
5,9,20,0.03
2,9,20,0.0338
7,7,20,
2,7,20,ERROR
10,9,20,
3,9,20,0.0302
6,7,20,0.043
2,7,40,0.0521
1,5,20,0.0535
3,5,30,0.0338
6,5,40,0.0357
6,7,40,0.045
5,5,20,0.0553
3,7,20,0.0498
1,9,20,0.0303
9,5,20,0.0585
4,7,20,0.0372
7,7,40,-1
10,7,30,0.04
4,5,30,0.0435
8,7,30,0.0481
1,7,20,0.0452
4,7,20,0.0422
7,5,40,0.0349
7,7,30,0.0453
1,7,20,0.0401
5,7,30,0.0456
4,5,40,0.0353
6,9,40,0.0448
2,9,30,0.0509
4,7,30,0.0443
10,5,20,0.062
5,7,30,0.0426
9,9,30,0.0474
6,5,20,0.0559
2,5,30,0.0408
3,7,30,0.0429
7,5,20,-1
1,9,40,0.0589
1,7,40,0.0466
2,5,40,0.0303
7,5,30,0.0423
6,7,20,0.0422
4,7,30,ERROR
10,7,40,0.0501
8,9,40,-1
6,5,30,0.0333
1,7,40,0.0404
5,7,40,0.0394
8,7,40,0.0447
4,9,40,-1
5,5,30,0.0357
10,5,40,0.0388
1,9,30,0.0416
5,7,30,0.0357
2,5,20,0.05
9,7,40,0.0461
8,7,40,0.0501
2,7,40,0.0481
3,5,40,0.0357
2,7,40,0.0408
9,5,30,0.0379
4,9,20,0.0302
1,7,20,0.0462
9,5,40,0.0314
1,5,20,0.0605
9,9,20,0.0254
4,5,30,0.0386
7,9,30,0.0421
1,7,30,0.037
7,9,40,0.0569
7,7,30,0.0421
6,5,20,0.043
10,9,30,0.0431
4,9,40,0.0535
7,5,30,0.0456
7,5,40,0.0351
4,5,20,0.0547
3,9,40,0.0633
10,5,30,0.0409
6,9,40,0.0503
1,5,30,0.0391
9,7,40,
5,9,20,0.0309
7,9,40,0.0547
7,9,30,0.0464
7,7,20,0.0411
2,9,20,0.0237
5,5,40,0.0279
2,5,20,0.0659
5,7,30,0.0515
10,5,20,0.0547
9,5,40,0.0327
9,7,20,
10,7,30,0.0522
1,9,30,0.0408
4,7,40,0.0526
7,9,20,0.0293
8,7,30,0.044
10,5,20,ERROR
10,5,30,0.0326
3,5,20,0.0631
9,9,40,0.0558
3,5,40,0.0294
3,5,20,0.052
4,5,20,0.0639
3,7,30,0.0462
10,9,40,-1
5,9,20,-1
7,7,40,0.0395
4,7,30,0.0493
8,9,40,0.0551
3,9,30,-1
9,9,30,0.0422
9,7,30,0.0402
3,7,40,0.0418
6,7,30,0.0498
8,7,20,0.0423
10,7,40,0.0427
5,7,20,0.0465
7,7,40,0.0451
10,5,30,0.0459
5,9,40,0.0599
2,7,20,0.0413
4,7,20,0.0456
4,9,30,0.0394
5,9,40,0.057
6,9,30,0.0366
4,9,30,-1
4,5,40,0.0284
1,5,40,0.0335
1,7,40,0.0424
4,5,40,0.0355
8,7,20,0.0426
5,9,30,0.0384
3,7,20,0.0378
9,5,20,ERROR
2,7,40,0.0397
10,5,30,0.0362
7,5,20,0.0664
4,5,30,0.0377
5,9,40,ERROR
10,9,30,0.0395
1,5,20,0.0468
10,5,20,0.0581
6,7,30,0.0501
3,9,40,0.057
1,7,30,0.0464
6,5,40,0.0327
8,9,30,0.0421
6,9,30,0.042
10,9,20,0.0288
3,9,30,0.0449
10,5,40,0.035
1,5,30,0.0411
9,7,40,ERROR
8,7,40,0.0384
9,7,30,
10,9,30,0.0389
2,7,30,ERROR
2,5,40,0.0305
6,5,30,0.0322
2,9,30,0.0529
4,5,20,0.0633
9,5,30,0.0325
9,5,20,0.0489
9,9,40,0.0561
8,7,20,0.0426
3,7,20,0.0476
9,7,20,0.0419
10,7,30,0.0442
3,9,40,0.0491
3,9,20,0.0285
1,5,20,0.0493
10,7,20,0.0448
9,7,20,ERROR
5,9,30,0.0384
