group,ph,temperature,activity
2,9,30,0.0509
2,9,20,0.0338
3,5,20,0.0631
8,9,30,0.0402
9,9,20,0.0293
8,7,40,0.0384
10,7,20,0.0587
10,7,30,0.0522
6,7,30,-1
4,7,30,0.0507
9,7,20,
5,5,20,0.0478
1,7,30,0.05
2,7,40,0.0408
5,7,30,0.0456
6,7,30,0.0501
3,7,40,0.0418
7,9,20,0.0256
3,9,30,0.0379
5,5,20,0.0563
10,9,20,0.0333
2,9,20,0.0263
7,7,30,0.0421
4,5,30,0.0373
4,5,30,0.0435
2,5,30,0.0331
10,9,20,0.0288
3,7,20,0.0498
2,9,30,0.0398
7,5,30,0.0298
9,9,30,0.0477
10,9,40,0.0621
4,5,20,0.0498
3,9,30,0.0449
3,7,30,0.0429
8,7,40,0.0434
9,5,30,0.041
10,9,40,0.0468
10,9,40,0.0562
9,5,20,0.0585
5,5,40,0.0345
9,7,20,ERROR
9,9,20,0.0352
4,5,40,0.0353
1,7,30,0.037
5,7,30,0.0426
5,7,40,0.047
7,5,30,0.0374
4,9,40,0.0466
3,7,30,0.0462
9,9,20,0.0294
10,5,30,0.0292
8,9,30,0.0379
7,7,40,-1
6,5,40,0.0392
6,9,30,
1,7,30,0.0464
3,7,40,0.0393
3,5,20,0.0543
1,5,30,0.0428
10,9,40,ERROR
7,5,30,0.0423
1,9,30,0.0416
3,5,30,0.0338
7,9,20,0.0287
4,7,40,-1
4,7,20,0.0422
4,9,30,0.0394
7,7,20,0.0411
7,9,30,0.0464
4,5,40,0.0284
3,9,30,0.0415
5,7,20,0.043
2,5,20,ERROR
5,5,30,0.0401
7,9,20,0.0305
8,5,30,0.0347
5,5,40,0.0279
5,9,30,
3,5,40,0.0362
10,9,30,0.0431
10,9,20,0.0313
8,5,40,0.0317
8,9,30,0.0417
6,7,40,0.0441
10,5,30,0.0362
10,5,30,0.0459
2,5,20,0.0532
6,5,30,0.038
2,7,30,0.048
3,9,40,0.057
2,5,20,0.05
8,5,20,ERROR
7,9,40,0.0546
8,5,30,0.0342
2,7,30,ERROR
5,5,40,0.0337
