group,ph,temperature,activity
9,9,30,ERROR
9,7,20,0.0419
1,9,40,0.0629
6,9,40,0.0532
4,5,30,0.0373
2,5,20,0.0532
5,7,40,0.0504
10,7,20,0.0587
10,9,40,0.0621
10,9,40,0.0468
4,9,40,0.0535
4,9,20,0.0309
7,9,20,0.0293
10,9,20,0.0333
9,5,30,0.0398
8,7,30,0.0461
9,5,20,0.0489
3,7,20,0.0419
5,7,30,0.042
10,9,40,0.0562
5,7,30,0.0456
3,7,30,0.0462
6,5,30,0.038
4,5,20,0.0633
8,7,40,0.0384
9,5,30,0.0325
5,9,20,-1
5,7,40,0.0394
7,5,40,0.0349
5,9,40,0.0599
6,9,30,0.0366
7,7,30,0.0478
9,5,40,0.0337
3,9,30,0.0449
5,5,20,
9,7,30,0.0402
6,9,30,0.0461
8,5,40,0.0312
6,5,30,0.0373
9,5,40,0.0327
9,7,20,0.0418
4,9,20,0.0261
4,7,20,0.0434
6,7,30,0.0498
2,7,30,0.048
9,5,40,0.0321
5,7,20,0.0423
2,7,40,0.0521
4,5,30,0.0386
9,7,20,ERROR
10,9,30,0.0463
8,5,30,0.0321
10,5,20,0.0581
8,7,20,0.0426
2,9,40,0.0571
5,7,40,0.0464
3,5,40,0.0357
3,5,30,0.0338
9,7,40,0.0473
6,9,40,0.0448
7,7,20,
2,9,40,0.064
6,7,40,0.0506
1,5,30,-1
6,5,20,0.0559
6,9,20,0.0303
4,7,40,0.04
9,9,20,0.0294
6,9,40,0.052
1,5,40,0.0335
4,7,30,0.0434
2,9,40,0.0601
2,9,20,0.0263
6,5,20,-1
1,9,30,0.0416
2,7,30,0.047
2,5,30,0.0408
1,9,40,0.0534
10,9,30,0.0537
10,7,30,0.0371
4,9,20,0.0359
2,7,20,0.0413
7,9,30,0.0483
10,7,40,0.0501
3,5,30,0.0338
4,9,30,-1
1,9,40,0.0589
9,7,20,
3,9,40,0.0491
1,5,20,0.0468
10,7,40,-1
6,7,20,0.0401
2,9,30,0.0509
1,9,20,-1
8,7,30,0.0456
7,7,40,0.0395
9,9,40,0.0543
8,5,20,ERROR
1,7,20,-1
8,7,40,0.0434
1,9,20,0.0303
10,5,30,0.0409
5,5,40,0.0323
9,5,40,0.0314
1,5,30,0.0411
8,7,20,0.0426
6,5,40,0.0357
7,9,40,0.0546
3,9,30,0.0437
5,7,20,0.043
10,7,40,0.0404
4,9,20,0.0302
3,5,40,0.0294
10,9,20,
7,7,20,0.0461
5,9,40,0.0582
5,5,40,0.0345
3,9,20,0.0302
4,9,40,-1
2,5,40,0.0351
7,7,20,ERROR
4,5,20,0.0565
8,9,40,0.0599
2,5,20,0.0659
6,9,40,0.0503
10,9,30,0.0389
4,7,40,0.0446
9,9,40,0.0561
6,5,40,0.0338
5,5,40,0.0337
7,5,20,
10,5,30,0.0292
5,7,30,0.0426
2,5,40,0.0305
6,9,20,0.0288
7,9,20,0.0256
2,7,30,ERROR
5,5,30,0.0357
1,7,20,0.0452
5,7,30,0.0515
3,7,30,0.0486
1,9,20,0.0267
9,7,30,0.0461
7,5,30,0.0298
9,9,30,0.0474
6,9,20,-1
8,9,40,-1
7,7,20,0.0411
10,5,30,0.0326
5,9,40,0.0529
6,7,30,0.0413
4,5,40,0.0311
5,5,40,0.0285
9,5,20,0.0585
5,5,20,0.0478
4,5,30,0.0372
9,5,30,0.0379
8,5,20,0.0632
5,9,20,0.0231
6,5,30,0.0322
10,7,40,0.0427
8,5,40,0.0317
4,5,20,0.0639
4,7,40,-1
4,5,30,0.0377
3,9,20,0.0306
3,7,40,0.0425
3,9,30,0.0415
6,5,30,0.0333
7,9,40,0.0547
10,7,20,
3,5,20,ERROR
6,7,20,0.0422
7,9,40,0.0504
3,7,40,0.0436
8,7,30,0.0481
7,5,20,-1
7,5,30,0.0423
8,5,30,0.0342
1,9,30,0.047
4,9,40,0.0466
9,7,40,ERROR
10,9,40,ERROR
2,7,20,0.0516
2,9,20,0.0237
9,9,40,0.0501
2,5,30,0.0368
4,7,40,
1,7,30,0.0464
7,9,30,0.0421
2,5,40,0.034
7,9,30,0.0434
6,5,20,0.0479
8,7,30,0.044
1,7,40,0.0466
7,9,30,0.0453
8,5,20,0.0441
5,9,30,0.0384
9,9,40,0.0558
1,5,40,0.0335
9,9,30,0.0477
1,9,20,0.0305
8,5,40,0.0315
10,5,30,0.0362
8,7,20,0.0423
5,7,30,0.0357
5,7,20,0.048
7,7,30,0.0421
10,7,30,0.0442
6,9,30,
3,9,40,
6,7,30,0.0395
6,9,20,0.0273
3,5,30,0.0334
8,9,30,0.0417
2,9,30,0.0423
3,9,20,0.0283
9,5,40,0.0328
8,5,30,0.0381
5,9,30,0.0418
3,7,20,0.0498
7,9,20,0.0287
10,9,20,0.0288
3,9,20,0.0285
6,7,20,0.043
1,7,40,0.0424
8,7,20,0.0413
5,9,30,0.043
7,5,20,0.0534
4,5,40,0.0353
1,5,20,ERROR
5,9,40,0.057
5,5,40,0.0279
5,9,30,
1,7,40,0.0404
2,9,30,0.0529
7,7,40,0.0512
8,5,40,0.0317
7,9,20,0.0332
1,9,40,0.0671
9,9,20,0.0293
7,7,40,0.0451
1,5,40,0.0308
5,5,30,0.0394
8,9,20,0.0323
2,9,40,0.065
7,5,40,0.029
9,7,40,
5,9,40,ERROR
1,5,30,0.0428
9,7,30,0.0513
4,5,20,0.0498
2,9,30,0.0477
1,5,20,0.0535
8,5,40,0.0324
9,7,30,
2,7,30,0.048
10,5,40,0.0278
9,5,20,0.0499
6,5,20,0.043
6,7,30,0.0501
8,9,30,0.0421
3,7,30,0.0525
5,5,30,
3,7,30,0.044
3,9,30,-1
9,9,20,0.0335
2,7,20,0.0495
1,7,40,0.0458
2,7,20,0.0478
8,7,20,0.0463
2,5,20,0.05
2,9,30,0.0398
8,9,20,0.0287
8,7,40,
8,9,30,0.0379
9,5,30,0.0332
1,5,40,0.0331
1,5,20,0.0493
8,5,20,0.0635
4,7,20,0.0422
2,5,30,0.0389
10,5,40,0.035
4,9,30,0.0484
3,5,20,0.052
3,7,20,0.0457
2,5,20,ERROR
2,9,20,0.0297
10,5,20,0.0547
9,9,30,0.0422
3,9,30,0.0379
4,9,40,0.0571
6,5,40,0.0346
10,5,30,0.0459
3,5,40,0.0362
1,7,30,0.037
4,7,30,0.0443
1,7,20,0.0462
1,9,40,0.0504
2,9,40,0.055
