group,ph,temperature,activity
4,5,20,0.0565
6,5,20,-1
5,5,20,0.0491
6,7,40,0.045
10,7,40,0.0427
2,5,20,0.0659
8,7,30,0.0461
5,5,20,0.0553
2,9,40,0.0601
10,9,40,0.0621
5,5,20,0.0563
8,5,20,0.0599
6,9,40,0.0503
1,7,40,
3,9,40,0.057
5,9,30,
5,7,20,0.048
3,5,40,0.0362
3,9,30,0.0415
9,7,20,
9,7,20,0.0419
4,9,20,0.0261
9,9,30,ERROR
2,7,40,0.0481
5,5,20,
6,7,30,0.0501
6,5,40,0.0346
7,5,20,-1
1,5,30,0.0401
1,5,20,0.0468
7,9,40,0.0592
7,9,20,0.0256
5,9,30,0.0418
10,7,20,0.0448
7,7,20,
6,7,20,0.0433
5,9,20,0.0309
4,7,20,0.0456
1,9,30,0.047
8,7,20,0.0423
3,7,40,0.0436
5,9,20,0.03
6,7,20,0.0422
7,9,20,0.0293
2,7,30,ERROR
9,5,40,0.0328
10,5,30,0.0362
10,5,40,
3,7,40,0.0393
10,9,30,0.0389
6,9,20,-1
7,7,30,0.0478
7,5,30,0.0423
6,9,30,0.0366
3,9,30,0.0437
9,5,30,0.0379
3,9,20,0.0283
6,9,20,0.0273
8,7,40,
7,9,40,0.0546
7,9,30,0.0483
3,7,30,0.0429
2,7,40,0.0444
6,9,20,0.0288
9,9,30,0.0474
6,9,20,0.0232
3,5,30,0.0338
10,7,40,0.0501
9,7,30,
10,9,20,0.0313
7,7,20,0.0411
10,7,20,
6,5,20,0.0559
5,9,20,-1
2,9,20,0.0328
4,5,30,0.0386
4,7,30,0.0493
9,5,30,0.0325
10,7,40,0.0404
6,9,30,0.0427
7,5,30,0.0456
6,5,40,0.0327
9,5,40,0.0337
7,5,30,0.0374
7,7,20,ERROR
3,9,40,0.0603
8,9,40,0.0632
8,5,40,0.0317
7,5,40,-1
8,9,30,0.0402
9,9,40,0.0425
9,9,30,0.0377
8,5,30,0.0381
9,5,20,ERROR
6,5,30,0.0333
9,7,30,0.0513
1,9,20,-1
7,9,40,0.0569
10,5,20,0.0547
5,9,40,0.0599
2,7,30,0.048
5,5,40,0.0337
4,9,20,0.0309
10,5,20,0.0552
3,5,30,0.0444
7,7,40,-1
6,7,30,0.0395
6,7,40,0.0441
5,5,40,0.0285
8,5,20,ERROR
3,5,20,0.052
9,9,20,0.0335
7,9,40,0.0504
2,9,20,0.0338
3,7,40,0.0418
1,5,20,ERROR
6,7,20,0.043
9,7,40,0.044
5,5,20,0.0478
4,5,40,0.0353
8,7,40,0.0434
8,7,20,0.0426
4,7,40,0.0446
10,9,40,ERROR
4,9,40,0.0558
8,5,20,0.0441
1,9,40,0.0504
10,9,20,0.0305
6,9,20,0.0303
8,9,30,0.0417
4,9,20,0.0356
3,5,20,0.0574
10,7,20,0.0434
8,9,30,0.0379
1,5,40,0.0339
2,9,30,0.0509
4,7,30,0.0443
3,7,20,0.0419
3,7,40,-1
7,7,30,0.0421
1,9,40,0.0629
8,7,40,0.0501
4,9,30,
1,9,40,0.0589
10,5,30,0.0326
1,7,30,0.037
9,7,20,ERROR
10,9,20,0.0333
1,7,30,0.0423
7,5,40,0.036
3,9,30,0.0449
6,7,40,0.0436
2,5,30,0.0331
7,7,30,0.0453
1,7,20,0.0401
2,7,40,0.0397
2,5,40,0.0284
1,7,40,0.0466
9,9,20,0.0254
10,5,20,0.062
4,9,30,0.0466
5,7,40,0.0538
4,9,40,0.0571
8,5,40,0.0324
1,5,30,0.0391
6,7,20,0.0401
1,5,40,0.0335
10,9,40,-1
3,5,20,0.0543
6,7,30,0.0413
3,5,40,0.0286
9,9,40,0.0501
4,9,20,0.0359
10,9,40,0.0562
1,7,20,0.0462
6,9,30,0.042
7,7,40,0.0451
6,5,20,0.0479
10,5,30,0.0459
5,7,40,0.0464
3,5,20,0.0631
7,7,40,ERROR
6,9,40,0.0525
10,7,30,0.04
7,5,40,0.0351
2,7,30,0.048
7,7,40,0.0512
4,5,20,0.0633
4,5,40,0.0355
8,5,30,0.0347
3,5,20,ERROR
2,9,30,0.0529
4,9,30,0.0394
2,5,30,0.0389
6,7,40,0.0506
5,9,40,0.0582
6,9,40,0.0448
2,9,20,0.0237
2,9,40,0.0571
3,7,30,0.0486
2,5,40,0.0351
9,5,20,0.0499
7,7,20,0.0461
5,7,30,0.0456
4,5,20,0.0547
7,9,40,0.0547
7,9,30,0.0421
8,9,20,0.0317
6,5,40,0.0392
3,7,40,0.0425
5,9,40,0.0529
7,5,40,0.0349
9,9,20,0.0352
1,7,20,0.039
10,5,40,0.0388
5,5,40,0.0345
9,5,30,0.041
2,5,40,0.0303
8,9,20,0.0287
5,5,30,ERROR
5,7,40,0.0504
8,7,20,0.0463
8,5,20,0.0635
8,9,40,0.0551
2,9,20,0.0297
2,7,20,0.0413
5,7,30,0.0515
8,9,20,0.0317
9,5,20,0.0585
10,9,20,0.0288
5,9,30,0.0384
4,5,40,0.0311
9,5,20,0.0489
7,9,20,0.0305
5,9,30,0.0384
2,5,40,0.034
3,9,30,-1
5,7,30,0.042
2,9,40,0.065
5,9,40,ERROR
3,9,40,0.0491
3,9,20,0.0302
4,7,40,-1
8,5,20,0.0632
9,7,30,0.0461
1,9,30,0.0416
1,5,30,0.0411
6,5,40,0.0357
4,9,40,0.0535
8,7,20,0.0413
8,5,40,0.0315
9,5,40,0.0327
8,7,40,0.0447
8,5,40,0.0312
8,7,20,0.0426
2,7,20,ERROR
2,7,30,0.047
5,7,40,0.047
9,7,20,ERROR
6,9,40,0.0532
6,5,20,0.043
3,5,30,0.0381
4,5,40,0.0271
3,5,40,0.0294
2,9,20,0.0263
1,9,20,0.0303
5,5,30,0.0357
1,9,20,0.0307
6,9,40,0.052
3,7,30,0.044
9,5,40,0.0314
10,7,20,0.0587
10,5,20,ERROR
1,9,20,0.0267
6,9,30,
7,5,20,0.0534
8,5,30,0.0384
7,7,30,
9,7,30,0.0402
10,5,40,0.0281
6,5,30,0.038
3,9,30,0.0379
8,7,30,0.0497
9,7,40,
3,9,40,
2,7,20,0.0478
7,9,30,0.0434
3,5,40,0.0357
1,5,40,0.0331
9,5,40,0.0321
7,5,20,ERROR
2,5,40,0.0305
2,5,20,0.0532
1,9,30,0.0504
9,5,30,0.0332
1,5,30,0.0428
1,7,40,0.0458
2,5,20,0.05
10,7,40,
7,9,20,0.0287
