group,ph,temperature,activity
1,7,30,0.05
7,5,20,0.0664
3,9,30,0.0437
1,7,40,0.0458
5,9,30,0.043
8,5,20,ERROR
2,9,20,0.0237
7,9,30,0.0434
10,7,40,0.0501
7,7,30,0.0453
1,9,20,0.0303
7,7,30,0.0478
4,7,20,0.0456
8,9,20,0.0323
6,7,30,0.0501
1,5,30,0.0411
3,7,20,0.0498
10,5,20,0.0552
1,7,20,0.0452
9,5,30,0.0398
7,5,40,-1
4,9,30,-1
4,5,20,0.0498
6,5,20,0.0479
1,9,40,0.0589
9,9,40,0.0543
3,9,20,0.0285
9,9,40,0.0425
9,7,20,ERROR
3,7,30,0.0486
2,5,20,ERROR
3,9,20,0.0302
4,9,40,0.0535
9,9,40,0.0501
10,5,40,0.035
4,9,20,0.0359
7,5,30,0.0423
7,7,40,0.0451
1,7,40,
9,9,20,0.0293
3,9,30,0.0379
3,5,20,0.0574
7,7,20,
4,7,20,0.0401
2,5,30,0.0331
5,5,20,0.0563
5,7,30,0.0357
5,7,20,0.0425
8,5,30,0.0342
2,5,40,0.0305
3,7,30,0.044
4,7,40,0.04
10,5,20,ERROR
10,7,20,0.0448
9,7,20,
8,5,40,0.0317
10,5,30,0.0326
2,5,20,0.0659
4,5,20,0.0639
9,7,30,0.0402
1,5,40,0.0339
7,7,40,-1
7,7,30,0.0421
9,9,30,0.0477
7,9,20,0.0256
10,5,20,0.062
7,9,30,0.0421
6,5,20,-1
4,7,20,0.0434
4,9,30,
6,5,40,0.0392
1,9,40,0.0534
6,7,20,0.0433
5,5,20,0.0478
9,7,30,0.0461
10,7,30,0.0442
6,5,30,0.038
8,5,30,0.0384
10,5,30,0.0292
2,9,20,0.0328
7,7,20,ERROR
6,5,40,0.0346
8,5,30,0.0321
5,5,20,0.0553
6,9,30,0.0461
1,5,20,0.0605
8,9,30,0.0379
7,7,20,0.0519
2,9,40,0.055
7,5,40,0.029
3,7,20,0.0476
9,5,40,0.0321
10,9,30,0.0537
7,5,20,
1,9,40,0.0504
7,9,30,0.0453
5,5,40,0.0337
4,5,20,0.0565
7,7,30,
10,5,20,0.0547
4,7,40,0.0446
1,5,40,0.0308
5,5,30,0.0401
3,9,20,0.0283
6,5,20,0.0559
3,7,40,-1
10,7,40,
8,5,30,0.0347
9,7,40,ERROR
5,9,30,0.0384
2,9,20,0.0297
7,5,30,0.0425
5,5,30,0.0357
6,9,40,0.0448
5,7,40,0.0504
6,7,30,-1
9,5,20,0.0489
7,5,40,0.036
10,9,30,0.0463
6,7,40,0.045
6,7,40,0.0425
1,5,30,0.0401
4,9,20,0.0261
3,5,30,0.0381
3,7,40,0.0436
3,9,40,0.0603
2,7,40,0.0481
6,5,40,0.0327
5,7,20,0.0465
7,5,30,0.0298
3,9,40,0.057
2,5,30,0.0389
10,9,20,0.0305
5,7,40,0.0464
7,5,30,0.0374
10,9,30,0.0395
10,7,20,0.0587
10,7,40,-1
7,7,40,0.0395
3,7,20,0.0419
5,5,20,0.0491
5,9,20,0.0308
7,9,20,0.0287
7,9,20,0.0305
4,5,30,0.0373
6,9,40,0.052
8,9,20,0.0298
5,7,20,0.0423
6,9,40,0.0503
4,9,20,0.0302
2,5,40,0.0284
7,5,40,0.0351
5,5,30,
9,7,40,
5,9,20,0.03
4,9,20,0.0309
3,5,40,0.0357
4,5,20,0.0547
1,5,30,0.0391
8,7,20,0.0423
6,9,30,0.042
8,9,40,-1
4,7,30,0.0507
8,7,40,
1,5,20,0.0493
7,9,20,0.0332
8,7,30,0.0497
2,9,30,0.0477
1,7,30,0.0423
2,9,30,0.0398
2,7,20,0.0413
4,7,30,0.0443
9,7,20,0.0419
4,5,40,0.0271
5,7,30,0.042
8,9,40,0.0593
8,9,20,0.0317
8,7,30,0.0456
8,9,30,0.0421
5,7,30,0.0456
5,5,30,ERROR
3,5,20,0.052
4,7,40,-1
9,5,40,0.0337
4,5,20,0.0633
7,5,20,-1
6,7,40,0.0506
6,9,20,0.0232
5,9,40,0.0582
10,9,20,0.0288
5,9,40,0.0529
10,5,30,0.0409
2,9,20,0.0338
5,7,40,0.0538
8,5,40,0.0324
3,9,30,-1
10,9,40,-1
3,7,40,0.0425
4,7,30,0.0434
1,5,20,0.0535
