group,ph,temperature,activity
9,7,40,0.0461
7,5,30,0.0456
5,5,20,
9,9,30,0.0422
8,9,40,0.0551
9,7,30,0.0513
7,7,20,0.0519
3,9,40,0.0491
7,5,20,ERROR
1,7,30,0.0412
2,7,20,0.0495
7,7,30,
6,9,30,
7,7,40,ERROR
1,5,40,0.0339
2,7,40,0.0397
6,9,30,0.042
7,9,30,0.0453
2,7,40,0.0481
10,7,20,0.0448
6,5,30,0.0322
8,5,40,0.0324
10,7,40,0.0427
2,9,20,0.0328
2,5,20,ERROR
2,9,30,0.0477
9,7,30,-1
10,7,30,0.0442
2,5,20,0.0532
3,7,30,0.0486
3,5,40,0.0286
3,5,30,0.0334
7,9,40,0.0547
2,7,40,0.0444
2,9,20,0.0263
9,7,30,0.0461
9,9,20,0.0293
3,7,30,0.044
8,7,20,0.0423
2,9,40,0.0571
3,5,30,0.0381
5,5,30,0.0401
6,7,30,0.0395
2,9,30,0.0423
6,7,40,0.0436
10,7,30,0.0398
10,7,20,0.0434
10,7,30,0.0371
5,7,40,0.0394
5,9,30,0.0384
1,7,40,0.0458
8,5,20,0.0599
9,9,30,0.0477
8,9,40,-1
4,5,30,0.0386
2,9,20,0.0237
1,7,40,0.0466
1,5,20,0.0493
1,7,40,
10,9,30,0.0389
6,5,40,0.0357
4,5,40,0.0271
10,9,40,ERROR
8,7,40,
6,9,40,0.0532
4,7,30,0.0434
2,5,30,0.0331
5,7,20,0.043
10,9,40,0.0621
1,9,40,0.0534
6,5,20,-1
7,5,40,0.036
8,9,20,0.0323
9,9,30,0.0377
6,9,20,0.0303
2,7,20,ERROR
9,7,20,
5,5,20,0.0553
9,9,40,0.0425
3,7,20,0.0498
2,5,40,0.0303
1,9,30,0.0408
8,5,20,ERROR
6,5,20,0.0479
8,7,30,0.0497
7,7,40,-1
4,7,20,0.0456
5,7,30,0.042
10,5,40,
10,7,40,0.0501
4,5,20,0.0639
3,7,30,0.0525
4,7,30,0.0443
7,7,40,0.0395
4,9,20,0.0309
7,5,40,0.0349
5,7,30,0.0426
7,9,30,0.0483
1,7,20,0.039
6,7,30,-1
8,5,30,0.0381
8,9,30,0.0402
5,9,40,0.057
7,9,20,0.0332
2,7,30,ERROR
6,9,20,0.0273
9,5,30,0.0379
3,9,40,0.057
7,9,30,0.0434
3,9,20,0.0306
4,5,20,0.0633
5,5,40,0.0345
7,7,20,ERROR
8,7,30,0.0456
7,7,30,0.0478
10,5,30,0.0292
7,7,20,
9,9,40,0.0558
1,5,30,-1
8,9,20,0.0287
4,9,40,-1
5,7,20,0.0423
8,7,20,0.0413
8,9,30,0.0415
9,7,20,ERROR
3,7,30,0.0429
8,7,20,0.0463
4,7,30,0.0493
7,9,30,0.0421
8,7,20,0.0426
9,7,40,0.044
9,5,40,0.0328
3,7,40,0.0425
4,5,20,0.0565
1,9,30,0.047
3,5,20,ERROR
8,5,40,0.0315
4,5,20,0.0498
1,7,20,-1
6,5,40,0.0346
8,7,40,0.0447
7,5,30,0.0374
10,5,20,0.062
2,7,20,0.0516
3,5,20,0.0574
8,7,40,0.0384
9,5,30,0.041
5,5,30,0.0357
2,7,30,0.048
1,5,40,0.0308
9,5,20,ERROR
4,7,20,0.0434
6,7,20,0.0422
9,5,40,0.0337
8,5,40,0.0312
6,5,40,0.0327
10,5,20,0.0547
6,9,30,0.0427
2,9,30,0.0529
10,7,40,0.0404
6,5,40,0.0338
10,9,20,0.0313
7,9,40,0.0546
10,5,30,0.0362
2,9,20,0.0297
3,9,30,0.0449
6,7,30,0.0501
4,5,30,0.0372
4,7,20,0.0372
8,9,40,0.0599
6,7,40,0.045
5,9,30,0.043
10,5,20,0.0552
10,5,30,0.0409
10,7,30,0.0522
6,5,30,0.0392
9,9,20,0.0254
2,5,40,0.0284
10,7,30,0.04
5,9,40,0.0599
2,5,40,0.0351
8,5,30,0.0384
7,7,40,0.0512
6,7,40,0.0506
5,7,30,0.0456
2,5,30,0.0303
10,9,20,0.0288
6,7,20,0.043
10,7,40,
4,5,30,0.0373
1,9,40,0.0504
3,5,30,0.0338
9,5,20,0.0499
6,7,20,0.0433
9,5,30,0.0325
8,9,40,0.0593
7,5,30,0.0298
5,7,40,0.0464
5,5,30,0.0394
3,5,30,0.0444
8,7,40,0.0434
3,7,20,0.0457
1,5,30,0.0401
1,5,20,0.0535
3,9,40,0.0633
4,9,20,0.0359
5,9,40,0.0529
9,9,20,0.0352
4,9,40,0.0535
9,5,40,0.0314
1,5,20,ERROR
5,9,30,
1,5,30,0.0391
2,5,30,0.0408
10,5,30,0.0459
10,9,20,0.0333
1,7,40,0.0424
5,7,40,0.047
7,5,40,0.0351
4,7,40,
4,7,40,0.04
2,9,30,0.0398
6,9,20,0.0232
9,9,20,0.0335
1,5,40,0.0335
6,9,30,0.0366
2,7,30,0.048
2,5,30,0.0368
8,9,40,0.0632
10,9,30,0.0431
1,9,40,0.0671
7,9,40,0.0592
1,5,20,0.0605
5,5,20,0.0478
2,9,40,0.055
1,9,30,0.0504
2,7,30,0.047
5,7,20,0.0465
5,5,20,0.0491
1,9,20,0.0307
7,5,20,
3,9,40,0.0603
9,5,40,0.0321
7,9,40,0.0504
4,9,30,0.0484
3,5,20,0.052
10,9,40,-1
2,7,40,0.0408
7,7,30,0.0453
1,9,20,-1
7,9,20,0.0293
7,7,20,0.0461
3,7,20,0.0419
4,9,30,-1
6,5,40,0.0392
4,9,30,0.0466
3,5,30,0.0338
9,5,30,0.0398
8,5,30,0.0347
9,9,20,0.0294
5,5,30,
4,9,30,0.0394
5,5,40,0.0337
7,7,20,0.0411
7,9,20,0.0287
8,7,30,0.044
3,9,20,0.0285
10,5,40,0.035
3,7,40,0.0436
1,9,30,0.0416
3,7,20,0.0378
4,5,30,0.0377
6,5,20,0.043
5,9,30,0.0418
10,9,40,0.0468
4,5,40,0.0355
9,5,20,0.0489
6,7,40,0.0441
6,9,40,0.0525
8,9,30,0.0379
8,9,30,0.0421
8,5,20,0.0635
1,9,40,0.0629
6,9,20,-1
4,7,40,0.0446
3,9,30,0.0379
6,5,20,0.0559
4,7,30,0.0507
5,9,30,0.0384
6,5,30,0.0333
7,5,40,-1
4,5,40,0.0353
7,9,30,0.0464
8,5,30,0.0321
7,7,30,-1
3,9,20,0.0247
6,7,20,0.0449
2,5,20,0.0462
4,5,40,0.0284
10,9,40,0.0562
