group,ph,temperature,activity
2,7,30,0.048
8,7,20,0.0426
5,5,20,0.0563
7,5,30,0.0423
5,7,20,0.0465
4,9,40,0.0558
8,9,20,0.0323
4,5,30,0.0435
2,9,40,0.055
2,7,30,0.048
1,5,30,-1
10,5,20,0.0547
8,7,20,0.0426
8,7,30,0.0497
1,5,20,ERROR
6,7,40,0.0506
2,5,20,0.0462
7,7,40,0.0451
7,5,20,
6,7,30,0.0395
7,7,20,0.0411
9,5,30,0.0332
2,9,40,0.0571
5,5,30,
5,9,30,
9,5,20,0.0625
10,7,30,0.0398
3,7,40,0.0425
2,9,30,0.0398
8,5,20,0.0635
7,7,20,
10,5,40,0.0281
10,7,20,
8,5,20,0.0632
10,9,20,
5,9,40,0.057
3,5,20,0.052
4,5,30,0.0372
6,5,20,0.043
10,7,20,0.0448
8,9,30,0.0421
2,9,40,0.0601
6,7,30,-1
6,9,20,-1
6,5,20,0.0472
3,9,20,0.0283
4,7,20,0.0372
8,9,20,0.0298
6,9,20,0.0273
1,7,40,0.0466
1,9,30,0.0408
9,9,30,0.0474
7,7,20,ERROR
5,9,20,0.0309
7,7,30,-1
10,7,30,0.0522
5,5,20,0.0553
10,5,30,0.0459
7,5,30,0.0425
10,7,30,0.04
9,7,40,ERROR
6,9,40,0.052
4,7,30,ERROR
6,5,30,0.0333
7,9,30,0.0453
4,7,20,0.0434
6,5,30,0.038
9,5,20,ERROR
3,7,40,0.0436
9,9,40,0.0561
8,5,30,0.0381
3,7,40,0.0418
3,5,40,
6,7,20,0.043
10,5,30,0.0292
2,5,30,0.0408
5,7,20,0.0425
6,7,30,0.0413
1,9,30,0.0504
1,9,40,0.0629
7,5,30,0.0456
3,5,20,ERROR
2,5,40,0.0303
10,9,20,0.0313
2,9,30,0.0423
1,5,40,0.0308
5,7,20,0.043
4,7,20,0.0456
1,7,30,0.0423
9,5,20,0.0499
9,7,30,0.0513
9,5,30,0.0379
3,7,40,-1
3,5,20,0.0574
8,7,30,0.0456
1,7,20,0.0452
8,7,40,0.0447
9,5,30,0.0398
7,9,20,0.0287
4,7,40,-1
2,7,30,ERROR
6,5,30,0.0373
4,5,20,0.0498
9,9,40,0.0501
10,5,20,0.0552
2,5,40,0.0305
2,7,40,0.0397
10,9,40,0.0468
3,5,40,0.0286
7,9,30,0.0464
10,9,20,0.0333
2,5,40,0.0351
5,5,40,0.0337
3,9,20,0.0306
2,5,40,0.0284
1,9,40,0.0671
6,9,20,0.0303
10,7,20,0.0587
4,5,40,0.0284
4,7,20,0.0422
9,5,40,0.0321
3,5,40,0.0362
2,7,20,ERROR
6,5,40,0.0346
10,9,40,0.0621
6,7,20,0.0422
4,9,30,0.0394
6,5,20,0.0479
7,7,30,
1,5,30,0.0428
10,9,40,ERROR
5,7,20,0.048
7,7,20,0.0461
7,5,40,0.0351
2,7,40,0.0481
9,5,40,0.0314
8,7,20,0.0463
8,5,20,0.0599
6,7,30,0.0498
10,7,20,
9,9,20,0.0352
5,5,30,0.0401
3,9,30,-1
8,7,30,0.0461
7,5,30,0.0298
1,7,30,0.0412
2,5,30,0.0303
2,9,20,0.0263
1,5,20,0.0468
4,7,40,
4,5,30,0.0386
6,5,20,0.0559
1,9,30,0.047
3,7,30,0.044
1,5,20,0.0535
3,5,30,0.0334
4,9,40,0.0535
10,7,40,
10,9,30,0.0431
2,9,30,0.0509
1,5,30,0.0391
5,9,20,-1
5,5,20,0.0478
10,5,40,0.035
9,9,20,0.0254
5,7,30,0.0515
8,5,30,0.0347
7,5,20,0.0664
3,7,20,0.0378
8,9,40,0.0551
5,9,20,0.0231
4,7,40,0.04
3,7,20,0.0476
9,7,40,0.0461
6,5,40,0.0327
8,9,30,0.0402
5,5,40,0.0279
1,9,40,0.0589
8,7,20,0.0413
1,9,20,0.0267
2,5,30,0.0331
7,9,20,0.0332
6,9,30,0.0427
3,5,30,0.0338
10,5,30,0.0362
2,5,20,0.05
2,7,20,0.0478
8,7,30,0.0481
4,5,30,0.0373
3,5,30,0.0444
5,5,40,0.0345
4,9,30,
3,7,30,0.0525
10,9,30,0.0537
9,7,40,
1,7,30,0.037
8,7,40,
7,5,20,0.0534
7,7,40,ERROR
5,7,30,0.0426
6,9,20,0.0232
9,5,20,0.0585
9,9,40,0.0543
3,9,30,0.0415
8,5,30,0.0342
5,7,30,0.042
8,5,30,0.0384
6,5,30,0.0322
7,9,40,0.0547
2,9,20,0.0297
2,9,20,0.0328
8,5,30,0.0321
5,9,40,0.0582
8,9,20,0.0317
1,9,20,0.0307
4,7,30,0.0434
10,5,30,0.0409
7,9,40,0.0569
5,5,30,0.0357
5,5,20,
1,9,20,0.0305
2,9,30,0.0529
2,7,20,0.0495
10,7,40,-1
2,5,30,0.0389
2,5,20,ERROR
5,9,30,0.043
5,9,40,0.0599
6,5,30,0.0392
6,9,40,0.0503
3,9,40,0.0603
6,7,40,0.0425
6,7,40,0.0436
10,9,40,-1
7,7,30,0.0453
7,5,40,0.029
9,7,30,0.0461
1,7,40,
6,5,40,0.0357
2,7,20,0.0516
7,9,20,0.0293
6,7,20,0.0433
7,9,20,0.0305
9,5,40,0.0337
8,9,20,0.0317
8,9,40,0.0593
10,9,20,0.0288
1,7,20,0.0401
4,9,20,0.0359
3,5,30,0.0338
5,7,40,0.0464
8,5,40,0.0317
8,5,40,0.0315
8,9,40,-1
2,5,20,0.0659
1,7,40,0.0458
5,7,30,0.0456
8,7,40,0.0434
7,9,30,0.0421
6,7,30,0.0501
3,7,20,0.0457
3,9,40,0.057
1,5,40,0.0335
7,9,20,0.0256
9,7,20,ERROR
1,9,20,0.0303
7,9,40,0.0546
8,7,20,0.0423
4,5,20,0.0639
2,7,30,ERROR
10,7,30,0.0371
10,5,20,ERROR
8,9,40,0.0599
8,5,20,0.0441
8,9,30,0.0379
7,9,30,0.0483
4,5,40,0.0311
2,7,40,0.0444
4,9,20,0.0356
3,9,20,0.0302
4,9,40,-1
6,7,20,0.0449
4,7,30,0.0493
4,9,40,0.0466
8,7,30,0.044
6,9,30,0.0366
4,5,40,0.0271
3,7,20,0.0419
4,7,30,0.0507
6,9,30,0.0461
7,5,20,-1
5,9,30,0.0384
2,5,30,0.0368
3,5,40,0.0294
7,9,40,0.0592
8,9,20,0.0287
7,9,40,0.0504
5,5,20,0.0491
6,5,40,0.0392
2,9,20,0.0338
